UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Capacity(kW)
'2019', '2', '15', '9', '2019', '2', '15', '2', '0.0'
'2019', '2', '15', '10', '2019', '2', '15', '3', '0.0'
'2019', '2', '15', '11', '2019', '2', '15', '4', '0.0'
'2019', '2', '15', '12', '2019', '2', '15', '5', '0.0'
'2019', '2', '15', '13', '2019', '2', '15', '6', '0.0'
'2019', '2', '15', '14', '2019', '2', '15', '7', '859.515813'
'2019', '2', '15', '15', '2019', '2', '15', '8', '12161.093625'
'2019', '2', '15', '16', '2019', '2', '15', '9', '77358.689793'
'2019', '2', '15', '17', '2019', '2', '15', '10', '87464.269578'
'2019', '2', '15', '18', '2019', '2', '15', '11', '94034.22132899999'
'2019', '2', '15', '19', '2019', '2', '15', '12', '85813.95921100001'
'2019', '2', '15', '20', '2019', '2', '15', '13', '89996.317141'
'2019', '2', '15', '21', '2019', '2', '15', '14', '104987.883008'
'2019', '2', '15', '22', '2019', '2', '15', '15', '37732.839177999995'
'2019', '2', '15', '23', '2019', '2', '15', '16', '16798.93025'
'2019', '2', '16', '0', '2019', '2', '15', '17', '956.734336'
'2019', '2', '16', '1', '2019', '2', '15', '18', '0.0'
'2019', '2', '16', '2', '2019', '2', '15', '19', '0.0'
'2019', '2', '16', '3', '2019', '2', '15', '20', '0.0'
'2019', '2', '16', '4', '2019', '2', '15', '21', '0.0'
'2019', '2', '16', '5', '2019', '2', '15', '22', '0.0'
'2019', '2', '16', '6', '2019', '2', '15', '23', '0.0'
'2019', '2', '16', '7', '2019', '2', '16', '0', '0.0'
'2019', '2', '16', '8', '2019', '2', '16', '1', '0.0'
'2019', '2', '16', '9', '2019', '2', '16', '2', '0.0'
'2019', '2', '16', '10', '2019', '2', '16', '3', '0.0'
'2019', '2', '16', '11', '2019', '2', '16', '4', '0.0'
'2019', '2', '16', '12', '2019', '2', '16', '5', '0.0'
'2019', '2', '16', '13', '2019', '2', '16', '6', '0.0'
'2019', '2', '16', '14', '2019', '2', '16', '7', '371.885094'
'2019', '2', '16', '15', '2019', '2', '16', '8', '26049.058799'
'2019', '2', '16', '16', '2019', '2', '16', '9', '96662.347293'
'2019', '2', '16', '17', '2019', '2', '16', '10', '106523.974688'
'2019', '2', '16', '18', '2019', '2', '16', '11', '77838.649251'
'2019', '2', '16', '19', '2019', '2', '16', '12', '75595.708813'
'2019', '2', '16', '20', '2019', '2', '16', '13', '79739.202875'
'2019', '2', '16', '21', '2019', '2', '16', '14', '17434.842844'
'2019', '2', '16', '22', '2019', '2', '16', '15', '82013.39186'
'2019', '2', '16', '23', '2019', '2', '16', '16', '8154.575015'
'2019', '2', '17', '0', '2019', '2', '16', '17', '1118.6130660000001'
'2019', '2', '17', '1', '2019', '2', '16', '18', '0.0'
'2019', '2', '17', '2', '2019', '2', '16', '19', '0.0'
'2019', '2', '17', '3', '2019', '2', '16', '20', '0.0'
'2019', '2', '17', '4', '2019', '2', '16', '21', '0.0'
'2019', '2', '17', '5', '2019', '2', '16', '22', '0.0'
'2019', '2', '17', '6', '2019', '2', '16', '23', '0.0'
'2019', '2', '17', '7', '2019', '2', '17', '0', '0.0'
'2019', '2', '17', '8', '2019', '2', '17', '1', '0.0'
'2019', '2', '17', '9', '2019', '2', '17', '2', '0.0'
'2019', '2', '17', '10', '2019', '2', '17', '3', '0.0'
'2019', '2', '17', '11', '2019', '2', '17', '4', '0.0'
'2019', '2', '17', '12', '2019', '2', '17', '5', '0.0'
'2019', '2', '17', '13', '2019', '2', '17', '6', '0.0'
'2019', '2', '17', '14', '2019', '2', '17', '7', '876.694563'
'2019', '2', '17', '15', '2019', '2', '17', '8', '16008.842813000001'
'2019', '2', '17', '16', '2019', '2', '17', '9', '34502.049434'
'2019', '2', '17', '17', '2019', '2', '17', '10', '72247.290234'
'2019', '2', '17', '18', '2019', '2', '17', '11', '61855.782938000004'
'2019', '2', '17', '19', '2019', '2', '17', '12', '53928.53481299999'
'2019', '2', '17', '20', '2019', '2', '17', '13', '62721.865813'
'2019', '2', '17', '21', '2019', '2', '17', '14', '50751.20112500001'
'2019', '2', '17', '22', '2019', '2', '17', '15', '74721.327531'
'2019', '2', '17', '23', '2019', '2', '17', '16', '54003.282031'
'2019', '2', '18', '0', '2019', '2', '17', '17', '7286.468688000001'
'2019', '2', '18', '1', '2019', '2', '17', '18', '0.0'
'2019', '2', '18', '2', '2019', '2', '17', '19', '0.0'
'2019', '2', '18', '3', '2019', '2', '17', '20', '0.0'
'2019', '2', '18', '4', '2019', '2', '17', '21', '0.0'
'2019', '2', '18', '5', '2019', '2', '17', '22', '0.0'
'2019', '2', '18', '6', '2019', '2', '17', '23', '0.0'
'2019', '2', '18', '7', '2019', '2', '18', '0', '0.0'
'2019', '2', '18', '8', '2019', '2', '18', '1', '0.0'
'2019', '2', '18', '9', '2019', '2', '18', '2', '0.0'
'2019', '2', '18', '10', '2019', '2', '18', '3', '0.0'
'2019', '2', '18', '11', '2019', '2', '18', '4', '0.0'
'2019', '2', '18', '12', '2019', '2', '18', '5', '0.0'
'2019', '2', '18', '13', '2019', '2', '18', '6', '0.0'
'2019', '2', '18', '14', '2019', '2', '18', '7', '1594.932625'
'2019', '2', '18', '15', '2019', '2', '18', '8', '37244.219688'
'2019', '2', '18', '16', '2019', '2', '18', '9', '83426.69675'
'2019', '2', '18', '17', '2019', '2', '18', '10', '40027.10499999999'
'2019', '2', '18', '18', '2019', '2', '18', '11', '57500.159250000004'
'2019', '2', '18', '19', '2019', '2', '18', '12', '95723.82868800001'
'2019', '2', '18', '20', '2019', '2', '18', '13', '78691.9215'
'2019', '2', '18', '21', '2019', '2', '18', '14', '110764.149398'
'2019', '2', '18', '22', '2019', '2', '18', '15', '88843.42657'
'2019', '2', '18', '23', '2019', '2', '18', '16', '36726.092285000006'
'2019', '2', '19', '0', '2019', '2', '18', '17', '4661.312954'
'2019', '2', '19', '1', '2019', '2', '18', '18', '0.0'
'2019', '2', '19', '2', '2019', '2', '18', '19', '0.0'
'2019', '2', '19', '3', '2019', '2', '18', '20', '0.0'
'2019', '2', '19', '4', '2019', '2', '18', '21', '0.0'
'2019', '2', '19', '5', '2019', '2', '18', '22', '0.0'
'2019', '2', '19', '6', '2019', '2', '18', '23', '0.0'
'2019', '2', '19', '7', '2019', '2', '19', '0', '0.0'
'2019', '2', '19', '8', '2019', '2', '19', '1', '0.0'
'2019', '2', '19', '9', '2019', '2', '19', '2', '0.0'
'2019', '2', '19', '10', '2019', '2', '19', '3', '0.0'
'2019', '2', '19', '11', '2019', '2', '19', '4', '0.0'
'2019', '2', '19', '12', '2019', '2', '19', '5', '0.0'
'2019', '2', '19', '13', '2019', '2', '19', '6', '0.0'
'2019', '2', '19', '14', '2019', '2', '19', '7', '2768.940358'
'2019', '2', '19', '15', '2019', '2', '19', '8', '37124.039172'
'2019', '2', '19', '16', '2019', '2', '19', '9', '67747.068125'
'2019', '2', '19', '17', '2019', '2', '19', '10', '67476.039'
'2019', '2', '19', '18', '2019', '2', '19', '11', '70681.32800000001'
'2019', '2', '19', '19', '2019', '2', '19', '12', '66513.065141'
'2019', '2', '19', '20', '2019', '2', '19', '13', '95633.65675'
'2019', '2', '19', '21', '2019', '2', '19', '14', '103202.72614099999'
'2019', '2', '19', '22', '2019', '2', '19', '15', '81667.120844'
'2019', '2', '19', '23', '2019', '2', '19', '16', '67353.413209'
'2019', '2', '20', '0', '2019', '2', '19', '17', '10690.682187999999'
'2019', '2', '20', '1', '2019', '2', '19', '18', '0.0'
'2019', '2', '20', '2', '2019', '2', '19', '19', '0.0'
'2019', '2', '20', '3', '2019', '2', '19', '20', '0.0'
'2019', '2', '20', '4', '2019', '2', '19', '21', '0.0'
'2019', '2', '20', '5', '2019', '2', '19', '22', '0.0'
'2019', '2', '20', '6', '2019', '2', '19', '23', '0.0'
'2019', '2', '20', '7', '2019', '2', '20', '0', '0.0'
'2019', '2', '20', '8', '2019', '2', '20', '1', '0.0'
'2019', '2', '20', '9', '2019', '2', '20', '2', '0.0'
'2019', '2', '20', '10', '2019', '2', '20', '3', '0.0'
'2019', '2', '20', '11', '2019', '2', '20', '4', '0.0'
'2019', '2', '20', '12', '2019', '2', '20', '5', '0.0'
'2019', '2', '20', '13', '2019', '2', '20', '6', '0.0'
'2019', '2', '20', '14', '2019', '2', '20', '7', '1819.046915'
'2019', '2', '20', '15', '2019', '2', '20', '8', '17445.284875999998'
'2019', '2', '20', '16', '2019', '2', '20', '9', '35555.839219'
'2019', '2', '20', '17', '2019', '2', '20', '10', '49722.335030999995'
'2019', '2', '20', '18', '2019', '2', '20', '11', '100070.382625'
'2019', '2', '20', '19', '2019', '2', '20', '12', '99619.254438'
'2019', '2', '20', '20', '2019', '2', '20', '13', '86646.35'
'2019', '2', '20', '21', '2019', '2', '20', '14', '118969.354125'
'2019', '2', '20', '22', '2019', '2', '20', '15', '122611.39325000001'
'2019', '2', '20', '23', '2019', '2', '20', '16', '72835.916406'
'2019', '2', '21', '0', '2019', '2', '20', '17', '6776.959573'
'2019', '2', '21', '1', '2019', '2', '20', '18', '0.0'
'2019', '2', '21', '2', '2019', '2', '20', '19', '0.0'
'2019', '2', '21', '3', '2019', '2', '20', '20', '0.0'
'2019', '2', '21', '4', '2019', '2', '20', '21', '0.0'
'2019', '2', '21', '5', '2019', '2', '20', '22', '0.0'
'2019', '2', '21', '6', '2019', '2', '20', '23', '0.0'
'2019', '2', '21', '7', '2019', '2', '21', '0', '0.0'
'2019', '2', '21', '8', '2019', '2', '21', '1', '0.0'
'2019', '2', '21', '9', '2019', '2', '21', '2', '0.0'
'2019', '2', '21', '10', '2019', '2', '21', '3', '0.0'
'2019', '2', '21', '11', '2019', '2', '21', '4', '0.0'
'2019', '2', '21', '12', '2019', '2', '21', '5', '0.0'
'2019', '2', '21', '13', '2019', '2', '21', '6', '0.0'
'2019', '2', '21', '14', '2019', '2', '21', '7', '497.822719'
'2019', '2', '21', '15', '2019', '2', '21', '8', '39175.8035'
'2019', '2', '21', '16', '2019', '2', '21', '9', '113296.222'
'2019', '2', '21', '17', '2019', '2', '21', '10', '132313.992125'
'2019', '2', '21', '18', '2019', '2', '21', '11', '118324.691625'
'2019', '2', '21', '19', '2019', '2', '21', '12', '103799.83868799999'
'2019', '2', '21', '20', '2019', '2', '21', '13', '108707.29337500001'
'2019', '2', '21', '21', '2019', '2', '21', '14', '112034.580625'
'2019', '2', '21', '22', '2019', '2', '21', '15', '122139.467938'
'2019', '2', '21', '23', '2019', '2', '21', '16', '76337.590969'
'2019', '2', '22', '0', '2019', '2', '21', '17', '12383.078905999999'
'2019', '2', '22', '1', '2019', '2', '21', '18', '0.0'
'2019', '2', '22', '2', '2019', '2', '21', '19', '0.0'
'2019', '2', '22', '3', '2019', '2', '21', '20', '0.0'
'2019', '2', '22', '4', '2019', '2', '21', '21', '0.0'
'2019', '2', '22', '5', '2019', '2', '21', '22', '0.0'
'2019', '2', '22', '6', '2019', '2', '21', '23', '0.0'
'2019', '2', '22', '7', '2019', '2', '22', '0', '0.0'
'2019', '2', '22', '8', '2019', '2', '22', '1', '0.0'
'2019', '2', '22', '9', '2019', '2', '22', '2', '0.0'
'2019', '2', '22', '10', '2019', '2', '22', '3', '0.0'
'2019', '2', '22', '11', '2019', '2', '22', '4', '0.0'
'2019', '2', '22', '12', '2019', '2', '22', '5', '0.0'
'2019', '2', '22', '13', '2019', '2', '22', '6', '0.0'
'2019', '2', '22', '14', '2019', '2', '22', '7', '2687.548844'
'2019', '2', '22', '15', '2019', '2', '22', '8', '42678.19425'
'2019', '2', '22', '16', '2019', '2', '22', '9', '116192.45959399999'
'2019', '2', '22', '17', '2019', '2', '22', '10', '70888.02875'
'2019', '2', '22', '18', '2019', '2', '22', '11', '91975.256375'
'2019', '2', '22', '19', '2019', '2', '22', '12', '99835.760125'
'2019', '2', '22', '20', '2019', '2', '22', '13', '93686.2635'
'2019', '2', '22', '21', '2019', '2', '22', '14', '93270.216313'
'2019', '2', '22', '22', '2019', '2', '22', '15', '79510.643438'
'2019', '2', '22', '23', '2019', '2', '22', '16', '60225.853844'
'2019', '2', '23', '0', '2019', '2', '22', '17', '4758.118102'
'2019', '2', '23', '1', '2019', '2', '22', '18', '0.0'
'2019', '2', '23', '2', '2019', '2', '22', '19', '0.0'
'2019', '2', '23', '3', '2019', '2', '22', '20', '0.0'
'2019', '2', '23', '4', '2019', '2', '22', '21', '0.0'
'2019', '2', '23', '5', '2019', '2', '22', '22', '0.0'
'2019', '2', '23', '6', '2019', '2', '22', '23', '0.0'
'2019', '2', '23', '7', '2019', '2', '23', '0', '0.0'
'2019', '2', '23', '8', '2019', '2', '23', '1', '0.0'
'2019', '2', '23', '9', '2019', '2', '23', '2', '0.0'
'2019', '2', '23', '10', '2019', '2', '23', '3', '0.0'
'2019', '2', '23', '11', '2019', '2', '23', '4', '0.0'
'2019', '2', '23', '12', '2019', '2', '23', '5', '0.0'
'2019', '2', '23', '13', '2019', '2', '23', '6', '0.0'
'2019', '2', '23', '14', '2019', '2', '23', '7', '3217.238553'
'2019', '2', '23', '15', '2019', '2', '23', '8', '34679.052883'
'2019', '2', '23', '16', '2019', '2', '23', '9', '28577.740673000004'
'2019', '2', '23', '17', '2019', '2', '23', '10', '80939.04325'
'2019', '2', '23', '18', '2019', '2', '23', '11', '63459.709297'
'2019', '2', '23', '19', '2019', '2', '23', '12', '74089.173031'
'2019', '2', '23', '20', '2019', '2', '23', '13', '59011.415125'
'2019', '2', '23', '21', '2019', '2', '23', '14', '58584.33573400001'
'2019', '2', '23', '22', '2019', '2', '23', '15', '40932.664688000004'
'2019', '2', '23', '23', '2019', '2', '23', '16', '22927.461881999996'
'2019', '2', '24', '0', '2019', '2', '23', '17', '4557.116886'
'2019', '2', '24', '1', '2019', '2', '23', '18', '0.0'
'2019', '2', '24', '2', '2019', '2', '23', '19', '0.0'
'2019', '2', '24', '3', '2019', '2', '23', '20', '0.0'
'2019', '2', '24', '4', '2019', '2', '23', '21', '0.0'
'2019', '2', '24', '5', '2019', '2', '23', '22', '0.0'
'2019', '2', '24', '6', '2019', '2', '23', '23', '0.0'
'2019', '2', '24', '7', '2019', '2', '24', '0', '0.0'
'2019', '2', '24', '8', '2019', '2', '24', '1', '0.0'
'2019', '2', '24', '9', '2019', '2', '24', '2', '0.0'
'2019', '2', '24', '10', '2019', '2', '24', '3', '0.0'
'2019', '2', '24', '11', '2019', '2', '24', '4', '0.0'
'2019', '2', '24', '12', '2019', '2', '24', '5', '0.0'
'2019', '2', '24', '13', '2019', '2', '24', '6', '0.0'
'2019', '2', '24', '14', '2019', '2', '24', '7', '1093.938563'
'2019', '2', '24', '15', '2019', '2', '24', '8', '11747.056048'
'2019', '2', '24', '16', '2019', '2', '24', '9', '49588.931625000005'
'2019', '2', '24', '17', '2019', '2', '24', '10', '36724.38925'
'2019', '2', '24', '18', '2019', '2', '24', '11', '51492.217125'
'2019', '2', '24', '19', '2019', '2', '24', '12', '44079.360313000005'
'2019', '2', '24', '20', '2019', '2', '24', '13', '33533.338164'
'2019', '2', '24', '21', '2019', '2', '24', '14', '46903.785001'
'2019', '2', '24', '22', '2019', '2', '24', '15', '27253.720155000003'
'2019', '2', '24', '23', '2019', '2', '24', '16', '17725.587601'
'2019', '2', '25', '0', '2019', '2', '24', '17', '2533.5787429999996'
'2019', '2', '25', '1', '2019', '2', '24', '18', '0.0'
'2019', '2', '25', '2', '2019', '2', '24', '19', '0.0'
'2019', '2', '25', '3', '2019', '2', '24', '20', '0.0'
'2019', '2', '25', '4', '2019', '2', '24', '21', '0.0'
'2019', '2', '25', '5', '2019', '2', '24', '22', '0.0'
'2019', '2', '25', '6', '2019', '2', '24', '23', '0.0'
'2019', '2', '25', '7', '2019', '2', '25', '0', '0.0'
'2019', '2', '25', '8', '2019', '2', '25', '1', '0.0'
'2019', '2', '25', '9', '2019', '2', '25', '2', '0.0'
'2019', '2', '25', '10', '2019', '2', '25', '3', '0.0'
'2019', '2', '25', '11', '2019', '2', '25', '4', '0.0'
'2019', '2', '25', '12', '2019', '2', '25', '5', '0.0'
'2019', '2', '25', '13', '2019', '2', '25', '6', '0.0'
'2019', '2', '25', '14', '2019', '2', '25', '7', '96.03494799999999'
'2019', '2', '25', '15', '2019', '2', '25', '8', '22240.932479'
'2019', '2', '25', '16', '2019', '2', '25', '9', '48907.146586'
'2019', '2', '25', '17', '2019', '2', '25', '10', '50821.826188'
'2019', '2', '25', '18', '2019', '2', '25', '11', '76296.00481299999'
'2019', '2', '25', '19', '2019', '2', '25', '12', '58397.4835'
'2019', '2', '25', '20', '2019', '2', '25', '13', '62773.82182'
'2019', '2', '25', '21', '2019', '2', '25', '14', '53566.196484'
'2019', '2', '25', '22', '2019', '2', '25', '15', '45851.977625'
'2019', '2', '25', '23', '2019', '2', '25', '16', '26012.755787'
'2019', '2', '26', '0', '2019', '2', '25', '17', '17368.835008'
'2019', '2', '26', '1', '2019', '2', '25', '18', '0.0'
'2019', '2', '26', '2', '2019', '2', '25', '19', '0.0'
'2019', '2', '26', '3', '2019', '2', '25', '20', '0.0'
'2019', '2', '26', '4', '2019', '2', '25', '21', '0.0'
'2019', '2', '26', '5', '2019', '2', '25', '22', '0.0'
'2019', '2', '26', '6', '2019', '2', '25', '23', '0.0'
'2019', '2', '26', '7', '2019', '2', '26', '0', '0.0'
'2019', '2', '26', '8', '2019', '2', '26', '1', '0.0'
'2019', '2', '26', '9', '2019', '2', '26', '2', '0.0'
'2019', '2', '26', '10', '2019', '2', '26', '3', '0.0'
'2019', '2', '26', '11', '2019', '2', '26', '4', '0.0'
'2019', '2', '26', '12', '2019', '2', '26', '5', '0.0'
'2019', '2', '26', '13', '2019', '2', '26', '6', '0.0'
'2019', '2', '26', '14', '2019', '2', '26', '7', '1661.049389'
'2019', '2', '26', '15', '2019', '2', '26', '8', '47481.898383'
'2019', '2', '26', '16', '2019', '2', '26', '9', '44703.932617'
'2019', '2', '26', '17', '2019', '2', '26', '10', '117003.856891'
'2019', '2', '26', '18', '2019', '2', '26', '11', '101393.19443799999'
'2019', '2', '26', '19', '2019', '2', '26', '12', '95110.521141'
'2019', '2', '26', '20', '2019', '2', '26', '13', '57325.29556300001'
'2019', '2', '26', '21', '2019', '2', '26', '14', '33831.437249999995'
'2019', '2', '26', '22', '2019', '2', '26', '15', '114711.28043799999'
'2019', '2', '26', '23', '2019', '2', '26', '16', '75671.809272'
'2019', '2', '27', '0', '2019', '2', '26', '17', '19552.218539'
'2019', '2', '27', '1', '2019', '2', '26', '18', '0.0'
'2019', '2', '27', '2', '2019', '2', '26', '19', '0.0'
'2019', '2', '27', '3', '2019', '2', '26', '20', '0.0'
'2019', '2', '27', '4', '2019', '2', '26', '21', '0.0'
'2019', '2', '27', '5', '2019', '2', '26', '22', '0.0'
'2019', '2', '27', '6', '2019', '2', '26', '23', '0.0'
'2019', '2', '27', '7', '2019', '2', '27', '0', '0.0'
'2019', '2', '27', '8', '2019', '2', '27', '1', '0.0'
'2019', '2', '27', '9', '2019', '2', '27', '2', '0.0'
'2019', '2', '27', '10', '2019', '2', '27', '3', '0.0'
'2019', '2', '27', '11', '2019', '2', '27', '4', '0.0'
'2019', '2', '27', '12', '2019', '2', '27', '5', '0.0'
'2019', '2', '27', '13', '2019', '2', '27', '6', '0.0'
'2019', '2', '27', '14', '2019', '2', '27', '7', '1362.5768859999998'
'2019', '2', '27', '15', '2019', '2', '27', '8', '11368.55659'
'2019', '2', '27', '16', '2019', '2', '27', '9', '89599.210319'
'2019', '2', '27', '17', '2019', '2', '27', '10', '94716.835063'
'2019', '2', '27', '18', '2019', '2', '27', '11', '94138.011766'
'2019', '2', '27', '19', '2019', '2', '27', '12', '89898.310859'
'2019', '2', '27', '20', '2019', '2', '27', '13', '83905.505219'
'2019', '2', '27', '21', '2019', '2', '27', '14', '109107.47153099999'
'2019', '2', '27', '22', '2019', '2', '27', '15', '114376.53080499999'
'2019', '2', '27', '23', '2019', '2', '27', '16', '80819.111609'
'2019', '2', '28', '0', '2019', '2', '27', '17', '20100.524906'
'2019', '2', '28', '1', '2019', '2', '27', '18', '0.0'
'2019', '2', '28', '2', '2019', '2', '27', '19', '0.0'
'2019', '2', '28', '3', '2019', '2', '27', '20', '0.0'
'2019', '2', '28', '4', '2019', '2', '27', '21', '0.0'
'2019', '2', '28', '5', '2019', '2', '27', '22', '0.0'
'2019', '2', '28', '6', '2019', '2', '27', '23', '0.0'
'2019', '2', '28', '7', '2019', '2', '28', '0', '0.0'
'2019', '2', '28', '8', '2019', '2', '28', '1', '0.0'
'2019', '2', '28', '9', '2019', '2', '28', '2', '0.0'
'2019', '2', '28', '10', '2019', '2', '28', '3', '0.0'
'2019', '2', '28', '11', '2019', '2', '28', '4', '0.0'
'2019', '2', '28', '12', '2019', '2', '28', '5', '0.0'
'2019', '2', '28', '13', '2019', '2', '28', '6', '0.0'
'2019', '2', '28', '14', '2019', '2', '28', '7', '1753.706934'
'2019', '2', '28', '15', '2019', '2', '28', '8', '46863.080111999996'
'2019', '2', '28', '16', '2019', '2', '28', '9', '106376.05851599999'
'2019', '2', '28', '17', '2019', '2', '28', '10', '109227.32061'
'2019', '2', '28', '18', '2019', '2', '28', '11', '99746.844094'
'2019', '2', '28', '19', '2019', '2', '28', '12', '94564.43625'
'2019', '2', '28', '20', '2019', '2', '28', '13', '78050.63106300001'
'2019', '2', '28', '21', '2019', '2', '28', '14', '68539.44904'
'2019', '2', '28', '22', '2019', '2', '28', '15', '56202.223788'
'2019', '2', '28', '23', '2019', '2', '28', '16', '25835.013918000004'
'2019', '3', '1', '0', '2019', '2', '28', '17', '18866.348109'
'2019', '3', '1', '1', '2019', '2', '28', '18', '0.0'
'2019', '3', '1', '2', '2019', '2', '28', '19', '0.0'
'2019', '3', '1', '3', '2019', '2', '28', '20', '0.0'
'2019', '3', '1', '4', '2019', '2', '28', '21', '0.0'
'2019', '3', '1', '5', '2019', '2', '28', '22', '0.0'
'2019', '3', '1', '6', '2019', '2', '28', '23', '0.0'
'2019', '3', '1', '7', '2019', '3', '1', '0', '0.0'
'2019', '3', '1', '8', '2019', '3', '1', '1', '0.0'
'2019', '3', '1', '9', '2019', '3', '1', '2', '0.0'
'2019', '3', '1', '10', '2019', '3', '1', '3', '0.0'
'2019', '3', '1', '11', '2019', '3', '1', '4', '0.0'
'2019', '3', '1', '12', '2019', '3', '1', '5', '0.0'
'2019', '3', '1', '13', '2019', '3', '1', '6', '212.039328'
'2019', '3', '1', '14', '2019', '3', '1', '7', '6051.308896'
'2019', '3', '1', '15', '2019', '3', '1', '8', '30414.441838'
'2019', '3', '1', '16', '2019', '3', '1', '9', '79988.484047'
'2019', '3', '1', '17', '2019', '3', '1', '10', '122845.833172'
'2019', '3', '1', '18', '2019', '3', '1', '11', '76927.043441'
'2019', '3', '1', '19', '2019', '3', '1', '12', '86633.405063'
'2019', '3', '1', '20', '2019', '3', '1', '13', '100100.925438'
'2019', '3', '1', '21', '2019', '3', '1', '14', '97598.924375'
'2019', '3', '1', '22', '2019', '3', '1', '15', '86163.28059'
'2019', '3', '1', '23', '2019', '3', '1', '16', '56212.819062999995'
'2019', '3', '2', '0', '2019', '3', '1', '17', '10960.311859000001'
'2019', '3', '2', '1', '2019', '3', '1', '18', '0.0'
'2019', '3', '2', '2', '2019', '3', '1', '19', '0.0'
'2019', '3', '2', '3', '2019', '3', '1', '20', '0.0'
'2019', '3', '2', '4', '2019', '3', '1', '21', '0.0'
'2019', '3', '2', '5', '2019', '3', '1', '22', '0.0'
'2019', '3', '2', '6', '2019', '3', '1', '23', '0.0'
'2019', '3', '2', '7', '2019', '3', '2', '0', '0.0'
'2019', '3', '2', '8', '2019', '3', '2', '1', '0.0'
'2019', '3', '2', '9', '2019', '3', '2', '2', '0.0'
'2019', '3', '2', '10', '2019', '3', '2', '3', '0.0'
'2019', '3', '2', '11', '2019', '3', '2', '4', '0.0'
'2019', '3', '2', '12', '2019', '3', '2', '5', '0.0'
'2019', '3', '2', '13', '2019', '3', '2', '6', '77.106313'
'2019', '3', '2', '14', '2019', '3', '2', '7', '2703.256732'
'2019', '3', '2', '15', '2019', '3', '2', '8', '23720.810171999998'
'2019', '3', '2', '16', '2019', '3', '2', '9', '59328.539438'
'2019', '3', '2', '17', '2019', '3', '2', '10', '80646.343063'
'2019', '3', '2', '18', '2019', '3', '2', '11', '79026.416'
'2019', '3', '2', '19', '2019', '3', '2', '12', '82776.112438'
'2019', '3', '2', '20', '2019', '3', '2', '13', '90108.329625'
'2019', '3', '2', '21', '2019', '3', '2', '14', '61002.256875'
'2019', '3', '2', '22', '2019', '3', '2', '15', '37225.045063000005'
'2019', '3', '2', '23', '2019', '3', '2', '16', '44028.761219'
'2019', '3', '3', '0', '2019', '3', '2', '17', '10627.798657000001'
'2019', '3', '3', '1', '2019', '3', '2', '18', '0.0'
'2019', '3', '3', '2', '2019', '3', '2', '19', '0.0'
'2019', '3', '3', '3', '2019', '3', '2', '20', '0.0'
'2019', '3', '3', '4', '2019', '3', '2', '21', '0.0'
'2019', '3', '3', '5', '2019', '3', '2', '22', '0.0'
'2019', '3', '3', '6', '2019', '3', '2', '23', '0.0'
'2019', '3', '3', '7', '2019', '3', '3', '0', '0.0'
'2019', '3', '3', '8', '2019', '3', '3', '1', '0.0'
'2019', '3', '3', '9', '2019', '3', '3', '2', '0.0'
'2019', '3', '3', '10', '2019', '3', '3', '3', '0.0'
'2019', '3', '3', '11', '2019', '3', '3', '4', '0.0'
'2019', '3', '3', '12', '2019', '3', '3', '5', '0.0'
'2019', '3', '3', '13', '2019', '3', '3', '6', '96.570742'
'2019', '3', '3', '14', '2019', '3', '3', '7', '5130.653352'
'2019', '3', '3', '15', '2019', '3', '3', '8', '57738.036578'
'2019', '3', '3', '16', '2019', '3', '3', '9', '113711.474641'
'2019', '3', '3', '17', '2019', '3', '3', '10', '127573.792063'
'2019', '3', '3', '18', '2019', '3', '3', '11', '119116.141531'
'2019', '3', '3', '19', '2019', '3', '3', '12', '117618.619563'
'2019', '3', '3', '20', '2019', '3', '3', '13', '105119.53846899999'
'2019', '3', '3', '21', '2019', '3', '3', '14', '122283.30128100001'
'2019', '3', '3', '22', '2019', '3', '3', '15', '131898.914469'
'2019', '3', '3', '23', '2019', '3', '3', '16', '85032.88888700001'
'2019', '3', '4', '0', '2019', '3', '3', '17', '29416.4055'
'2019', '3', '4', '1', '2019', '3', '3', '18', '0.0'
'2019', '3', '4', '2', '2019', '3', '3', '19', '0.0'
'2019', '3', '4', '3', '2019', '3', '3', '20', '0.0'
'2019', '3', '4', '4', '2019', '3', '3', '21', '0.0'
'2019', '3', '4', '5', '2019', '3', '3', '22', '0.0'
'2019', '3', '4', '6', '2019', '3', '3', '23', '0.0'
'2019', '3', '4', '7', '2019', '3', '4', '0', '0.0'
'2019', '3', '4', '8', '2019', '3', '4', '1', '0.0'
'2019', '3', '4', '9', '2019', '3', '4', '2', '0.0'
'2019', '3', '4', '10', '2019', '3', '4', '3', '0.0'
'2019', '3', '4', '11', '2019', '3', '4', '4', '0.0'
'2019', '3', '4', '12', '2019', '3', '4', '5', '0.0'
'2019', '3', '4', '13', '2019', '3', '4', '6', '228.794328'
'2019', '3', '4', '14', '2019', '3', '4', '7', '8520.735465'
'2019', '3', '4', '15', '2019', '3', '4', '8', '72307.374114'
'2019', '3', '4', '16', '2019', '3', '4', '9', '111910.448766'
'2019', '3', '4', '17', '2019', '3', '4', '10', '132532.72803199998'
'2019', '3', '4', '18', '2019', '3', '4', '11', '115785.589031'
'2019', '3', '4', '19', '2019', '3', '4', '12', '116048.674375'
'2019', '3', '4', '20', '2019', '3', '4', '13', '107773.55187499999'
