UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Capacity(kW)
'2019', '3', '1', '22', '2019', '3', '1', '15', '477.893981'
'2019', '3', '1', '23', '2019', '3', '1', '16', '964.2827500000001'
'2019', '3', '2', '0', '2019', '3', '1', '17', '244.232571'
'2019', '3', '2', '1', '2019', '3', '1', '18', '6.073868999999999'
'2019', '3', '2', '2', '2019', '3', '1', '19', '0.0'
'2019', '3', '2', '3', '2019', '3', '1', '20', '0.0'
'2019', '3', '2', '4', '2019', '3', '1', '21', '0.0'
'2019', '3', '2', '5', '2019', '3', '1', '22', '0.0'
'2019', '3', '2', '6', '2019', '3', '1', '23', '0.0'
'2019', '3', '2', '7', '2019', '3', '2', '0', '0.0'
'2019', '3', '2', '8', '2019', '3', '2', '1', '0.0'
'2019', '3', '2', '9', '2019', '3', '2', '2', '0.0'
'2019', '3', '2', '10', '2019', '3', '2', '3', '0.0'
'2019', '3', '2', '11', '2019', '3', '2', '4', '0.0'
'2019', '3', '2', '12', '2019', '3', '2', '5', '0.0'
'2019', '3', '2', '13', '2019', '3', '2', '6', '0.0'
'2019', '3', '2', '14', '2019', '3', '2', '7', '0.0'
'2019', '3', '2', '15', '2019', '3', '2', '8', '115.276426'
'2019', '3', '2', '16', '2019', '3', '2', '9', '684.5518030000001'
'2019', '3', '2', '17', '2019', '3', '2', '10', '89.794051'
'2019', '3', '2', '18', '2019', '3', '2', '11', '510.06739100000004'
'2019', '3', '2', '19', '2019', '3', '2', '12', '870.829094'
'2019', '3', '2', '20', '2019', '3', '2', '13', '658.990344'
'2019', '3', '2', '21', '2019', '3', '2', '14', '258.503211'
'2019', '3', '2', '22', '2019', '3', '2', '15', '746.8219690000001'
'2019', '3', '2', '23', '2019', '3', '2', '16', '562.4357669999999'
'2019', '3', '3', '0', '2019', '3', '2', '17', '241.885864'
'2019', '3', '3', '1', '2019', '3', '2', '18', '5.041112'
'2019', '3', '3', '2', '2019', '3', '2', '19', '0.0'
'2019', '3', '3', '3', '2019', '3', '2', '20', '0.0'
'2019', '3', '3', '4', '2019', '3', '2', '21', '0.0'
'2019', '3', '3', '5', '2019', '3', '2', '22', '0.0'
'2019', '3', '3', '6', '2019', '3', '2', '23', '0.0'
'2019', '3', '3', '7', '2019', '3', '3', '0', '0.0'
'2019', '3', '3', '8', '2019', '3', '3', '1', '0.0'
'2019', '3', '3', '9', '2019', '3', '3', '2', '0.0'
'2019', '3', '3', '10', '2019', '3', '3', '3', '0.0'
'2019', '3', '3', '11', '2019', '3', '3', '4', '0.0'
'2019', '3', '3', '12', '2019', '3', '3', '5', '0.0'
'2019', '3', '3', '13', '2019', '3', '3', '6', '0.0'
'2019', '3', '3', '14', '2019', '3', '3', '7', '0.0'
'2019', '3', '3', '15', '2019', '3', '3', '8', '245.641133'
'2019', '3', '3', '16', '2019', '3', '3', '9', '603.517906'
'2019', '3', '3', '17', '2019', '3', '3', '10', '1078.785875'
'2019', '3', '3', '18', '2019', '3', '3', '11', '1122.0576879999999'
'2019', '3', '3', '19', '2019', '3', '3', '12', '904.954875'
'2019', '3', '3', '20', '2019', '3', '3', '13', '794.5820000000001'
'2019', '3', '3', '21', '2019', '3', '3', '14', '444.97431299999994'
'2019', '3', '3', '22', '2019', '3', '3', '15', '735.457117'
'2019', '3', '3', '23', '2019', '3', '3', '16', '214.252429'
'2019', '3', '4', '0', '2019', '3', '3', '17', '253.661976'
'2019', '3', '4', '1', '2019', '3', '3', '18', '10.594498999999999'
'2019', '3', '4', '2', '2019', '3', '3', '19', '0.0'
'2019', '3', '4', '3', '2019', '3', '3', '20', '0.0'
'2019', '3', '4', '4', '2019', '3', '3', '21', '0.0'
'2019', '3', '4', '5', '2019', '3', '3', '22', '0.0'
'2019', '3', '4', '6', '2019', '3', '3', '23', '0.0'
'2019', '3', '4', '7', '2019', '3', '4', '0', '0.0'
'2019', '3', '4', '8', '2019', '3', '4', '1', '0.0'
'2019', '3', '4', '9', '2019', '3', '4', '2', '0.0'
'2019', '3', '4', '10', '2019', '3', '4', '3', '0.0'
'2019', '3', '4', '11', '2019', '3', '4', '4', '0.0'
'2019', '3', '4', '12', '2019', '3', '4', '5', '0.0'
'2019', '3', '4', '13', '2019', '3', '4', '6', '0.0'
'2019', '3', '4', '14', '2019', '3', '4', '7', '0.0'
'2019', '3', '4', '15', '2019', '3', '4', '8', '286.94708800000006'
'2019', '3', '4', '16', '2019', '3', '4', '9', '698.9325939999999'
'2019', '3', '4', '17', '2019', '3', '4', '10', '816.6486719999999'
'2019', '3', '4', '18', '2019', '3', '4', '11', '988.1526879999999'
'2019', '3', '4', '19', '2019', '3', '4', '12', '792.757157'
'2019', '3', '4', '20', '2019', '3', '4', '13', '737.026922'
'2019', '3', '4', '21', '2019', '3', '4', '14', '702.6686100000001'
'2019', '3', '4', '22', '2019', '3', '4', '15', '370.919094'
'2019', '3', '4', '23', '2019', '3', '4', '16', '290.056059'
'2019', '3', '5', '0', '2019', '3', '4', '17', '218.004711'
'2019', '3', '5', '1', '2019', '3', '4', '18', '5.083227'
'2019', '3', '5', '2', '2019', '3', '4', '19', '0.0'
'2019', '3', '5', '3', '2019', '3', '4', '20', '0.0'
'2019', '3', '5', '4', '2019', '3', '4', '21', '0.0'
'2019', '3', '5', '5', '2019', '3', '4', '22', '0.0'
'2019', '3', '5', '6', '2019', '3', '4', '23', '0.0'
'2019', '3', '5', '7', '2019', '3', '5', '0', '0.0'
'2019', '3', '5', '8', '2019', '3', '5', '1', '0.0'
'2019', '3', '5', '9', '2019', '3', '5', '2', '0.0'
'2019', '3', '5', '10', '2019', '3', '5', '3', '0.0'
'2019', '3', '5', '11', '2019', '3', '5', '4', '0.0'
'2019', '3', '5', '12', '2019', '3', '5', '5', '0.0'
'2019', '3', '5', '13', '2019', '3', '5', '6', '0.0'
'2019', '3', '5', '14', '2019', '3', '5', '7', '0.0'
'2019', '3', '5', '15', '2019', '3', '5', '8', '120.956204'
'2019', '3', '5', '16', '2019', '3', '5', '9', '155.264926'
'2019', '3', '5', '17', '2019', '3', '5', '10', '1248.009188'
'2019', '3', '5', '18', '2019', '3', '5', '11', '935.9915629999999'
'2019', '3', '5', '19', '2019', '3', '5', '12', '828.9764690000001'
'2019', '3', '5', '20', '2019', '3', '5', '13', '610.284532'
'2019', '3', '5', '21', '2019', '3', '5', '14', '585.061094'
'2019', '3', '5', '22', '2019', '3', '5', '15', '308.251791'
'2019', '3', '5', '23', '2019', '3', '5', '16', '243.19279899999998'
'2019', '3', '6', '0', '2019', '3', '5', '17', '313.191719'
'2019', '3', '6', '1', '2019', '3', '5', '18', '13.321151'
'2019', '3', '6', '2', '2019', '3', '5', '19', '0.0'
'2019', '3', '6', '3', '2019', '3', '5', '20', '0.0'
'2019', '3', '6', '4', '2019', '3', '5', '21', '0.0'
'2019', '3', '6', '5', '2019', '3', '5', '22', '0.0'
'2019', '3', '6', '6', '2019', '3', '5', '23', '0.0'
'2019', '3', '6', '7', '2019', '3', '6', '0', '0.0'
'2019', '3', '6', '8', '2019', '3', '6', '1', '0.0'
'2019', '3', '6', '9', '2019', '3', '6', '2', '0.0'
'2019', '3', '6', '10', '2019', '3', '6', '3', '0.0'
'2019', '3', '6', '11', '2019', '3', '6', '4', '0.0'
'2019', '3', '6', '12', '2019', '3', '6', '5', '0.0'
'2019', '3', '6', '13', '2019', '3', '6', '6', '0.0'
'2019', '3', '6', '14', '2019', '3', '6', '7', '7.389901'
'2019', '3', '6', '15', '2019', '3', '6', '8', '281.186564'
'2019', '3', '6', '16', '2019', '3', '6', '9', '1027.639938'
'2019', '3', '6', '17', '2019', '3', '6', '10', '755.189156'
'2019', '3', '6', '18', '2019', '3', '6', '11', '960.7053759999999'
'2019', '3', '6', '19', '2019', '3', '6', '12', '940.507156'
'2019', '3', '6', '20', '2019', '3', '6', '13', '924.4709379999999'
'2019', '3', '6', '21', '2019', '3', '6', '14', '969.036032'
'2019', '3', '6', '22', '2019', '3', '6', '15', '377.047099'
'2019', '3', '6', '23', '2019', '3', '6', '16', '1109.656625'
'2019', '3', '7', '0', '2019', '3', '6', '17', '480.77637500000003'
'2019', '3', '7', '1', '2019', '3', '6', '18', '30.954798999999998'
'2019', '3', '7', '2', '2019', '3', '6', '19', '0.0'
'2019', '3', '7', '3', '2019', '3', '6', '20', '0.0'
'2019', '3', '7', '4', '2019', '3', '6', '21', '0.0'
'2019', '3', '7', '5', '2019', '3', '6', '22', '0.0'
'2019', '3', '7', '6', '2019', '3', '6', '23', '0.0'
'2019', '3', '7', '7', '2019', '3', '7', '0', '0.0'
'2019', '3', '7', '8', '2019', '3', '7', '1', '0.0'
'2019', '3', '7', '9', '2019', '3', '7', '2', '0.0'
'2019', '3', '7', '10', '2019', '3', '7', '3', '0.0'
'2019', '3', '7', '11', '2019', '3', '7', '4', '0.0'
'2019', '3', '7', '12', '2019', '3', '7', '5', '0.0'
'2019', '3', '7', '13', '2019', '3', '7', '6', '0.0'
'2019', '3', '7', '14', '2019', '3', '7', '7', '24.016141'
'2019', '3', '7', '15', '2019', '3', '7', '8', '443.01175'
'2019', '3', '7', '16', '2019', '3', '7', '9', '1119.100781'
'2019', '3', '7', '17', '2019', '3', '7', '10', '1307.0284379999998'
'2019', '3', '7', '18', '2019', '3', '7', '11', '1225.550375'
'2019', '3', '7', '19', '2019', '3', '7', '12', '845.8257189999999'
'2019', '3', '7', '20', '2019', '3', '7', '13', '593.643024'
'2019', '3', '7', '21', '2019', '3', '7', '14', '722.0326259999999'
'2019', '3', '7', '22', '2019', '3', '7', '15', '770.6381259999999'
'2019', '3', '7', '23', '2019', '3', '7', '16', '687.178719'
'2019', '3', '8', '0', '2019', '3', '7', '17', '486.346953'
'2019', '3', '8', '1', '2019', '3', '7', '18', '65.71942200000001'
'2019', '3', '8', '2', '2019', '3', '7', '19', '0.0'
'2019', '3', '8', '3', '2019', '3', '7', '20', '0.0'
'2019', '3', '8', '4', '2019', '3', '7', '21', '0.0'
'2019', '3', '8', '5', '2019', '3', '7', '22', '0.0'
'2019', '3', '8', '6', '2019', '3', '7', '23', '0.0'
'2019', '3', '8', '7', '2019', '3', '8', '0', '0.0'
'2019', '3', '8', '8', '2019', '3', '8', '1', '0.0'
'2019', '3', '8', '9', '2019', '3', '8', '2', '0.0'
'2019', '3', '8', '10', '2019', '3', '8', '3', '0.0'
'2019', '3', '8', '11', '2019', '3', '8', '4', '0.0'
'2019', '3', '8', '12', '2019', '3', '8', '5', '0.0'
'2019', '3', '8', '13', '2019', '3', '8', '6', '0.0'
'2019', '3', '8', '14', '2019', '3', '8', '7', '26.114582'
'2019', '3', '8', '15', '2019', '3', '8', '8', '202.971745'
'2019', '3', '8', '16', '2019', '3', '8', '9', '214.13167199999998'
'2019', '3', '8', '17', '2019', '3', '8', '10', '817.1438049999999'
'2019', '3', '8', '18', '2019', '3', '8', '11', '599.595289'
'2019', '3', '8', '19', '2019', '3', '8', '12', '694.9144689999999'
'2019', '3', '8', '20', '2019', '3', '8', '13', '555.649844'
'2019', '3', '8', '21', '2019', '3', '8', '14', '534.012438'
'2019', '3', '8', '22', '2019', '3', '8', '15', '815.71'
'2019', '3', '8', '23', '2019', '3', '8', '16', '744.580688'
'2019', '3', '9', '0', '2019', '3', '8', '17', '512.329649'
'2019', '3', '9', '1', '2019', '3', '8', '18', '28.927748'
'2019', '3', '9', '2', '2019', '3', '8', '19', '0.0'
'2019', '3', '9', '3', '2019', '3', '8', '20', '0.0'
'2019', '3', '9', '4', '2019', '3', '8', '21', '0.0'
'2019', '3', '9', '5', '2019', '3', '8', '22', '0.0'
'2019', '3', '9', '6', '2019', '3', '8', '23', '0.0'
'2019', '3', '9', '7', '2019', '3', '9', '0', '0.0'
'2019', '3', '9', '8', '2019', '3', '9', '1', '0.0'
'2019', '3', '9', '9', '2019', '3', '9', '2', '0.0'
'2019', '3', '9', '10', '2019', '3', '9', '3', '0.0'
'2019', '3', '9', '11', '2019', '3', '9', '4', '0.0'
'2019', '3', '9', '12', '2019', '3', '9', '5', '0.0'
'2019', '3', '9', '13', '2019', '3', '9', '6', '0.0'
'2019', '3', '9', '14', '2019', '3', '9', '7', '0.0'
'2019', '3', '9', '15', '2019', '3', '9', '8', '17.299094'
'2019', '3', '9', '16', '2019', '3', '9', '9', '307.408914'
'2019', '3', '9', '17', '2019', '3', '9', '10', '738.2327819999999'
'2019', '3', '9', '18', '2019', '3', '9', '11', '773.077406'
'2019', '3', '9', '19', '2019', '3', '9', '12', '785.629344'
'2019', '3', '9', '20', '2019', '3', '9', '13', '894.5119690000001'
'2019', '3', '9', '21', '2019', '3', '9', '14', '669.289515'
'2019', '3', '9', '22', '2019', '3', '9', '15', '779.002766'
'2019', '3', '9', '23', '2019', '3', '9', '16', '635.752938'
'2019', '3', '10', '0', '2019', '3', '9', '17', '71.207503'
'2019', '3', '10', '1', '2019', '3', '9', '18', '2.244698'
'2019', '3', '10', '2', '2019', '3', '9', '19', '0.0'
'2019', '3', '10', '3', '2019', '3', '9', '20', '0.0'
'2019', '3', '10', '4', '2019', '3', '9', '21', '0.0'
'2019', '3', '10', '5', '2019', '3', '9', '22', '0.0'
'2019', '3', '10', '6', '2019', '3', '9', '23', '0.0'
'2019', '3', '10', '7', '2019', '3', '10', '0', '0.0'
'2019', '3', '10', '8', '2019', '3', '10', '1', '0.0'
'2019', '3', '10', '9', '2019', '3', '10', '2', '0.0'
'2019', '3', '10', '10', '2019', '3', '10', '3', '0.0'
'2019', '3', '10', '11', '2019', '3', '10', '4', '0.0'
'2019', '3', '10', '12', '2019', '3', '10', '5', '0.0'
'2019', '3', '10', '13', '2019', '3', '10', '6', '0.0'
'2019', '3', '10', '14', '2019', '3', '10', '7', '2.530861'
'2019', '3', '10', '15', '2019', '3', '10', '8', '56.536935'
'2019', '3', '10', '16', '2019', '3', '10', '9', '268.26264100000003'
'2019', '3', '10', '17', '2019', '3', '10', '10', '1029.432563'
'2019', '3', '10', '18', '2019', '3', '10', '11', '757.667594'
'2019', '3', '10', '19', '2019', '3', '10', '12', '734.7621879999999'
'2019', '3', '10', '20', '2019', '3', '10', '13', '610.846312'
'2019', '3', '10', '21', '2019', '3', '10', '14', '624.927016'
'2019', '3', '10', '22', '2019', '3', '10', '15', '722.222125'
'2019', '3', '10', '23', '2019', '3', '10', '16', '384.158735'
'2019', '3', '11', '0', '2019', '3', '10', '17', '93.741773'
'2019', '3', '11', '1', '2019', '3', '10', '18', '17.84258'
'2019', '3', '11', '2', '2019', '3', '10', '19', '0.0'
'2019', '3', '11', '3', '2019', '3', '10', '20', '0.0'
'2019', '3', '11', '4', '2019', '3', '10', '21', '0.0'
'2019', '3', '11', '5', '2019', '3', '10', '22', '0.0'
'2019', '3', '11', '6', '2019', '3', '10', '23', '0.0'
'2019', '3', '11', '7', '2019', '3', '11', '0', '0.0'
'2019', '3', '11', '8', '2019', '3', '11', '1', '0.0'
'2019', '3', '11', '9', '2019', '3', '11', '2', '0.0'
'2019', '3', '11', '10', '2019', '3', '11', '3', '0.0'
'2019', '3', '11', '11', '2019', '3', '11', '4', '0.0'
'2019', '3', '11', '12', '2019', '3', '11', '5', '0.0'
'2019', '3', '11', '13', '2019', '3', '11', '6', '0.0'
'2019', '3', '11', '14', '2019', '3', '11', '7', '20.740854'
'2019', '3', '11', '15', '2019', '3', '11', '8', '403.86369600000006'
'2019', '3', '11', '16', '2019', '3', '11', '9', '847.4683749999999'
'2019', '3', '11', '17', '2019', '3', '11', '10', '550.245891'
'2019', '3', '11', '18', '2019', '3', '11', '11', '660.494344'
'2019', '3', '11', '19', '2019', '3', '11', '12', '646.563844'
'2019', '3', '11', '20', '2019', '3', '11', '13', '749.982719'
'2019', '3', '11', '21', '2019', '3', '11', '14', '355.919414'
'2019', '3', '11', '22', '2019', '3', '11', '15', '518.02775'
'2019', '3', '11', '23', '2019', '3', '11', '16', '311.253055'
'2019', '3', '12', '0', '2019', '3', '11', '17', '490.146297'
'2019', '3', '12', '1', '2019', '3', '11', '18', '59.7314'
'2019', '3', '12', '2', '2019', '3', '11', '19', '0.0'
'2019', '3', '12', '3', '2019', '3', '11', '20', '0.0'
'2019', '3', '12', '4', '2019', '3', '11', '21', '0.0'
'2019', '3', '12', '5', '2019', '3', '11', '22', '0.0'
'2019', '3', '12', '6', '2019', '3', '11', '23', '0.0'
'2019', '3', '12', '7', '2019', '3', '12', '0', '0.0'
'2019', '3', '12', '8', '2019', '3', '12', '1', '0.0'
'2019', '3', '12', '9', '2019', '3', '12', '2', '0.0'
'2019', '3', '12', '10', '2019', '3', '12', '3', '0.0'
'2019', '3', '12', '11', '2019', '3', '12', '4', '0.0'
'2019', '3', '12', '12', '2019', '3', '12', '5', '0.0'
'2019', '3', '12', '13', '2019', '3', '12', '6', '0.0'
'2019', '3', '12', '14', '2019', '3', '12', '7', '3.3794920000000004'
'2019', '3', '12', '15', '2019', '3', '12', '8', '51.25734800000001'
'2019', '3', '12', '16', '2019', '3', '12', '9', '561.0606250000001'
'2019', '3', '12', '17', '2019', '3', '12', '10', '1070.866344'
'2019', '3', '12', '18', '2019', '3', '12', '11', '960.421813'
'2019', '3', '12', '19', '2019', '3', '12', '12', '686.837359'
'2019', '3', '12', '20', '2019', '3', '12', '13', '579.842008'
'2019', '3', '12', '21', '2019', '3', '12', '14', '722.754828'
'2019', '3', '12', '22', '2019', '3', '12', '15', '583.5171789999999'
'2019', '3', '12', '23', '2019', '3', '12', '16', '634.087657'
'2019', '3', '13', '0', '2019', '3', '12', '17', '492.883054'
'2019', '3', '13', '1', '2019', '3', '12', '18', '107.698594'
'2019', '3', '13', '2', '2019', '3', '12', '19', '0.0'
'2019', '3', '13', '3', '2019', '3', '12', '20', '0.0'
'2019', '3', '13', '4', '2019', '3', '12', '21', '0.0'
'2019', '3', '13', '5', '2019', '3', '12', '22', '0.0'
'2019', '3', '13', '6', '2019', '3', '12', '23', '0.0'
'2019', '3', '13', '7', '2019', '3', '13', '0', '0.0'
'2019', '3', '13', '8', '2019', '3', '13', '1', '0.0'
'2019', '3', '13', '9', '2019', '3', '13', '2', '0.0'
'2019', '3', '13', '10', '2019', '3', '13', '3', '0.0'
'2019', '3', '13', '11', '2019', '3', '13', '4', '0.0'
'2019', '3', '13', '12', '2019', '3', '13', '5', '0.0'
'2019', '3', '13', '13', '2019', '3', '13', '6', '0.0'
'2019', '3', '13', '14', '2019', '3', '13', '7', '44.80318'
'2019', '3', '13', '15', '2019', '3', '13', '8', '425.77125'
'2019', '3', '13', '16', '2019', '3', '13', '9', '564.353011'
'2019', '3', '13', '17', '2019', '3', '13', '10', '1021.8279069999999'
'2019', '3', '13', '18', '2019', '3', '13', '11', '929.3305'
'2019', '3', '13', '19', '2019', '3', '13', '12', '1116.498032'
'2019', '3', '13', '20', '2019', '3', '13', '13', '986.623813'
'2019', '3', '13', '21', '2019', '3', '13', '14', '1077.580688'
'2019', '3', '13', '22', '2019', '3', '13', '15', '1153.681751'
'2019', '3', '13', '23', '2019', '3', '13', '16', '985.505907'
'2019', '3', '14', '0', '2019', '3', '13', '17', '301.133023'
'2019', '3', '14', '1', '2019', '3', '13', '18', '27.998701'
'2019', '3', '14', '2', '2019', '3', '13', '19', '0.0'
'2019', '3', '14', '3', '2019', '3', '13', '20', '0.0'
'2019', '3', '14', '4', '2019', '3', '13', '21', '0.0'
'2019', '3', '14', '5', '2019', '3', '13', '22', '0.0'
'2019', '3', '14', '6', '2019', '3', '13', '23', '0.0'
'2019', '3', '14', '7', '2019', '3', '14', '0', '0.0'
'2019', '3', '14', '8', '2019', '3', '14', '1', '0.0'
'2019', '3', '14', '9', '2019', '3', '14', '2', '0.0'
'2019', '3', '14', '10', '2019', '3', '14', '3', '0.0'
'2019', '3', '14', '11', '2019', '3', '14', '4', '0.0'
'2019', '3', '14', '12', '2019', '3', '14', '5', '0.0'
'2019', '3', '14', '13', '2019', '3', '14', '6', '0.0'
'2019', '3', '14', '14', '2019', '3', '14', '7', '45.563719'
'2019', '3', '14', '15', '2019', '3', '14', '8', '196.823832'
'2019', '3', '14', '16', '2019', '3', '14', '9', '415.734419'
'2019', '3', '14', '17', '2019', '3', '14', '10', '1095.645219'
'2019', '3', '14', '18', '2019', '3', '14', '11', '923.194094'
'2019', '3', '14', '19', '2019', '3', '14', '12', '1055.655938'
'2019', '3', '14', '20', '2019', '3', '14', '13', '1043.704001'
'2019', '3', '14', '21', '2019', '3', '14', '14', '420.60227000000003'
'2019', '3', '14', '22', '2019', '3', '14', '15', '1291.889751'
'2019', '3', '14', '23', '2019', '3', '14', '16', '1166.031063'
'2019', '3', '15', '0', '2019', '3', '14', '17', '665.266344'
'2019', '3', '15', '1', '2019', '3', '14', '18', '113.83717200000001'
'2019', '3', '15', '2', '2019', '3', '14', '19', '0.0'
'2019', '3', '15', '3', '2019', '3', '14', '20', '0.0'
'2019', '3', '15', '4', '2019', '3', '14', '21', '0.0'
'2019', '3', '15', '5', '2019', '3', '14', '22', '0.0'
'2019', '3', '15', '6', '2019', '3', '14', '23', '0.0'
'2019', '3', '15', '7', '2019', '3', '15', '0', '0.0'
'2019', '3', '15', '8', '2019', '3', '15', '1', '0.0'
'2019', '3', '15', '9', '2019', '3', '15', '2', '0.0'
'2019', '3', '15', '10', '2019', '3', '15', '3', '0.0'
'2019', '3', '15', '11', '2019', '3', '15', '4', '0.0'
'2019', '3', '15', '12', '2019', '3', '15', '5', '0.0'
'2019', '3', '15', '13', '2019', '3', '15', '6', '0.0'
'2019', '3', '15', '14', '2019', '3', '15', '7', '73.871438'
'2019', '3', '15', '15', '2019', '3', '15', '8', '633.3256719999999'
'2019', '3', '15', '16', '2019', '3', '15', '9', '1315.377313'
'2019', '3', '15', '17', '2019', '3', '15', '10', '1319.918625'
'2019', '3', '15', '18', '2019', '3', '15', '11', '1318.572063'
'2019', '3', '15', '19', '2019', '3', '15', '12', '1200.094813'
'2019', '3', '15', '20', '2019', '3', '15', '13', '1100.213125'
'2019', '3', '15', '21', '2019', '3', '15', '14', '1109.407032'
'2019', '3', '15', '22', '2019', '3', '15', '15', '989.4670629999999'
'2019', '3', '15', '23', '2019', '3', '15', '16', '661.2796249999999'
'2019', '3', '16', '0', '2019', '3', '15', '17', '428.227996'
'2019', '3', '16', '1', '2019', '3', '15', '18', '2.715106'
'2019', '3', '16', '2', '2019', '3', '15', '19', '0.0'
'2019', '3', '16', '3', '2019', '3', '15', '20', '0.0'
'2019', '3', '16', '4', '2019', '3', '15', '21', '0.0'
'2019', '3', '16', '5', '2019', '3', '15', '22', '0.0'
'2019', '3', '16', '6', '2019', '3', '15', '23', '0.0'
'2019', '3', '16', '7', '2019', '3', '16', '0', '0.0'
'2019', '3', '16', '8', '2019', '3', '16', '1', '0.0'
'2019', '3', '16', '9', '2019', '3', '16', '2', '0.0'
'2019', '3', '16', '10', '2019', '3', '16', '3', '0.0'
'2019', '3', '16', '11', '2019', '3', '16', '4', '0.0'
'2019', '3', '16', '12', '2019', '3', '16', '5', '0.0'
'2019', '3', '16', '13', '2019', '3', '16', '6', '0.0'
'2019', '3', '16', '14', '2019', '3', '16', '7', '2.49843'
'2019', '3', '16', '15', '2019', '3', '16', '8', '28.670202999999997'
'2019', '3', '16', '16', '2019', '3', '16', '9', '294.285672'
'2019', '3', '16', '17', '2019', '3', '16', '10', '531.408203'
'2019', '3', '16', '18', '2019', '3', '16', '11', '734.3097190000001'
'2019', '3', '16', '19', '2019', '3', '16', '12', '804.3558760000001'
'2019', '3', '16', '20', '2019', '3', '16', '13', '685.809344'
'2019', '3', '16', '21', '2019', '3', '16', '14', '740.3665000000001'
'2019', '3', '16', '22', '2019', '3', '16', '15', '652.448406'
'2019', '3', '16', '23', '2019', '3', '16', '16', '752.7493289999999'
'2019', '3', '17', '0', '2019', '3', '16', '17', '488.47179700000004'
'2019', '3', '17', '1', '2019', '3', '16', '18', '89.4699'
'2019', '3', '17', '2', '2019', '3', '16', '19', '0.0'
'2019', '3', '17', '3', '2019', '3', '16', '20', '0.0'
'2019', '3', '17', '4', '2019', '3', '16', '21', '0.0'
'2019', '3', '17', '5', '2019', '3', '16', '22', '0.0'
'2019', '3', '17', '6', '2019', '3', '16', '23', '0.0'
'2019', '3', '17', '7', '2019', '3', '17', '0', '0.0'
'2019', '3', '17', '8', '2019', '3', '17', '1', '0.0'
'2019', '3', '17', '9', '2019', '3', '17', '2', '0.0'
'2019', '3', '17', '10', '2019', '3', '17', '3', '0.0'
'2019', '3', '17', '11', '2019', '3', '17', '4', '0.0'
'2019', '3', '17', '12', '2019', '3', '17', '5', '0.0'
'2019', '3', '17', '13', '2019', '3', '17', '6', '0.0'
'2019', '3', '17', '14', '2019', '3', '17', '7', '11.066012'
'2019', '3', '17', '15', '2019', '3', '17', '8', '216.419156'
'2019', '3', '17', '16', '2019', '3', '17', '9', '507.309875'
'2019', '3', '17', '17', '2019', '3', '17', '10', '962.411344'
'2019', '3', '17', '18', '2019', '3', '17', '11', '905.0818750000001'
'2019', '3', '17', '19', '2019', '3', '17', '12', '894.901438'
'2019', '3', '17', '20', '2019', '3', '17', '13', '813.425703'
'2019', '3', '17', '21', '2019', '3', '17', '14', '826.987547'
'2019', '3', '17', '22', '2019', '3', '17', '15', '683.6690159999999'
'2019', '3', '17', '23', '2019', '3', '17', '16', '613.714387'
'2019', '3', '18', '0', '2019', '3', '17', '17', '447.393871'
'2019', '3', '18', '1', '2019', '3', '17', '18', '140.746437'
'2019', '3', '18', '2', '2019', '3', '17', '19', '0.0'
'2019', '3', '18', '3', '2019', '3', '17', '20', '0.0'
'2019', '3', '18', '4', '2019', '3', '17', '21', '0.0'
'2019', '3', '18', '5', '2019', '3', '17', '22', '0.0'
'2019', '3', '18', '6', '2019', '3', '17', '23', '0.0'
'2019', '3', '18', '7', '2019', '3', '18', '0', '0.0'
'2019', '3', '18', '8', '2019', '3', '18', '1', '0.0'
'2019', '3', '18', '9', '2019', '3', '18', '2', '0.0'
'2019', '3', '18', '10', '2019', '3', '18', '3', '0.0'
'2019', '3', '18', '11', '2019', '3', '18', '4', '0.0'
'2019', '3', '18', '12', '2019', '3', '18', '5', '0.0'
'2019', '3', '18', '13', '2019', '3', '18', '6', '0.0'
'2019', '3', '18', '14', '2019', '3', '18', '7', '97.899344'
'2019', '3', '18', '15', '2019', '3', '18', '8', '671.095516'
'2019', '3', '18', '16', '2019', '3', '18', '9', '1219.574906'
'2019', '3', '18', '17', '2019', '3', '18', '10', '1354.558688'
'2019', '3', '18', '18', '2019', '3', '18', '11', '1265.917813'
'2019', '3', '18', '19', '2019', '3', '18', '12', '1057.616501'
'2019', '3', '18', '20', '2019', '3', '18', '13', '969.2467510000001'
'2019', '3', '18', '21', '2019', '3', '18', '14', '906.453751'
'2019', '3', '18', '22', '2019', '3', '18', '15', '1118.3411879999999'
'2019', '3', '18', '23', '2019', '3', '18', '16', '680.269719'
'2019', '3', '19', '0', '2019', '3', '18', '17', '547.351078'
'2019', '3', '19', '1', '2019', '3', '18', '18', '57.307793'
'2019', '3', '19', '2', '2019', '3', '18', '19', '0.0'
'2019', '3', '19', '3', '2019', '3', '18', '20', '0.0'
'2019', '3', '19', '4', '2019', '3', '18', '21', '0.0'
'2019', '3', '19', '5', '2019', '3', '18', '22', '0.0'
'2019', '3', '19', '6', '2019', '3', '18', '23', '0.0'
'2019', '3', '19', '7', '2019', '3', '19', '0', '0.0'
'2019', '3', '19', '8', '2019', '3', '19', '1', '0.0'
'2019', '3', '19', '9', '2019', '3', '19', '2', '0.0'
'2019', '3', '19', '10', '2019', '3', '19', '3', '0.0'
'2019', '3', '19', '11', '2019', '3', '19', '4', '0.0'
'2019', '3', '19', '12', '2019', '3', '19', '5', '0.0'
