UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'2019', '1', '8', '6', '2019', '1', '8', '1', '0.0'
'2019', '1', '8', '7', '2019', '1', '8', '2', '0.0'
'2019', '1', '8', '8', '2019', '1', '8', '3', '0.0'
'2019', '1', '8', '9', '2019', '1', '8', '4', '0.0'
'2019', '1', '8', '10', '2019', '1', '8', '5', '0.0'
'2019', '1', '8', '11', '2019', '1', '8', '6', '0.0'
'2019', '1', '8', '12', '2019', '1', '8', '7', '0.0'
'2019', '1', '8', '13', '2019', '1', '8', '8', '34.316900893'
'2019', '1', '8', '14', '2019', '1', '8', '9', '118.25132607000003'
'2019', '1', '8', '15', '2019', '1', '8', '10', '187.27458700000008'
'2019', '1', '8', '16', '2019', '1', '8', '11', '163.34422151400008'
'2019', '1', '8', '17', '2019', '1', '8', '12', '148.155199844'
'2019', '1', '8', '18', '2019', '1', '8', '13', '150.11831121800003'
'2019', '1', '8', '19', '2019', '1', '8', '14', '154.7109745'
'2019', '1', '8', '20', '2019', '1', '8', '15', '100.520745376'
'2019', '1', '8', '21', '2019', '1', '8', '16', '25.617811208'
'2019', '1', '8', '22', '2019', '1', '8', '17', '8.2889755'
'2019', '1', '8', '23', '2019', '1', '8', '18', '0.838466936'
'2019', '1', '9', '0', '2019', '1', '8', '19', '0.0'
'2019', '1', '9', '1', '2019', '1', '8', '20', '0.0'
'2019', '1', '9', '2', '2019', '1', '8', '21', '0.0'
'2019', '1', '9', '3', '2019', '1', '8', '22', '0.0'
'2019', '1', '9', '4', '2019', '1', '8', '23', '0.0'
'2019', '1', '9', '5', '2019', '1', '9', '0', '0.0'
'2019', '1', '9', '6', '2019', '1', '9', '1', '0.0'
'2019', '1', '9', '7', '2019', '1', '9', '2', '0.0'
'2019', '1', '9', '8', '2019', '1', '9', '3', '0.0'
'2019', '1', '9', '9', '2019', '1', '9', '4', '0.0'
'2019', '1', '9', '10', '2019', '1', '9', '5', '0.0'
'2019', '1', '9', '11', '2019', '1', '9', '6', '0.0'
'2019', '1', '9', '12', '2019', '1', '9', '7', '0.0'
'2019', '1', '9', '13', '2019', '1', '9', '8', '34.972257047999996'
'2019', '1', '9', '14', '2019', '1', '9', '9', '144.449854253'
'2019', '1', '9', '15', '2019', '1', '9', '10', '165.58335975'
'2019', '1', '9', '16', '2019', '1', '9', '11', '161.83551862699994'
'2019', '1', '9', '17', '2019', '1', '9', '12', '161.72611112500002'
'2019', '1', '9', '18', '2019', '1', '9', '13', '169.6087360020001'
'2019', '1', '9', '19', '2019', '1', '9', '14', '192.18896433600005'
'2019', '1', '9', '20', '2019', '1', '9', '15', '167.23937581400003'
'2019', '1', '9', '21', '2019', '1', '9', '16', '33.926538376'
'2019', '1', '9', '22', '2019', '1', '9', '17', '9.050184'
'2019', '1', '9', '23', '2019', '1', '9', '18', '0.983980752'
'2019', '1', '10', '0', '2019', '1', '9', '19', '0.0'
'2019', '1', '10', '1', '2019', '1', '9', '20', '0.0'
'2019', '1', '10', '2', '2019', '1', '9', '21', '0.0'
'2019', '1', '10', '3', '2019', '1', '9', '22', '0.0'
'2019', '1', '10', '4', '2019', '1', '9', '23', '0.0'
'2019', '1', '10', '5', '2019', '1', '10', '0', '0.0'
'2019', '1', '10', '6', '2019', '1', '10', '1', '0.0'
'2019', '1', '10', '7', '2019', '1', '10', '2', '0.0'
'2019', '1', '10', '8', '2019', '1', '10', '3', '0.0'
'2019', '1', '10', '9', '2019', '1', '10', '4', '0.0'
'2019', '1', '10', '10', '2019', '1', '10', '5', '0.0'
'2019', '1', '10', '11', '2019', '1', '10', '6', '0.0'
'2019', '1', '10', '12', '2019', '1', '10', '7', '0.0'
'2019', '1', '10', '13', '2019', '1', '10', '8', '47.365709088'
'2019', '1', '10', '14', '2019', '1', '10', '9', '124.90236425'
'2019', '1', '10', '15', '2019', '1', '10', '10', '136.36633225'
'2019', '1', '10', '16', '2019', '1', '10', '11', '137.85239256200006'
'2019', '1', '10', '17', '2019', '1', '10', '12', '130.53227793999997'
'2019', '1', '10', '18', '2019', '1', '10', '13', '148.67631874999995'
'2019', '1', '10', '19', '2019', '1', '10', '14', '179.85239934400008'
'2019', '1', '10', '20', '2019', '1', '10', '15', '112.72367015799999'
'2019', '1', '10', '21', '2019', '1', '10', '16', '25.696118732999995'
'2019', '1', '10', '22', '2019', '1', '10', '17', '6.7816045'
'2019', '1', '10', '23', '2019', '1', '10', '18', '0.5037471880000001'
'2019', '1', '11', '0', '2019', '1', '10', '19', '0.0'
'2019', '1', '11', '1', '2019', '1', '10', '20', '0.0'
'2019', '1', '11', '2', '2019', '1', '10', '21', '0.0'
'2019', '1', '11', '3', '2019', '1', '10', '22', '0.0'
'2019', '1', '11', '4', '2019', '1', '10', '23', '0.0'
'2019', '1', '11', '5', '2019', '1', '11', '0', '0.0'
'2019', '1', '11', '6', '2019', '1', '11', '1', '0.0'
'2019', '1', '11', '7', '2019', '1', '11', '2', '0.0'
'2019', '1', '11', '8', '2019', '1', '11', '3', '0.0'
'2019', '1', '11', '9', '2019', '1', '11', '4', '0.0'
'2019', '1', '11', '10', '2019', '1', '11', '5', '0.0'
'2019', '1', '11', '11', '2019', '1', '11', '6', '0.0'
'2019', '1', '11', '12', '2019', '1', '11', '7', '0.0'
'2019', '1', '11', '13', '2019', '1', '11', '8', '20.38176543599999'
'2019', '1', '11', '14', '2019', '1', '11', '9', '66.61891726699999'
'2019', '1', '11', '15', '2019', '1', '11', '10', '86.165124017'
'2019', '1', '11', '16', '2019', '1', '11', '11', '94.62375393999997'
'2019', '1', '11', '17', '2019', '1', '11', '12', '110.76372399999998'
'2019', '1', '11', '18', '2019', '1', '11', '13', '95.80327812599997'
'2019', '1', '11', '19', '2019', '1', '11', '14', '116.51106517600002'
'2019', '1', '11', '20', '2019', '1', '11', '15', '105.03453527599996'
'2019', '1', '11', '21', '2019', '1', '11', '16', '28.000118547'
'2019', '1', '11', '22', '2019', '1', '11', '17', '5.6626685'
'2019', '1', '11', '23', '2019', '1', '11', '18', '0.741932876'
'2019', '1', '12', '0', '2019', '1', '11', '19', '0.0'
'2019', '1', '12', '1', '2019', '1', '11', '20', '0.0'
'2019', '1', '12', '2', '2019', '1', '11', '21', '0.0'
'2019', '1', '12', '3', '2019', '1', '11', '22', '0.0'
'2019', '1', '12', '4', '2019', '1', '11', '23', '0.0'
'2019', '1', '12', '5', '2019', '1', '12', '0', '0.0'
'2019', '1', '12', '6', '2019', '1', '12', '1', '0.0'
'2019', '1', '12', '7', '2019', '1', '12', '2', '0.0'
'2019', '1', '12', '8', '2019', '1', '12', '3', '0.0'
'2019', '1', '12', '9', '2019', '1', '12', '4', '0.0'
'2019', '1', '12', '10', '2019', '1', '12', '5', '0.0'
'2019', '1', '12', '11', '2019', '1', '12', '6', '0.0'
'2019', '1', '12', '12', '2019', '1', '12', '7', '0.0'
'2019', '1', '12', '13', '2019', '1', '12', '8', '9.884316380000001'
'2019', '1', '12', '14', '2019', '1', '12', '9', '56.20844732499999'
'2019', '1', '12', '15', '2019', '1', '12', '10', '89.26499726799997'
'2019', '1', '12', '16', '2019', '1', '12', '11', '97.32679018800005'
'2019', '1', '12', '17', '2019', '1', '12', '12', '119.354488032'
'2019', '1', '12', '18', '2019', '1', '12', '13', '135.047137251'
'2019', '1', '12', '19', '2019', '1', '12', '14', '91.17569048600002'
'2019', '1', '12', '20', '2019', '1', '12', '15', '127.75490815999997'
'2019', '1', '12', '21', '2019', '1', '12', '16', '31.204448091'
'2019', '1', '12', '22', '2019', '1', '12', '17', '0.42121378000000004'
'2019', '1', '12', '23', '2019', '1', '12', '18', '0.0'
'2019', '1', '13', '0', '2019', '1', '12', '19', '0.0'
'2019', '1', '13', '1', '2019', '1', '12', '20', '0.0'
'2019', '1', '13', '2', '2019', '1', '12', '21', '0.0'
'2019', '1', '13', '3', '2019', '1', '12', '22', '0.0'
'2019', '1', '13', '4', '2019', '1', '12', '23', '0.0'
'2019', '1', '13', '5', '2019', '1', '13', '0', '0.0'
'2019', '1', '13', '6', '2019', '1', '13', '1', '0.0'
'2019', '1', '13', '7', '2019', '1', '13', '2', '0.0'
'2019', '1', '13', '8', '2019', '1', '13', '3', '0.0'
'2019', '1', '13', '9', '2019', '1', '13', '4', '0.0'
'2019', '1', '13', '10', '2019', '1', '13', '5', '0.0'
'2019', '1', '13', '11', '2019', '1', '13', '6', '0.0'
'2019', '1', '13', '12', '2019', '1', '13', '7', '0.0'
'2019', '1', '13', '13', '2019', '1', '13', '8', '30.969018849000005'
'2019', '1', '13', '14', '2019', '1', '13', '9', '106.42042965599997'
'2019', '1', '13', '15', '2019', '1', '13', '10', '127.81828521899997'
'2019', '1', '13', '16', '2019', '1', '13', '11', '131.01354253099996'
'2019', '1', '13', '17', '2019', '1', '13', '12', '179.52622162500003'
'2019', '1', '13', '18', '2019', '1', '13', '13', '169.22802168799998'
'2019', '1', '13', '19', '2019', '1', '13', '14', '197.93518024999995'
'2019', '1', '13', '20', '2019', '1', '13', '15', '152.23536268799995'
'2019', '1', '13', '21', '2019', '1', '13', '16', '36.706519875999994'
'2019', '1', '13', '22', '2019', '1', '13', '17', '6.7995155'
'2019', '1', '13', '23', '2019', '1', '13', '18', '0.663848312'
'2019', '1', '14', '0', '2019', '1', '13', '19', '0.0'
'2019', '1', '14', '1', '2019', '1', '13', '20', '0.0'
'2019', '1', '14', '2', '2019', '1', '13', '21', '0.0'
'2019', '1', '14', '3', '2019', '1', '13', '22', '0.0'
