File, LineNum, UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'PEI_Wind_2020_01.csv', '1087', '2020', '1', '3', '12', '2020', '1', '3', '8', '3.899518736739367'
'PEI_Wind_2020_01.csv', '1091', '2020', '1', '3', '13', '2020', '1', '3', '9', '0.0'
'PEI_Wind_2020_01.csv', '1093', '2020', '1', '3', '14', '2020', '1', '3', '10', '0.39964810858361943'
'PEI_Wind_2020_01.csv', '1094', '2020', '1', '3', '15', '2020', '1', '3', '11', '4.310488393833432'
'PEI_Wind_2020_01.csv', '1100', '2020', '1', '3', '16', '2020', '1', '3', '12', '15.176879649685693'
'PEI_Wind_2020_01.csv', '1123', '2020', '1', '3', '17', '2020', '1', '3', '13', '27.724158898195448'
'PEI_Wind_2020_01.csv', '1132', '2020', '1', '3', '18', '2020', '1', '3', '14', '22.857151305916375'
'PEI_Wind_2020_01.csv', '1140', '2020', '1', '3', '19', '2020', '1', '3', '15', '17.315689478003094'
'PEI_Wind_2020_01.csv', '1142', '2020', '1', '3', '20', '2020', '1', '3', '16', '24.77721921997404'
'PEI_Wind_2020_01.csv', '1146', '2020', '1', '3', '21', '2020', '1', '3', '17', '28.273617754252648'
'PEI_Wind_2020_01.csv', '1168', '2020', '1', '3', '22', '2020', '1', '3', '18', '10.315948221691599'
'PEI_Wind_2020_01.csv', '1182', '2020', '1', '3', '23', '2020', '1', '3', '19', '8.274357021934065'
'PEI_Wind_2020_01.csv', '1183', '2020', '1', '4', '0', '2020', '1', '3', '20', '22.80568262020818'
'PEI_Wind_2020_01.csv', '1209', '2020', '1', '4', '1', '2020', '1', '3', '21', '21.107215991838473'
'PEI_Wind_2020_01.csv', '1210', '2020', '1', '4', '2', '2020', '1', '3', '22', '29.47773991084433'
'PEI_Wind_2020_01.csv', '1219', '2020', '1', '4', '3', '2020', '1', '3', '23', '39.81608324675929'
'PEI_Wind_2020_01.csv', '1249', '2020', '1', '4', '4', '2020', '1', '4', '0', '65.73617526785657'
'PEI_Wind_2020_01.csv', '1259', '2020', '1', '4', '5', '2020', '1', '4', '1', '74.38302444265376'
'PEI_Wind_2020_01.csv', '1270', '2020', '1', '4', '6', '2020', '1', '4', '2', '84.66389441286128'
'PEI_Wind_2020_01.csv', '1281', '2020', '1', '4', '7', '2020', '1', '4', '3', '90.71201486269243'
'PEI_Wind_2020_01.csv', '1305', '2020', '1', '4', '8', '2020', '1', '4', '4', '89.35469324087558'
'PEI_Wind_2020_01.csv', '1307', '2020', '1', '4', '9', '2020', '1', '4', '5', '93.07993432614745'
'PEI_Wind_2020_01.csv', '1349', '2020', '1', '4', '10', '2020', '1', '4', '6', '74.188587185534'
'PEI_Wind_2020_01.csv', '1361', '2020', '1', '4', '11', '2020', '1', '4', '7', '63.1056635297075'
'PEI_Wind_2020_01.csv', '1356', '2020', '1', '4', '12', '2020', '1', '4', '8', '65.42918875228867'
'PEI_Wind_2020_01.csv', '1371', '2020', '1', '4', '13', '2020', '1', '4', '9', '80.91056093167444'
'PEI_Wind_2020_01.csv', '1417', '2020', '1', '4', '14', '2020', '1', '4', '10', '64.56394295810571'
'PEI_Wind_2020_01.csv', '1435', '2020', '1', '4', '15', '2020', '1', '4', '11', '44.14803096053049'
'PEI_Wind_2020_01.csv', '1453', '2020', '1', '4', '16', '2020', '1', '4', '12', '24.89874250567391'
'PEI_Wind_2020_01.csv', '1464', '2020', '1', '4', '17', '2020', '1', '4', '13', '12.940851192808395'
'PEI_Wind_2020_01.csv', '1471', '2020', '1', '4', '18', '2020', '1', '4', '14', '5.2119702222977935'
'PEI_Wind_2020_01.csv', '1475', '2020', '1', '4', '19', '2020', '1', '4', '15', '0.010773594344129833'
'PEI_Wind_2020_01.csv', '1476', '2020', '1', '4', '20', '2020', '1', '4', '16', '0.0'
'PEI_Wind_2020_01.csv', '1477', '2020', '1', '4', '21', '2020', '1', '4', '17', '0.0'
'PEI_Wind_2020_01.csv', '1478', '2020', '1', '4', '22', '2020', '1', '4', '18', '0.0'
'PEI_Wind_2020_01.csv', '1481', '2020', '1', '4', '23', '2020', '1', '4', '19', '0.44825742286358644'
'PEI_Wind_2020_01.csv', '1483', '2020', '1', '5', '0', '2020', '1', '4', '20', '1.1287878227827548'
'PEI_Wind_2020_01.csv', '1486', '2020', '1', '5', '1', '2020', '1', '4', '21', '0.39964810858361943'
'PEI_Wind_2020_01.csv', '1488', '2020', '1', '5', '2', '2020', '1', '4', '22', '0.0'
'PEI_Wind_2020_01.csv', '1492', '2020', '1', '5', '3', '2020', '1', '4', '23', '0.0'
'PEI_Wind_2020_01.csv', '1493', '2020', '1', '5', '4', '2020', '1', '5', '0', '0.0'
'PEI_Wind_2020_01.csv', '1494', '2020', '1', '5', '5', '2020', '1', '5', '1', '0.4968667371434776'
'PEI_Wind_2020_01.csv', '1497', '2020', '1', '5', '6', '2020', '1', '5', '2', '2.149583422661493'
'PEI_Wind_2020_01.csv', '1499', '2020', '1', '5', '7', '2020', '1', '5', '3', '6.242487685032521'
'PEI_Wind_2020_01.csv', '1514', '2020', '1', '5', '8', '2020', '1', '5', '4', '18.513561865615923'
'PEI_Wind_2020_01.csv', '1526', '2020', '1', '5', '9', '2020', '1', '5', '5', '30.14854844790753'
'PEI_Wind_2020_01.csv', '1534', '2020', '1', '5', '10', '2020', '1', '5', '6', '34.194097829915506'
'PEI_Wind_2020_01.csv', '1551', '2020', '1', '5', '11', '2020', '1', '5', '7', '71.69528504088241'
'PEI_Wind_2020_01.csv', '1628', '2020', '1', '5', '12', '2020', '1', '5', '8', '126.5493967793151'
'PEI_Wind_2020_01.csv', '1655', '2020', '1', '5', '13', '2020', '1', '5', '9', '164.99773044821805'
'PEI_Wind_2020_01.csv', '1671', '2020', '1', '5', '14', '2020', '1', '5', '10', '180.89089296143246'
'PEI_Wind_2020_01.csv', '1689', '2020', '1', '5', '15', '2020', '1', '5', '11', '188.24687104953833'
'PEI_Wind_2020_01.csv', '1701', '2020', '1', '5', '16', '2020', '1', '5', '12', '190.60789488599258'
'PEI_Wind_2020_01.csv', '1710', '2020', '1', '5', '17', '2020', '1', '5', '13', '186.62193111503746'
'PEI_Wind_2020_01.csv', '1714', '2020', '1', '5', '18', '2020', '1', '5', '14', '187.6427267149162'
'PEI_Wind_2020_01.csv', '1717', '2020', '1', '5', '19', '2020', '1', '5', '15', '185.89279140083835'
'PEI_Wind_2020_01.csv', '1718', '2020', '1', '5', '20', '2020', '1', '5', '16', '181.29921120138388'
'PEI_Wind_2020_01.csv', '1732', '2020', '1', '5', '21', '2020', '1', '5', '17', '174.1293373450926'
'PEI_Wind_2020_01.csv', '1741', '2020', '1', '5', '22', '2020', '1', '5', '18', '180.05967368724546'
'PEI_Wind_2020_01.csv', '1748', '2020', '1', '5', '23', '2020', '1', '5', '19', '178.18474299359056'
'PEI_Wind_2020_01.csv', '1760', '2020', '1', '6', '0', '2020', '1', '5', '20', '172.184964773895'
'PEI_Wind_2020_01.csv', '1771', '2020', '1', '6', '1', '2020', '1', '5', '21', '168.10178237437992'
'PEI_Wind_2020_01.csv', '1772', '2020', '1', '6', '2', '2020', '1', '5', '22', '176.15148481913815'
'PEI_Wind_2020_01.csv', '1782', '2020', '1', '6', '3', '2020', '1', '5', '23', '175.51470280207096'
'PEI_Wind_2020_01.csv', '1804', '2020', '1', '6', '4', '2020', '1', '6', '0', '157.01885871855342'
'PEI_Wind_2020_01.csv', '1815', '2020', '1', '6', '5', '2020', '1', '6', '1', '144.62348357716843'
'PEI_Wind_2020_01.csv', '1830', '2020', '1', '6', '6', '2020', '1', '6', '2', '126.83247455071006'
'PEI_Wind_2020_01.csv', '1849', '2020', '1', '6', '7', '2020', '1', '6', '3', '109.91643318129059'
'PEI_Wind_2020_01.csv', '1862', '2020', '1', '6', '8', '2020', '1', '6', '4', '100.43761689670214'
'PEI_Wind_2020_01.csv', '1863', '2020', '1', '6', '9', '2020', '1', '6', '5', '103.08074836067395'
'PEI_Wind_2020_01.csv', '1895', '2020', '1', '6', '10', '2020', '1', '6', '6', '69.95957684317915'
'PEI_Wind_2020_01.csv', '1896', '2020', '1', '6', '11', '2020', '1', '6', '7', '59.51246301813425'
'PEI_Wind_2020_01.csv', '1933', '2020', '1', '6', '12', '2020', '1', '6', '8', '32.33596759050482'
'PEI_Wind_2020_01.csv', '1944', '2020', '1', '6', '13', '2020', '1', '6', '9', '25.48205427703317'
'PEI_Wind_2020_01.csv', '1948', '2020', '1', '6', '14', '2020', '1', '6', '10', '27.231989591111073'
'PEI_Wind_2020_01.csv', '1961', '2020', '1', '6', '15', '2020', '1', '6', '11', '17.899001249362357'
'PEI_Wind_2020_01.csv', '1969', '2020', '1', '6', '16', '2020', '1', '6', '12', '10.60760410737123'
