2020/12/28 12:17, 211.3768356019281
2020/12/28 12:17, 210.3437189400055
2020/12/28 12:17, 209.31060227808288
2020/12/28 12:17, 208.4066251989006
2020/12/28 12:46, 207.373508536978
2020/12/28 13:19, 210.3437189400055
2020/12/28 13:15, 209.05232311260224
2020/12/28 13:15, 208.01920645067963
2020/12/28 13:19, 206.2973453474753
2020/12/28 13:00, 205.4364147958731
2020/12/28 14:17, 214.99274391865723
2020/12/28 13:57, 213.95962725673462
2020/12/28 13:57, 212.92651059481202
2020/12/28 13:57, 211.8933939328894
2020/12/28 13:57, 210.8602772709668
2020/12/28 13:57, 209.8271606090442
2020/12/28 14:45, 224.8934452620822
2020/12/28 14:26, 223.77423554499936
2020/12/28 14:26, 222.74111888307675
2020/12/28 14:26, 221.70800222115415
2020/12/28 14:26, 220.67488555923154
2020/12/28 14:26, 219.64176889730894
2020/12/28 14:26, 218.60865223538633
2020/12/28 14:26, 217.57553557346372
2020/12/28 14:26, 216.54241891154112
2020/12/28 15:14, 235.74117021226954
2020/12/28 14:55, 234.6219604951867
2020/12/28 14:55, 233.5888438332641
2020/12/28 14:55, 232.5557271713415
2020/12/28 14:55, 231.52261050941888
2020/12/28 14:55, 230.48949384749628
2020/12/28 14:55, 229.45637718557367
2020/12/28 14:55, 228.42326052365107
2020/12/28 14:55, 227.39014386172846
2020/12/28 14:55, 226.35702719980586
2020/12/28 15:38, 242.37033545960625
2020/12/28 15:38, 241.33721879768365
2020/12/28 15:38, 240.30410213576104
2020/12/28 15:38, 239.27098547383844
2020/12/28 15:23, 238.23786881191583
2020/12/28 15:23, 237.20475214999323
2020/12/28 16:20, 240.30410213576104
2020/12/28 16:35, 239.27098547383844
2020/12/28 16:35, 238.36700839465615
2020/12/28 16:49, 237.20475214999323
2020/12/28 16:49, 236.17163548807062
2020/12/28 16:49, 235.13851882614802
2020/12/28 16:49, 234.1054021642254
2020/12/28 16:49, 233.0722855023028
2020/12/28 16:49, 232.0391688403802
2020/12/28 16:49, 231.0060521784576
2020/12/28 17:03, 229.71465635105434
2020/12/28 16:49, 229.19809802009303
2020/12/28 17:18, 228.42326052365107
2020/12/28 17:18, 227.39014386172846
2020/12/28 17:32, 226.0987480343252
2020/12/28 17:18, 225.58218970336392
2020/12/28 17:46, 224.80735220692196
2020/12/28 17:46, 223.77423554499936
2020/12/28 17:46, 222.74111888307675
2020/12/28 18:01, 221.4497230556735
2020/12/28 18:01, 220.4166063937509
2020/12/28 18:15, 219.12521056634765
2020/12/28 18:15, 218.09209390442504
2020/12/28 18:15, 217.05897724250244
2020/12/28 18:29, 215.76758141509916
2020/12/28 18:43, 214.4761855876959
2020/12/28 18:43, 213.4430689257733
2020/12/28 18:43, 212.4099522638507
2020/12/28 18:43, 211.3768356019281
2020/12/28 18:58, 210.08543977452484
2020/12/28 18:58, 209.05232311260224
2020/12/28 18:58, 208.01920645067963
2020/12/28 19:31, 206.72781062327638
2020/12/28 19:26, 205.4364147958731
2020/12/28 19:41, 204.14501896846986
2020/12/28 19:55, 203.11190230654725
2020/12/28 19:55, 202.07878564462465
2020/12/28 19:55, 201.17480856544236
2020/12/28 20:09, 200.01255232077943
2020/12/28 20:09, 198.97943565885683
2020/12/28 20:09, 197.94631899693422
2020/12/28 20:09, 196.91320233501162
2020/12/28 20:09, 195.880085673089
2020/12/28 20:09, 194.8469690111664
2020/12/28 20:23, 193.55557318376316
2020/12/28 20:23, 192.52245652184055
2020/12/28 20:38, 191.2310606944373
2020/12/28 20:38, 190.1979440325147
2020/12/28 20:38, 189.1648273705921
2020/12/28 20:38, 188.1317107086695
2020/12/28 20:52, 186.84031488126624
2020/12/28 20:38, 186.32375655030492
2020/12/28 21:06, 185.54891905386296
2020/12/28 21:06, 184.51580239194035
2020/12/28 21:06, 183.48268573001775
2020/12/28 21:06, 182.44956906809514
2020/12/28 21:06, 181.41645240617254
2020/12/28 21:06, 180.38333574424993
2020/12/28 21:06, 179.35021908232733
2020/12/28 21:06, 178.31710242040472
2020/12/28 21:21, 177.02570659300147
2020/12/28 21:21, 175.99258993107887
2020/12/28 21:35, 174.70119410367562
2020/12/28 21:35, 173.668077441753
2020/12/28 21:35, 172.6349607798304
2020/12/28 21:35, 171.6018441179078
2020/12/28 21:49, 170.5687274559852
2020/12/28 22:04, 169.5356107940626
2020/12/28 22:04, 168.50249413214
2020/12/28 22:04, 167.46937747021738
2020/12/28 22:04, 166.43626080829478
2020/12/28 22:18, 165.40314414637217
2020/12/28 22:18, 164.37002748444957
2020/12/28 22:18, 163.33691082252693
2020/12/28 22:32, 162.30379416060435
2020/12/28 22:32, 161.27067749868172
2020/12/28 22:46, 160.23756083675914
2020/12/28 22:46, 159.2044441748365
2020/12/28 22:46, 158.17132751291393
2020/12/28 23:01, 157.1382108509913
2020/12/28 23:15, 155.84681502358808
2020/12/28 23:15, 154.81369836166544
2020/12/28 23:29, 153.52230253426222
2020/12/28 23:58, 152.4891858723396
2020/12/28 23:58, 151.456069210417
2020/12/29 00:12, 150.16467338301374
2020/12/29 00:12, 149.13155672109116
2020/12/29 00:12, 148.09844005916852
2020/12/28 23:58, 147.58188172820724
2020/12/29 00:46, 146.8070442317653
2020/12/29 00:55, 149.3898358865718
2020/12/29 00:55, 148.35671922464917
2020/12/29 01:09, 145.51564840436203
2020/12/29 01:24, 147.3236025627266
2020/12/29 01:38, 146.29048590080396
2020/12/29 01:52, 145.51564840436203
2020/12/29 02:35, 144.4825317424394
2020/12/29 03:32, 147.3236025627266
2020/12/29 03:32, 146.29048590080396
