-4.236649303722473, 15628.751456876606
-4.236649303722473, 15572.215544871942
-4.176814603643873, 15628.751456876606
-4.176814603643873, 15564.138986014135
-4.116979903565269, 15628.751456876606
-4.116979903565269, 15564.138986014135
-4.057145203486666, 15628.751456876606
-4.057145203486666, 15564.138986014135
-3.9973105034080625, 15628.751456876606
-3.9973105034080625, 15564.138986014135
-3.9374758033294626, 15628.751456876606
-3.9374758033294626, 15564.138986014135
-3.877641103250859, 15628.751456876606
-3.877641103250859, 15564.138986014135
-3.8178064031722556, 15628.751456876606
-3.8178064031722556, 15564.138986014135
-3.757971703093652, 15628.751456876606
-3.757971703093652, 15564.138986014135
-3.698137003015052, 15628.751456876606
-3.698137003015052, 15564.138986014135
-3.6383023029364487, 15628.751456876606
-3.6383023029364487, 15564.138986014135
-3.5784676028578453, 15628.751456876606
-3.5784676028578453, 15564.138986014135
-3.518632902779242, 15628.751456876606
-3.518632902779242, 15564.138986014135
-3.458798202700642, 15628.751456876606
-3.458798202700642, 15564.138986014135
-3.3989635026220384, 15628.751456876606
-3.3989635026220384, 15564.138986014135
-3.339128802543435, 15628.751456876606
-3.339128802543435, 15564.138986014135
-3.279294102464835, 15628.751456876606
-3.279294102464835, 15564.138986014135
-3.2194594023862315, 15628.751456876606
-3.2194594023862315, 15564.138986014135
-3.159624702307628, 15628.751456876606
-3.159624702307628, 15564.138986014135
-3.0997900022290246, 15628.751456876606
-3.0997900022290246, 15564.138986014135
-3.0399553021504246, 15628.751456876606
-3.0399553021504246, 15564.138986014135
-2.980120602071821, 15628.751456876606
-2.980120602071821, 15564.138986014135
-2.9202859019932177, 15628.751456876606
-2.9202859019932177, 15564.138986014135
-2.860451201914614, 15628.751456876606
-2.860451201914614, 15564.138986014135
-2.8006165018360143, 15628.751456876606
-2.8006165018360143, 15564.138986014135
-2.740781801757411, 15628.751456876606
-2.740781801757411, 15572.215544871942
1.033790528201095, 32815.668706293756
1.0886390032731512, 32847.97494172499
1.0886390032731512, 32783.36247086252
1.153459928358302, 32847.97494172499
1.1484737033517511, 32775.285912004714
1.2083084034303546, 32880.28117715623
1.2083084034303546, 32815.668706293756
1.2083084034303546, 32767.2093531469
1.268143103508958, 32880.28117715623
1.268143103508958, 32815.668706293756
1.3279778035875616, 32880.28117715623
1.3279778035875616, 32815.668706293756
1.3878125036661615, 32880.28117715623
1.3878125036661615, 32815.668706293756
1.447647203744765, 32912.58741258746
1.447647203744765, 32847.97494172499
1.447647203744765, 32799.515588578135
1.5074819038233684, 32912.58741258746
1.5074819038233684, 32847.97494172499
1.4925232288037158, 32799.515588578135
1.5673166039019684, 32912.58741258746
1.5673166039019684, 32847.97494172499
1.6271513039805718, 32912.58741258746
1.6271513039805718, 32847.97494172499
1.6869860040591753, 32944.8936480187
1.6869860040591753, 32880.28117715623
1.6869860040591753, 32831.82182400937
1.7468207041377788, 32944.8936480187
1.7468207041377788, 32880.28117715623
1.7318620291181261, 32831.82182400937
1.8066554042163787, 32944.8936480187
1.8066554042163787, 32880.28117715623
1.8664901042949822, 32944.8936480187
1.8664901042949822, 32880.28117715623
1.9263248043735857, 32977.19988344993
1.9263248043735857, 32912.58741258746
1.9263248043735857, 32864.128059440605
1.9861595044521891, 32977.19988344993
1.9861595044521891, 32912.58741258746
1.9712008294325365, 32864.128059440605
2.045994204530789, 32977.19988344993
2.045994204530789, 32912.58741258746
2.1058289046093925, 33009.50611888117
2.1058289046093925, 32944.8936480187
2.0908702295897434, 32896.43429487184
2.165663604687996, 33041.8123543124
2.165663604687996, 32977.19988344993
2.165663604687996, 32928.740530303076
2.225498304766596, 33074.11858974364
2.225498304766596, 33009.50611888117
2.225498304766596, 32961.04676573431
2.2853330048451994, 33106.42482517487
2.2853330048451994, 33041.8123543124
2.2853330048451994, 32993.353001165546
2.35015392993035, 33106.42482517487
2.345167704923803, 33033.735795454595
2.4099886300089537, 33138.73106060611
2.4050024050024064, 33066.04203088583
2.3900437299827537, 33025.65923659678
2.469823330087557, 33171.03729603734
2.4648371050810063, 33098.348266317065
2.449878430061357, 33057.965472028016
2.5246718051596098, 33203.34353146858
2.5246718051596098, 33138.73106060611
2.5097131301399607, 33090.27170745925
2.5845065052382132, 33235.64976689981
2.5845065052382132, 33171.03729603734
2.5695478302185606, 33122.577942890486
2.6443412053168167, 33267.95600233105
2.6443412053168167, 33203.34353146858
2.6443412053168167, 33154.88417832172
2.7041759053954166, 33300.26223776228
2.7041759053954166, 33235.64976689981
2.7041759053954166, 33187.190413752964
2.76401060547402, 33332.56847319352
2.76401060547402, 33267.95600233105
2.76401060547402, 33219.4966491842
2.828831530559171, 33332.56847319352
2.8238453055526236, 33259.87944347324
2.8886662306377744, 33364.87470862475
2.8836800056312235, 33292.185678904476
2.8687213306115744, 33251.802884615434
2.948500930716378, 33397.18094405599
2.943514705709827, 33324.49191433571
2.928556030690178, 33284.10912004667
3.008335630794978, 33429.48717948722
3.0033494057884305, 33356.798149766946
2.988390730768778, 33316.415355477904
3.063184105867034, 33461.79341491846
3.063184105867034, 33397.18094405599
3.063184105867034, 33348.72159090914
3.123018805945634, 33461.79341491846
3.123018805945634, 33397.18094405599
3.1080601309259848, 33348.72159090914
3.1828535060242373, 33461.79341491846
3.1828535060242373, 33397.18094405599
3.242688206102841, 33461.79341491846
3.242688206102841, 33397.18094405599
3.3025229061814443, 33461.79341491846
3.3025229061814443, 33397.18094405599
3.362357606260044, 33461.79341491846
3.362357606260044, 33397.18094405599
3.4221923063386477, 33494.09965034969
3.4221923063386477, 33429.48717948722
