HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2021-11-01 00:00,1174,1209,391,64,-350,33,38
2021-11-01 01:00,1123,1154,418,70,-332,50,42
2021-11-01 02:00,1089,1121,126,73,-67,51,32
2021-11-01 03:00,1086,1111,119,67,-66,51,35
2021-11-01 04:00,1085,1109,197,67,-169,51,66
2021-11-01 05:00,1110,1134,104,65,-112,51,73
2021-11-01 06:00,1164,1189,218,52,-244,52,71
2021-11-01 07:00,1288,1322,141,53,-291,53,93
2021-11-01 08:00,1439,1481,271,59,-429,56,123
2021-11-01 09:00,1501,1549,126,88,-407,57,120
2021-11-01 10:00,1504,1550,135,91,-407,58,103
2021-11-01 11:00,1485,1529,145,91,-312,58,106
2021-11-01 12:00,1481,1521,164,88,-311,59,92
2021-11-01 13:00,1458,1499,169,86,-287,67,79
2021-11-01 14:00,1439,1480,207,54,-262,68,88
2021-11-01 15:00,1414,1454,220,47,-272,68,79
2021-11-01 16:00,1407,1447,218,50,-321,67,69
2021-11-01 17:00,1433,1479,225,47,-334,67,81
2021-11-01 18:00,1452,1498,236,50,-335,68,72
2021-11-01 19:00,1495,1539,248,47,-260,68,66
2021-11-01 20:00,1505,1547,249,54,-259,68,69
2021-11-01 21:00,1469,1510,232,60,-225,68,56
2021-11-01 22:00,1418,1455,215,67,-175,68,73
2021-11-01 23:00,1352,1385,207,65,-224,55,48
2021-11-02 00:00,1284,1315,227,63,-175,53,9
2021-11-02 01:00,1241,1273,262,44,-75,52,-4
2021-11-02 02:00,1246,1275,251,35,-99,51,-3
2021-11-02 03:00,1255,1284,236,35,-131,51,10
2021-11-02 04:00,1266,1293,219,37,-139,52,23
2021-11-02 05:00,1299,1326,227,39,-191,63,34
2021-11-02 06:00,1357,1388,227,42,-251,68,38
2021-11-02 07:00,1501,1539,205,50,-351,66,68
2021-11-02 08:00,1672,1723,185,55,-469,68,98
2021-11-02 09:00,1737,1795,208,46,-529,69,73
2021-11-02 10:00,1688,1745,205,52,-530,70,72
2021-11-02 11:00,1634,1689,208,55,-510,70,72
2021-11-02 12:00,1586,1638,158,56,-509,70,90
2021-11-02 13:00,1533,1586,149,59,-509,70,90
2021-11-02 14:00,1499,1550,115,64,-489,70,118
2021-11-02 15:00,1459,1506,124,61,-489,69,113
2021-11-02 16:00,1454,1503,172,53,-489,69,84
2021-11-02 17:00,1508,1559,167,53,-489,69,98
2021-11-02 18:00,1545,1598,130,61,-480,68,129
2021-11-02 19:00,1590,1645,126,61,-480,69,140
2021-11-02 20:00,1602,1657,99,72,-489,70,144
2021-11-02 21:00,1566,1620,174,69,-489,69,128
2021-11-02 22:00,1501,1552,231,65,-489,69,124
2021-11-02 23:00,1422,1470,237,47,-453,85,115
2021-11-03 00:00,1335,1378,273,43,-429,86,111
2021-11-03 01:00,1283,1324,279,39,-415,91,107
2021-11-03 02:00,1267,1308,279,52,-408,92,102
2021-11-03 03:00,1270,1308,279,51,-402,51,101
2021-11-03 04:00,1285,1323,279,51,-421,51,119
2021-11-03 05:00,1315,1356,279,51,-459,52,125
2021-11-03 06:00,1371,1416,276,49,-481,54,133
2021-11-03 07:00,1517,1570,132,58,-489,104,153
2021-11-03 08:00,1682,1742,7,69,-499,94,184
2021-11-03 09:00,1741,1804,15,76,-499,75,189
2021-11-03 10:00,1715,1780,10,76,-499,73,196
2021-11-03 11:00,1662,1727,24,75,-499,61,196
2021-11-03 12:00,1611,1674,19,73,-499,59,193
2021-11-03 13:00,1275,1618,19,71,-499,59,192
2021-11-03 14:00,1197,1584,53,71,-499,92,182
2021-11-03 15:00,1377,1586,55,69,-499,94,180
2021-11-03 16:00,1213,1605,104,67,-499,91,183
2021-11-03 17:00,1254,1650,114,68,-499,81,193
2021-11-03 18:00,1279,1673,52,72,-499,66,203
2021-11-03 19:00,1324,1716,81,73,-499,66,209
2021-11-03 20:00,1327,1720,148,76,-504,83,206
2021-11-03 21:00,1294,1686,169,72,-504,94,201
2021-11-03 22:00,1244,1632,235,67,-504,108,184
2021-11-03 23:00,1168,1552,388,56,-504,97,129
2021-11-04 00:00,1093,1472,475,41,-489,95,107
2021-11-04 01:00,1045,1421,353,29,-499,124,108
2021-11-04 02:00,1036,1410,235,36,-480,123,90
2021-11-04 03:00,1048,1423,257,39,-480,103,78
2021-11-04 04:00,1067,1441,325,40,-494,103,70
2021-11-04 05:00,1110,1487,279,41,-494,103,73
2021-11-04 06:00,1172,1554,174,44,-514,103,68
2021-11-04 07:00,1330,1717,161,51,-490,58,72
2021-11-04 08:00,1522,1908,110,66,-499,59,131
2021-11-04 09:00,1597,1976,82,65,-499,60,145
2021-11-04 10:00,1521,1893,128,65,-499,62,158
2021-11-04 11:00,1445,1819,-4,60,-519,125,158
2021-11-04 12:00,1368,1759,76,62,-520,135,113
2021-11-04 13:00,1299,1689,31,68,-520,136,114
2021-11-04 14:00,1256,1644,77,72,-500,109,124
2021-11-04 15:00,1238,1613,77,73,-499,108,120
2021-11-04 16:00,1430,1624,65,73,-499,107,137
2021-11-04 17:00,1603,1659,61,73,-499,61,164
2021-11-04 18:00,1642,1700,74,75,-499,60,166
2021-11-04 19:00,1698,1758,126,80,-499,61,189
2021-11-04 20:00,1732,1794,175,79,-499,60,180
2021-11-04 21:00,1702,1765,177,75,-489,60,166
2021-11-04 22:00,1659,1716,63,69,-489,60,161
2021-11-04 23:00,1583,1637,67,60,-489,58,158
2021-11-05 00:00,1514,1565,64,55,-489,58,145
2021-11-05 01:00,1463,1513,99,48,-489,58,145
2021-11-05 02:00,1456,1507,48,45,-480,86,143
2021-11-05 03:00,1463,1515,23,44,-480,100,144
2021-11-05 04:00,1479,1531,-8,50,-480,100,151
2021-11-05 05:00,1524,1578,1,45,-480,99,155
2021-11-05 06:00,1592,1648,13,47,-480,86,164
2021-11-05 07:00,1751,1814,36,55,-480,59,185
2021-11-05 08:00,1922,1997,-70,70,-499,84,197
2021-11-05 09:00,1986,2065,-105,75,-519,61,210
2021-11-05 10:00,1958,2038,-95,77,-520,71,210
2021-11-05 11:00,1873,1948,-15,77,-520,71,208
2021-11-05 12:00,1789,1859,10,78,-520,76,199
2021-11-05 13:00,1705,1769,-6,74,-520,85,205
2021-11-05 14:00,1660,1719,-8,73,-370,88,190
2021-11-05 15:00,1634,1687,-95,71,-369,98,187
2021-11-05 16:00,1622,1681,-132,68,-499,106,174
2021-11-05 17:00,1654,1717,-76,74,-499,105,188
2021-11-05 18:00,1677,1735,-15,80,-499,61,199
2021-11-05 19:00,1723,1783,66,80,-499,61,177
2021-11-05 20:00,1718,1781,59,81,-440,61,185
2021-11-05 21:00,1696,1750,65,80,-499,60,173
2021-11-05 22:00,1652,1706,77,76,-499,59,163
2021-11-05 23:00,1597,1651,92,70,-499,58,132
2021-11-06 00:00,1546,1598,43,64,-551,101,104
2021-11-06 01:00,1502,1554,55,47,-549,124,93
2021-11-06 02:00,1490,1538,23,44,-551,123,87
2021-11-06 03:00,1490,1535,40,38,-551,123,81
2021-11-06 04:00,1507,1554,85,34,-551,123,47
2021-11-06 05:00,1516,1566,59,33,-551,121,57
2021-11-06 06:00,1543,1600,-4,34,-551,122,85
2021-11-06 07:00,1620,1680,-60,37,-551,123,94
2021-11-06 08:00,1733,1800,17,46,-551,124,144
2021-11-06 09:00,1825,1896,26,49,-551,126,146
2021-11-06 10:00,1826,1896,11,67,-551,127,160
2021-11-06 11:00,1754,1820,-35,69,-551,128,153
2021-11-06 12:00,1699,1762,4,58,-551,128,124
2021-11-06 13:00,1629,1689,6,58,-551,162,120
2021-11-06 14:00,1552,1609,34,56,-540,161,111
2021-11-06 15:00,1490,1545,21,60,-540,179,90
2021-11-06 16:00,1467,1520,41,55,-520,179,76
2021-11-06 17:00,1491,1544,55,58,-520,179,81
2021-11-06 18:00,1543,1598,123,62,-520,127,89
2021-11-06 19:00,1603,1662,125,70,-520,127,97
2021-11-06 20:00,1608,1669,114,72,-520,150,88
2021-11-06 21:00,1576,1635,126,62,-520,149,80
2021-11-06 22:00,1545,1602,159,54,-520,124,64
2021-11-06 23:00,1492,1548,264,42,-520,88,29
2021-11-07 00:00,1437,1494,255,35,-520,105,13
2021-11-07 01:00,1400,1452,288,32,-520,103,26
2021-11-07 01:00,1387,1438,281,39,-520,102,18
2021-11-07 02:00,1385,1434,237,40,-520,99,17
2021-11-07 03:00,1390,1438,275,39,-520,101,17
2021-11-07 04:00,1404,1453,261,40,-520,102,25
2021-11-07 05:00,1432,1482,236,38,-520,102,28
2021-11-07 06:00,1472,1522,164,39,-520,57,30
2021-11-07 07:00,1551,1602,55,50,-520,123,45
2021-11-07 08:00,1661,1717,44,54,-520,125,62
2021-11-07 09:00,1700,1759,79,54,-520,126,77
2021-11-07 10:00,1686,1746,70,59,-520,126,91
2021-11-07 11:00,1636,1695,-12,73,-520,126,107
2021-11-07 12:00,1583,1642,-62,70,-520,167,125
2021-11-07 13:00,1526,1583,-20,71,-520,171,123
2021-11-07 14:00,1469,1523,-2,76,-520,172,115
2021-11-07 15:00,1437,1491,-5,77,-520,177,120
2021-11-07 16:00,1445,1499,3,76,-520,148,120
2021-11-07 17:00,1519,1575,27,73,-520,149,122
2021-11-07 18:00,1608,1668,20,78,-520,150,144
2021-11-07 19:00,1624,1685,8,83,-520,151,143
2021-11-07 20:00,1606,1665,9,83,-520,151,120
2021-11-07 21:00,1567,1624,29,78,-520,150,128
2021-11-07 22:00,1520,1574,40,71,-520,148,106
2021-11-07 23:00,1458,1511,108,67,-520,145,81
2021-11-08 00:00,1412,1463,132,59,-520,159,72
2021-11-08 01:00,1390,1439,108,58,-520,177,75
2021-11-08 02:00,1391,1441,209,53,-520,176,63
2021-11-08 03:00,1403,1456,138,50,-520,176,60
2021-11-08 04:00,1428,1482,125,47,-520,176,78
2021-11-08 05:00,1476,1528,52,50,-520,130,92
2021-11-08 06:00,1563,1619,-49,57,-520,124,112
2021-11-08 07:00,1731,1794,-106,65,-551,126,154
2021-11-08 08:00,1882,1953,-103,73,-551,113,171
2021-11-08 09:00,1883,1953,-140,74,-471,109,175
2021-11-08 10:00,1804,1869,-146,74,-470,116,168
2021-11-08 11:00,1730,1795,-149,74,-352,118,171
2021-11-08 12:00,1674,1736,-157,83,-351,117,171
2021-11-08 13:00,1605,1662,-156,84,-351,106,184
2021-11-08 14:00,1545,1600,-196,87,-351,99,176
2021-11-08 15:00,1503,1560,-91,87,-401,125,174
2021-11-08 16:00,1429,1485,-134,86,-402,125,176
2021-11-08 17:00,1465,1520,-76,80,-519,106,193
2021-11-08 18:00,1583,1647,14,83,-490,91,208
2021-11-08 19:00,1601,1665,14,86,-529,84,206
2021-11-08 20:00,1588,1650,9,86,-530,90,199
2021-11-08 21:00,1553,1613,21,83,-530,90,200
2021-11-08 22:00,1494,1551,-8,78,-530,111,188
2021-11-08 23:00,1435,1489,-44,85,-530,124,175
2021-11-09 00:00,1380,1433,-50,78,-520,141,158
2021-11-09 01:00,1347,1400,19,73,-520,153,136
2021-11-09 02:00,1356,1410,32,66,-520,156,142
2021-11-09 03:00,1352,1406,10,68,-520,152,148
2021-11-09 04:00,1370,1426,63,58,-520,148,149
2021-11-09 05:00,1413,1470,13,59,-520,148,154
2021-11-09 06:00,1484,1541,45,59,-520,102,161
2021-11-09 07:00,1642,1705,47,66,-520,104,186
2021-11-09 08:00,1766,1833,46,60,-551,75,209
2021-11-09 09:00,1741,1806,52,65,-551,77,213
2021-11-09 10:00,1711,1773,-129,67,-551,100,189
2021-11-09 11:00,1642,1700,-152,65,-551,105,166
2021-11-09 12:00,1575,1629,-154,70,-551,104,138
2021-11-09 13:00,1497,1546,-88,69,-551,119,137
2021-11-09 14:00,1456,1506,6,75,-551,151,117
2021-11-09 15:00,1406,1460,28,67,-551,152,101
2021-11-09 16:00,1409,1462,68,74,-549,152,103
2021-11-09 17:00,1467,1523,22,74,-551,151,128
2021-11-09 18:00,1540,1599,1,72,-551,106,137
2021-11-09 19:00,1537,1595,16,71,-551,104,140
2021-11-09 20:00,1504,1558,26,72,-551,104,129
2021-11-09 21:00,1454,1508,92,63,-551,103,99
2021-11-09 22:00,1397,1450,129,58,-530,101,71
2021-11-09 23:00,1324,1375,181,57,-530,129,102
2021-11-10 00:00,1250,1300,215,52,-530,131,83
2021-11-10 01:00,1206,1254,194,49,-500,177,75
2021-11-10 02:00,1200,1249,231,62,-499,181,92
2021-11-10 03:00,1201,1250,203,63,-499,181,100
2021-11-10 04:00,1206,1253,139,63,-499,153,121
2021-11-10 05:00,1245,1292,119,63,-499,152,115
2021-11-10 06:00,1310,1357,23,65,-499,116,115
2021-11-10 07:00,1466,1519,-119,76,-499,115,147
2021-11-10 08:00,1616,1676,-196,83,-551,69,183
2021-11-10 09:00,1664,1727,-199,89,-551,60,199
2021-11-10 10:00,1656,1719,-200,91,-551,60,197
2021-11-10 11:00,1641,1705,-200,90,-551,59,198
2021-11-10 12:00,1627,1690,-200,95,-551,59,197
2021-11-10 13:00,1627,1690,-200,93,-551,59,197
2021-11-10 14:00,1652,1715,-200,92,-551,59,195
2021-11-10 15:00,1669,1727,-200,83,-551,59,196
2021-11-10 16:00,1687,1746,-200,89,-551,60,201
2021-11-10 17:00,1728,1791,-198,88,-586,61,211
2021-11-10 18:00,1756,1822,-152,90,-552,61,215
2021-11-10 19:00,1730,1791,-198,91,-551,61,212
2021-11-10 20:00,1699,1755,-165,88,-530,60,153
2021-11-10 21:00,1662,1714,-125,82,-530,59,130
2021-11-10 22:00,1613,1664,2,72,-530,59,78
2021-11-10 23:00,1550,1598,122,72,-530,72,54
2021-11-11 00:00,1485,1534,178,62,-530,105,-7
2021-11-11 01:00,1435,1484,243,50,-530,104,-4
2021-11-11 02:00,1439,1489,164,48,-530,101,-15
2021-11-11 03:00,1453,1503,235,49,-530,101,-12
2021-11-11 04:00,1465,1514,237,48,-530,103,-8
