HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2017-12-01 00:00,1640,1687,174,7,-530,188,77
2017-12-01 01:00,1560,1596,169,2,-218,100,37
2017-12-01 02:00,1526,1561,36,-2,-74,101,53
2017-12-01 03:00,1498,1530,-13,-1,-74,61,43
2017-12-01 04:00,1490,1520,-21,-1,-74,62,55
2017-12-01 05:00,1520,1550,34,3,-74,45,23
2017-12-01 06:00,1564,1596,78,8,-84,19,27
2017-12-01 07:00,1683,1721,89,16,-275,19,44
2017-12-01 08:00,1844,1896,255,27,-599,48,62
2017-12-01 09:00,1840,1891,36,31,-456,98,89
2017-12-01 10:00,1822,1880,310,32,-728,100,88
2017-12-01 11:00,1804,1869,365,41,-827,144,84
2017-12-01 12:00,1785,1851,344,51,-822,145,103
2017-12-01 13:00,1732,1791,208,47,-675,145,113
2017-12-01 14:00,1711,1769,197,45,-653,145,124
2017-12-01 15:00,1708,1766,223,42,-653,145,135
2017-12-01 16:00,1725,1784,220,41,-682,145,137
2017-12-01 17:00,1786,1849,123,41,-734,164,154
2017-12-01 18:00,1811,1877,103,41,-809,164,172
2017-12-01 19:00,1773,1839,78,39,-878,164,172
2017-12-01 20:00,1732,1791,136,32,-830,134,174
2017-12-01 21:00,1692,1748,269,28,-832,100,150
2017-12-01 22:00,1643,1687,178,24,-544,99,134
2017-12-01 23:00,1570,1608,153,23,-526,82,111
2017-12-02 00:00,1497,1530,201,15,-475,36,82
2017-12-02 01:00,1443,1474,204,9,-402,74,65
2017-12-02 02:00,1418,1446,36,7,-224,55,58
2017-12-02 03:00,1414,1444,209,-3,-319,47,65
2017-12-02 04:00,1424,1456,251,-4,-321,13,58
2017-12-02 05:00,1440,1474,246,-3,-347,13,66
2017-12-02 06:00,1484,1521,216,-1,-397,34,76
2017-12-02 07:00,1571,1612,200,3,-465,35,110
2017-12-02 08:00,1676,1726,273,6,-586,47,120
2017-12-02 09:00,1771,1825,299,12,-566,47,132
2017-12-02 10:00,1804,1859,201,19,-567,48,143
2017-12-02 11:00,1796,1851,31,33,-530,91,136
2017-12-02 12:00,1787,1842,22,45,-541,93,125
2017-12-02 13:00,1765,1821,-28,46,-552,137,141
2017-12-02 14:00,1739,1796,-74,43,-572,182,143
2017-12-02 15:00,1728,1787,-80,41,-590,187,135
2017-12-02 16:00,1747,1808,-81,40,-588,187,138
2017-12-02 17:00,1825,1888,-99,34,-561,140,167
2017-12-02 18:00,1879,1940,-80,42,-572,49,190
2017-12-02 19:00,1833,1890,-89,43,-480,38,192
2017-12-02 20:00,1803,1863,-95,37,-500,134,177
2017-12-02 21:00,1774,1830,-94,33,-501,66,170
2017-12-02 22:00,1728,1781,-3,29,-510,48,170
2017-12-02 23:00,1647,1696,73,22,-523,48,167
2017-12-03 00:00,1567,1614,123,16,-553,51,157
2017-12-03 01:00,1505,1548,196,11,-499,30,138
2017-12-03 02:00,1472,1514,240,18,-544,20,136
2017-12-03 03:00,1455,1498,226,16,-566,19,135
2017-12-03 04:00,1464,1504,203,14,-531,13,122
2017-12-03 05:00,1473,1511,248,6,-528,10,126
2017-12-03 06:00,1495,1537,262,0,-537,11,128
2017-12-03 07:00,1559,1606,253,-8,-570,13,131
2017-12-03 08:00,1638,1692,104,-14,-607,107,156
2017-12-03 09:00,1731,1792,29,-9,-593,161,163
2017-12-03 10:00,1803,1866,-7,0,-583,138,173
2017-12-03 11:00,1827,1890,-88,4,-588,121,177
2017-12-03 12:00,1819,1877,-90,10,-589,51,179
2017-12-03 13:00,1811,1873,-88,10,-599,133,180
2017-12-03 14:00,1792,1846,-14,9,-471,31,179
2017-12-03 15:00,1762,1816,-12,7,-424,38,178
2017-12-03 16:00,1776,1828,-88,6,-428,1,186
2017-12-03 17:00,1864,1924,-77,11,-457,45,202
2017-12-03 18:00,1924,1985,-90,11,-405,1,206
2017-12-03 19:00,1892,1951,-95,14,-354,0,205
2017-12-03 20:00,1871,1929,-96,12,-404,0,194
2017-12-03 21:00,1837,1892,-93,7,-449,0,182
2017-12-03 22:00,1765,1817,-17,4,-440,0,172
2017-12-03 23:00,1663,1709,89,3,-453,0,149
2017-12-04 00:00,1556,1597,127,-6,-487,0,136
2017-12-04 01:00,1503,1541,216,-12,-467,0,115
2017-12-04 02:00,1484,1524,320,-16,-580,4,95
2017-12-04 03:00,1482,1522,321,-18,-579,6,89
2017-12-04 04:00,1492,1532,264,-17,-579,25,88
2017-12-04 05:00,1530,1573,209,-15,-583,69,90
2017-12-04 06:00,1608,1655,148,-12,-646,71,87
2017-12-04 07:00,1802,1866,155,-6,-864,144,99
2017-12-04 08:00,1997,2075,119,4,-967,206,104
2017-12-04 09:00,1989,2065,90,10,-850,207,115
2017-12-04 10:00,1956,2029,162,11,-834,170,106
2017-12-04 11:00,1918,1995,114,15,-909,240,111
2017-12-04 12:00,1883,1962,113,29,-941,241,110
2017-12-04 13:00,1817,1885,76,28,-850,216,107
2017-12-04 14:00,1802,1868,73,28,-775,216,102
2017-12-04 15:00,1809,1871,149,27,-774,167,93
2017-12-04 16:00,1814,1876,153,27,-775,120,96
2017-12-04 17:00,1932,2002,183,28,-775,137,128
2017-12-04 18:00,2020,2093,170,24,-777,66,134
2017-12-04 19:00,2001,2073,263,25,-799,65,133
2017-12-04 20:00,1985,2060,254,23,-848,111,118
2017-12-04 21:00,1950,2024,301,18,-850,112,119
2017-12-04 22:00,1876,1944,99,11,-845,93,106
2017-12-04 23:00,1762,1822,128,13,-789,92,107
2017-12-05 00:00,1657,1709,270,3,-743,45,97
2017-12-05 01:00,1586,1634,275,-3,-686,1,101
2017-12-05 02:00,1563,1604,53,3,-475,46,99
2017-12-05 03:00,1560,1600,30,0,-455,47,110
2017-12-05 04:00,1559,1599,46,-2,-482,47,115
2017-12-05 05:00,1587,1629,29,-3,-537,47,124
2017-12-05 06:00,1646,1694,40,0,-657,47,148
2017-12-05 07:00,1831,1891,-94,2,-708,26,160
2017-12-05 08:00,2014,2086,-94,2,-769,46,178
2017-12-05 09:00,2009,2084,27,6,-862,3,193
2017-12-05 10:00,1977,2050,54,6,-862,83,204
2017-12-05 11:00,1943,2017,136,5,-858,81,200
2017-12-05 12:00,1892,1966,-65,12,-765,127,199
2017-12-05 13:00,1812,1882,-124,9,-760,171,193
2017-12-05 14:00,1801,1873,89,7,-861,155,191
2017-12-05 15:00,1786,1856,56,13,-861,172,191
2017-12-05 16:00,1820,1891,68,11,-863,172,181
2017-12-05 17:00,1903,1977,30,12,-886,158,200
2017-12-05 18:00,1930,1998,-74,7,-705,157,200
2017-12-05 19:00,1947,2013,-58,6,-694,171,190
2017-12-05 20:00,1907,1968,-4,3,-650,136,142
2017-12-05 21:00,1857,1913,78,-1,-620,50,121
2017-12-05 22:00,1778,1824,-9,-7,-564,77,85
2017-12-05 23:00,1666,1703,-49,-2,-431,106,64
2017-12-06 00:00,1540,1571,-57,-10,-212,89,23
2017-12-06 01:00,1458,1487,37,-11,-68,60,-7
2017-12-06 02:00,1351,1377,33,-4,0,59,-22
2017-12-06 03:00,1346,1372,37,-5,0,58,-22
2017-12-06 04:00,1367,1394,100,-5,0,1,-36
2017-12-06 05:00,1417,1446,90,-4,0,0,-34
2017-12-06 06:00,1474,1505,53,-3,0,0,-30
2017-12-06 07:00,1625,1661,55,9,0,0,-10
2017-12-06 08:00,1785,1829,113,22,-176,46,13
2017-12-06 09:00,1777,1821,114,32,-199,47,22
2017-12-06 10:00,1752,1794,112,30,-202,47,17
2017-12-06 11:00,1739,1780,62,27,-227,47,36
2017-12-06 12:00,1720,1758,85,9,-255,47,39
2017-12-06 13:00,1683,1719,73,22,-283,47,40
2017-12-06 14:00,1680,1719,197,33,-348,47,33
2017-12-06 15:00,1671,1716,200,33,-337,47,52
2017-12-06 16:00,1660,1704,199,32,-391,47,103
2017-12-06 17:00,1758,1806,170,23,-374,27,175
2017-12-06 18:00,1825,1877,117,35,-404,1,152
2017-12-06 19:00,1814,1868,198,32,-505,46,152
2017-12-06 20:00,1808,1860,200,30,-500,48,102
2017-12-06 21:00,1790,1841,205,26,-517,77,126
2017-12-06 22:00,1738,1789,446,23,-746,77,89
2017-12-06 23:00,1650,1698,450,15,-600,77,79
