HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2019-06-01 00:00,1165,1199,177,27,-402,213,119
2019-06-01 01:00,1102,1140,-108,33,-78,213,108
2019-06-01 02:00,1092,1121,98,19,-480,213,102
2019-06-01 03:00,1091,1120,99,23,-480,213,102
2019-06-01 04:00,1096,1126,97,21,-480,213,102
2019-06-01 05:00,1115,1147,95,20,-480,213,105
2019-06-01 06:00,1142,1176,90,21,-480,213,113
2019-06-01 07:00,1198,1234,87,21,-480,214,131
2019-06-01 08:00,1271,1312,-2,34,-480,242,147
2019-06-01 09:00,1333,1377,46,41,-480,225,159
2019-06-01 10:00,1350,1395,-16,45,-480,226,159
2019-06-01 11:00,1342,1385,0,49,-481,219,160
2019-06-01 12:00,1320,1361,-32,52,-499,223,159
2019-06-01 13:00,1295,1333,14,52,-499,179,154
2019-06-01 14:00,1256,1292,27,46,-508,178,151
2019-06-01 15:00,1223,1258,64,45,-489,178,146
2019-06-01 16:00,1213,1248,72,47,-489,178,143
2019-06-01 17:00,1228,1263,92,46,-488,178,147
2019-06-01 18:00,1242,1278,169,44,-470,178,148
2019-06-01 19:00,1231,1265,198,44,-470,178,135
2019-06-01 20:00,1216,1249,211,44,-470,178,121
2019-06-01 21:00,1218,1251,225,46,-470,178,111
2019-06-01 22:00,1229,1262,231,43,-470,178,102
2019-06-01 23:00,1196,1226,217,47,-470,175,81
2019-06-02 00:00,1120,1144,255,37,-480,77,60
2019-06-02 01:00,1040,1060,326,31,-422,4,46
2019-06-02 02:00,1001,1020,276,31,-421,46,44
2019-06-02 03:00,993,1012,293,29,-414,47,32
2019-06-02 04:00,1001,1019,231,29,-327,47,16
2019-06-02 05:00,1019,1039,292,27,-399,47,27
2019-06-02 06:00,1032,1051,252,27,-352,47,56
2019-06-02 07:00,1055,1076,-15,27,-159,49,74
2019-06-02 08:00,1140,1165,258,27,-441,101,67
2019-06-02 09:00,1231,1259,51,27,-121,103,79
2019-06-02 10:00,1301,1332,48,35,-270,103,79
2019-06-02 11:00,1330,1360,115,40,-365,103,84
2019-06-02 12:00,1334,1363,54,40,-372,103,64
2019-06-02 13:00,1327,1355,60,42,-389,103,49
2019-06-02 14:00,1305,1331,211,31,-460,103,38
2019-06-02 15:00,1269,1294,144,29,-348,103,0
2019-06-02 16:00,1265,1292,104,30,-279,103,2
2019-06-02 17:00,1315,1346,268,38,-470,103,-2
2019-06-02 18:00,1346,1377,328,49,-466,103,6
2019-06-02 19:00,1342,1376,302,44,-432,103,51
2019-06-02 20:00,1343,1378,347,41,-460,103,48
2019-06-02 21:00,1346,1382,309,38,-470,103,67
2019-06-02 22:00,1327,1361,297,44,-486,103,73
2019-06-02 23:00,1236,1266,304,53,-449,100,66
2019-06-03 00:00,1130,1153,342,39,-440,5,61
2019-06-03 01:00,1059,1082,316,26,-432,75,59
2019-06-03 02:00,995,1017,344,27,-470,77,66
2019-06-03 03:00,961,984,348,26,-460,77,66
2019-06-03 04:00,968,990,340,29,-457,79,79
2019-06-03 05:00,987,1011,175,29,-423,174,81
2019-06-03 06:00,1031,1059,1,31,-296,177,103
2019-06-03 07:00,1191,1225,65,32,-491,177,117
2019-06-03 08:00,1354,1395,14,36,-509,178,167
2019-06-03 09:00,1375,1420,103,40,-509,178,170
2019-06-03 10:00,1362,1407,87,48,-510,178,173
2019-06-03 11:00,1355,1398,81,55,-510,178,174
2019-06-03 12:00,1353,1393,16,57,-493,176,170
2019-06-03 13:00,1325,1360,70,59,-509,119,163
2019-06-03 14:00,1288,1321,105,59,-488,151,127
2019-06-03 15:00,1266,1299,130,55,-400,167,120
2019-06-03 16:00,1282,1316,139,53,-400,177,101
2019-06-03 17:00,1318,1353,145,46,-400,177,97
2019-06-03 18:00,1310,1342,152,44,-400,140,84
2019-06-03 19:00,1284,1313,158,42,-400,134,80
2019-06-03 20:00,1269,1297,179,47,-400,135,75
2019-06-03 21:00,1273,1303,215,50,-400,176,29
2019-06-03 22:00,1263,1291,269,23,-399,158,36
2019-06-03 23:00,1189,1214,309,28,-400,175,29
2019-06-04 00:00,1095,1116,350,35,-411,122,-7
2019-06-04 01:00,1023,1042,392,28,-422,78,1
2019-06-04 02:00,1006,1025,412,28,-467,77,-13
2019-06-04 03:00,1001,1022,376,27,-467,111,0
2019-06-04 04:00,1005,1026,380,22,-480,112,2
2019-06-04 05:00,1037,1059,329,29,-479,122,40
2019-06-04 06:00,1086,1111,213,33,-469,150,51
2019-06-04 07:00,1229,1257,2,39,-441,93,109
2019-06-04 08:00,1366,1400,32,46,-458,55,145
2019-06-04 09:00,1363,1397,26,49,-478,55,144
2019-06-04 10:00,1322,1354,20,54,-389,43,156
2019-06-04 11:00,1301,1333,23,58,-396,50,149
2019-06-04 12:00,1302,1334,24,62,-479,55,144
2019-06-04 13:00,1271,1304,24,55,-479,55,145
2019-06-04 14:00,1262,1296,13,54,-479,133,145
2019-06-04 15:00,1244,1277,23,48,-479,131,149
2019-06-04 16:00,1239,1272,44,47,-479,127,153
2019-06-04 17:00,1270,1304,8,46,-479,124,156
2019-06-04 18:00,1271,1306,69,40,-477,120,159
2019-06-04 19:00,1254,1288,123,41,-459,122,157
2019-06-04 20:00,1248,1282,131,36,-459,123,156
2019-06-04 21:00,1257,1290,132,35,-459,125,154
2019-06-04 22:00,1255,1287,125,31,-459,135,140
2019-06-04 23:00,1192,1220,148,54,-456,103,100
2019-06-05 00:00,1083,1106,247,47,-408,77,79
2019-06-05 01:00,1005,1025,335,42,-353,76,69
2019-06-05 02:00,989,1009,425,34,-491,32,55
