HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2015-11-01 00:00,1345,1387,879,-49,-626,149,94
2015-11-01 01:00,1292,1331,892,-48,-559,102,67
2015-11-01 01:00,1266,1308,945,-25,-707,148,90
2015-11-01 02:00,1252,1292,789,-37,-644,149,83
2015-11-01 03:00,1258,1298,768,-37,-644,150,88
2015-11-01 04:00,1269,1310,713,-38,-655,178,95
2015-11-01 05:00,1289,1336,825,-38,-772,162,105
2015-11-01 06:00,1330,1377,842,-42,-772,150,98
2015-11-01 07:00,1388,1436,846,-41,-772,149,105
2015-11-01 08:00,1485,1536,820,-42,-772,131,126
2015-11-01 09:00,1570,1631,784,-37,-772,165,138
2015-11-01 10:00,1621,1686,731,-31,-772,195,141
2015-11-01 11:00,1612,1675,682,-28,-770,183,133
2015-11-01 12:00,1603,1657,798,-32,-772,136,133
2015-11-01 13:00,1592,1646,871,-33,-771,140,124
2015-11-01 14:00,1574,1631,950,-32,-748,154,127
2015-11-01 15:00,1551,1605,949,-22,-708,145,128
2015-11-01 16:00,1560,1616,941,-34,-735,168,139
2015-11-01 17:00,1616,1670,899,-33,-760,196,138
2015-11-01 18:00,1652,1702,840,-30,-772,168,151
2015-11-01 19:00,1622,1668,896,-24,-770,164,129
2015-11-01 20:00,1579,1623,948,-11,-733,155,80
2015-11-01 21:00,1514,1554,950,-13,-689,155,63
2015-11-01 22:00,1429,1466,950,-3,-649,178,43
2015-11-01 23:00,1319,1351,950,-10,-658,148,67
2015-11-02 00:00,1229,1255,950,-31,-544,62,52
2015-11-02 01:00,1178,1204,950,-49,-525,73,42
2015-11-02 02:00,1161,1186,950,-25,-507,31,30
2015-11-02 03:00,1158,1183,950,-26,-506,30,19
2015-11-02 04:00,1159,1186,950,-26,-508,29,18
2015-11-02 05:00,1202,1229,950,-25,-507,2,11
2015-11-02 06:00,1280,1308,950,-25,-513,0,14
2015-11-02 07:00,1466,1504,949,-42,-602,29,33
2015-11-02 08:00,1626,1667,905,-36,-652,30,84
2015-11-02 09:00,1621,1664,949,-22,-730,59,56
