HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2020-09-01 00:00,1041,1069,316,72,-610,111,102
2020-09-01 01:00,1047,1069,3,62,-192,72,119
2020-09-01 02:00,1040,1063,71,54,-283,72,97
2020-09-01 03:00,1030,1052,40,58,-273,71,102
2020-09-01 04:00,1029,1051,37,58,-265,70,102
2020-09-01 05:00,1045,1067,36,58,-288,70,105
2020-09-01 06:00,1080,1104,34,60,-346,71,111
2020-09-01 07:00,1189,1219,35,65,-501,77,133
2020-09-01 08:00,1313,1355,43,74,-703,125,149
2020-09-01 09:00,1362,1408,20,81,-755,140,162
2020-09-01 10:00,1371,1418,9,85,-779,141,164
2020-09-01 11:00,1379,1426,39,86,-790,100,168
2020-09-01 12:00,1384,1435,123,87,-788,151,167
2020-09-01 13:00,1362,1414,139,87,-788,154,168
2020-09-01 14:00,1337,1388,158,86,-788,153,162
2020-09-01 15:00,1309,1357,217,83,-788,128,159
2020-09-01 16:00,1295,1342,226,82,-788,127,161
2020-09-01 17:00,1345,1393,207,75,-788,127,168
2020-09-01 18:00,1342,1389,204,76,-788,126,169
2020-09-01 19:00,1310,1355,259,74,-788,150,156
2020-09-01 20:00,1283,1327,275,67,-779,150,144
2020-09-01 21:00,1298,1341,272,78,-779,151,133
2020-09-01 22:00,1258,1297,300,73,-769,124,116
2020-09-01 23:00,1182,1214,345,58,-646,122,70
2020-09-02 00:00,1108,1132,345,49,-453,70,47
2020-09-02 01:00,1039,1059,333,44,-357,16,45
2020-09-02 02:00,1012,1030,330,34,-281,4,37
2020-09-02 03:00,996,1011,100,34,-51,4,36
2020-09-02 04:00,990,1005,93,33,-51,8,36
2020-09-02 05:00,999,1016,91,33,-53,1,48
2020-09-02 06:00,1034,1052,89,35,-88,2,52
2020-09-02 07:00,1124,1145,88,40,-284,12,69
2020-09-02 08:00,1248,1276,138,51,-398,55,87
2020-09-02 09:00,1297,1336,305,56,-696,76,107
2020-09-02 10:00,1325,1368,381,48,-713,101,120
2020-09-02 11:00,1338,1379,370,58,-735,103,139
2020-09-02 12:00,1348,1389,346,59,-736,84,109
2020-09-02 13:00,1336,1375,350,61,-752,84,94
2020-09-02 14:00,1339,1383,443,66,-828,102,79
2020-09-02 15:00,1323,1366,475,57,-805,93,47
2020-09-02 16:00,1313,1356,470,53,-780,103,56
2020-09-02 17:00,1342,1383,516,55,-774,87,67
2020-09-02 18:00,1344,1387,551,56,-741,56,45
2020-09-02 19:00,1316,1360,689,54,-686,7,14
2020-09-02 20:00,1294,1333,590,52,-631,6,14
2020-09-02 21:00,1323,1362,556,48,-629,5,-6
2020-09-02 22:00,1285,1322,608,46,-593,4,-10
2020-09-02 23:00,1197,1230,590,38,-489,3,-23
2020-09-03 00:00,1114,1145,637,31,-347,2,-34
