HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2021-05-01 00:00,1434,1478,674,16,-689,150,49
2021-05-01 01:00,1380,1425,788,15,-798,73,45
2021-05-01 02:00,1363,1406,810,10,-800,53,22
2021-05-01 03:00,1372,1412,792,11,-783,52,15
2021-05-01 04:00,1372,1409,720,10,-713,53,16
2021-05-01 05:00,1376,1412,731,7,-717,54,15
2021-05-01 06:00,1387,1422,732,6,-672,56,15
2021-05-01 07:00,1438,1475,733,5,-686,58,8
2021-05-01 08:00,1534,1582,809,4,-853,106,7
2021-05-01 09:00,1616,1667,716,12,-849,108,16
2021-05-01 10:00,1645,1698,617,19,-849,152,37
2021-05-01 11:00,1629,1680,608,19,-851,153,47
2021-05-01 12:00,1578,1627,627,23,-869,153,53
2021-05-01 13:00,1542,1591,692,19,-853,149,49
2021-05-01 14:00,1488,1533,689,16,-779,148,39
2021-05-01 15:00,1434,1478,638,12,-688,156,51
2021-05-01 16:00,1402,1446,581,13,-687,157,70
2021-05-01 17:00,1429,1478,557,14,-732,176,92
2021-05-01 18:00,1461,1511,556,15,-732,177,118
2021-05-01 19:00,1431,1477,557,17,-732,176,124
2021-05-01 20:00,1413,1456,588,11,-719,175,123
2021-05-01 21:00,1431,1474,625,11,-736,175,86
2021-05-01 22:00,1447,1489,675,15,-761,174,67
2021-05-01 23:00,1405,1444,708,11,-727,105,35
2021-05-02 00:00,1345,1379,715,9,-650,55,7
2021-05-02 01:00,1307,1345,808,-1,-805,127,-13
2021-05-02 02:00,1290,1328,815,7,-780,88,-19
2021-05-02 03:00,1287,1324,804,6,-766,89,-17
2021-05-02 04:00,1295,1331,801,6,-738,52,2
2021-05-02 05:00,1317,1353,810,-4,-738,51,0
2021-05-02 06:00,1343,1378,811,-4,-738,52,0
2021-05-02 07:00,1383,1419,805,-2,-738,55,4
2021-05-02 08:00,1460,1505,755,14,-912,105,32
2021-05-02 09:00,1541,1591,696,10,-913,107,59
2021-05-02 10:00,1600,1651,659,16,-913,107,65
2021-05-02 11:00,1608,1657,461,20,-913,152,96
2021-05-02 12:00,1592,1641,531,19,-922,154,80
2021-05-02 13:00,1564,1614,559,20,-941,201,78
2021-05-02 14:00,1521,1564,457,18,-845,202,66
2021-05-02 15:00,1482,1521,451,20,-806,200,59
2021-05-02 16:00,1461,1501,572,9,-844,199,36
2021-05-02 17:00,1494,1540,668,21,-913,156,36
2021-05-02 18:00,1487,1538,708,9,-918,156,28
2021-05-02 19:00,1457,1511,745,5,-909,156,35
2021-05-02 20:00,1456,1507,657,3,-920,154,63
2021-05-02 21:00,1484,1536,642,9,-919,155,80
2021-05-02 22:00,1492,1541,637,19,-913,155,73
2021-05-02 23:00,1428,1475,739,8,-906,152,35
2021-05-03 00:00,1345,1386,804,-2,-838,56,4
2021-05-03 01:00,1281,1310,681,-6,-532,4,-16
2021-05-03 02:00,1274,1303,659,-6,-545,3,-3
