HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2016-11-01 00:00,1346,1369,392,-22,-301,0,43
2016-11-01 01:00,1287,1306,420,-8,-301,-45,33
2016-11-01 02:00,1273,1291,393,18,-301,-46,29
2016-11-01 03:00,1267,1285,393,15,-301,-46,21
2016-11-01 04:00,1272,1289,421,15,-301,-46,23
2016-11-01 05:00,1293,1311,411,15,-301,-45,33
2016-11-01 06:00,1355,1374,368,17,-301,-30,53
2016-11-01 07:00,1531,1557,358,15,-301,0,57
2016-11-01 08:00,1710,1746,376,11,-301,0,81
2016-11-01 09:00,1702,1739,374,15,-301,18,82
2016-11-01 10:00,1663,1699,374,16,-301,0,91
2016-11-01 11:00,1644,1680,411,19,-301,0,92
2016-11-01 12:00,1614,1652,415,17,-318,1,92
2016-11-01 13:00,1570,1610,600,14,-502,69,96
2016-11-01 14:00,1549,1590,561,13,-502,88,102
2016-11-01 15:00,1541,1580,560,14,-503,46,103
2016-11-01 16:00,1542,1585,557,13,-517,59,108
2016-11-01 17:00,1579,1626,561,7,-517,59,131
2016-11-01 18:00,1597,1645,560,11,-517,15,148
2016-11-01 19:00,1633,1682,558,1,-516,14,172
2016-11-01 20:00,1640,1690,557,0,-502,0,162
2016-11-01 21:00,1601,1650,556,8,-502,0,147
2016-11-01 22:00,1524,1570,557,6,-502,0,144
2016-11-01 23:00,1423,1466,602,-1,-551,0,135
2016-11-02 00:00,1322,1360,591,-1,-552,24,128
2016-11-02 01:00,1255,1290,578,8,-552,44,116
2016-11-02 02:00,1230,1266,620,28,-552,59,116
2016-11-02 03:00,1212,1242,421,28,-408,59,121
2016-11-02 04:00,1215,1250,614,28,-408,59,116
2016-11-02 05:00,1235,1263,317,28,-301,59,117
2016-11-02 06:00,1293,1323,317,28,-301,15,133
2016-11-02 07:00,1470,1515,629,14,-301,0,152
2016-11-02 08:00,1636,1690,653,13,NA,0,174
2016-11-02 09:00,1598,1652,654,25,NA,0,179
2016-11-02 10:00,1556,1609,654,26,NA,0,182
2016-11-02 11:00,1531,1583,654,23,-626,0,182
2016-11-02 12:00,1516,1565,667,12,-626,0,178
2016-11-02 13:00,1481,1527,668,13,-626,0,175
2016-11-02 14:00,1491,1536,668,12,-626,0,171
2016-11-02 15:00,1484,1530,638,3,-626,39,164
2016-11-02 16:00,1507,1553,642,2,-626,40,164
2016-11-02 17:00,1573,1621,642,4,-626,40,175
2016-11-02 18:00,1585,1634,642,11,-626,39,174
2016-11-02 19:00,1603,1651,687,12,-626,1,174
2016-11-02 20:00,1605,1654,644,11,-626,39,174
2016-11-02 21:00,1571,1619,656,9,-626,40,157
2016-11-02 22:00,1489,1532,657,5,-626,39,140
2016-11-02 23:00,1381,1421,696,-3,-626,2,118
2016-11-03 00:00,1273,1306,682,3,-617,58,106
2016-11-03 01:00,1189,1214,548,11,-511,46,102
2016-11-03 02:00,1165,1191,684,30,-626,30,93
2016-11-03 03:00,1154,1179,687,29,-626,16,96
2016-11-03 04:00,1151,1176,687,29,-626,0,85
2016-11-03 05:00,1167,1191,634,29,-622,0,84
2016-11-03 06:00,1212,1232,339,30,-328,0,80
2016-11-03 07:00,1392,1427,647,14,-625,0,101
2016-11-03 08:00,1542,1586,687,-3,-626,0,117
2016-11-03 09:00,1516,1561,687,9,-626,3,127
2016-11-03 10:00,1490,1536,677,11,-626,71,140
2016-11-03 11:00,1465,1510,675,11,-626,88,149
2016-11-03 12:00,1485,1530,673,12,-626,87,145
2016-11-03 13:00,1453,1497,668,14,-626,104,147
2016-11-03 14:00,1443,1488,668,13,-626,95,144
2016-11-03 15:00,1419,1465,668,11,-626,96,146
2016-11-03 16:00,1433,1478,666,10,-626,86,155
2016-11-03 17:00,1473,1526,600,4,-626,135,167
2016-11-03 18:00,1499,1557,527,7,-637,220,177
2016-11-03 19:00,1536,1598,629,6,-771,222,188
2016-11-03 20:00,1540,1601,520,5,-704,214,182
2016-11-03 21:00,1548,1607,620,6,-759,179,175
2016-11-03 22:00,1483,1538,700,6,-762,105,163
2016-11-03 23:00,1376,1422,740,-4,-717,32,144
2016-11-04 00:00,1262,1300,674,-11,-623,50,127
2016-11-04 01:00,1196,1230,625,-2,-582,104,118
2016-11-04 02:00,1170,1199,484,16,-472,126,113
2016-11-04 03:00,1147,1175,397,15,-404,150,112
2016-11-04 04:00,1147,1174,395,14,-404,151,111
2016-11-04 05:00,1166,1194,387,10,-404,150,111
2016-11-04 06:00,1223,1253,376,10,-433,126,120
2016-11-04 07:00,1406,1455,691,-1,-771,132,128
2016-11-04 08:00,1592,1649,674,12,-771,158,150
2016-11-04 09:00,1624,1683,661,-6,-771,189,150
2016-11-04 10:00,1615,1673,688,-5,-771,180,132
2016-11-04 11:00,1614,1673,727,-3,-771,191,124
2016-11-04 12:00,1607,1662,787,-1,-771,144,121
2016-11-04 13:00,1571,1623,793,-8,-771,148,117
2016-11-04 14:00,1540,1592,799,-12,-771,172,99
2016-11-04 15:00,1526,1579,799,-14,-771,177,96
2016-11-04 16:00,1527,1577,798,-14,-771,178,98
2016-11-04 17:00,1557,1607,806,-17,-771,177,84
2016-11-04 18:00,1583,1632,822,-26,-771,149,64
2016-11-04 19:00,1613,1666,837,-24,-771,177,31
2016-11-04 20:00,1614,1667,838,-27,-771,178,20
2016-11-04 21:00,1598,1647,838,-34,-771,178,25
2016-11-04 22:00,1556,1602,797,-2,-771,177,24
2016-11-04 23:00,1489,1530,797,-2,-771,148,9
2016-11-05 00:00,1418,1456,799,10,-737,126,-11
2016-11-05 01:00,1352,1375,394,6,-378,67,-10
2016-11-05 02:00,1337,1368,806,10,-749,52,-7
2016-11-05 03:00,1316,1346,706,9,-656,56,-16
2016-11-05 04:00,1329,1359,680,8,-655,57,1
2016-11-05 05:00,1348,1380,662,2,-655,71,21
2016-11-05 06:00,1389,1425,657,4,-655,85,50
2016-11-05 07:00,1467,1508,657,23,-651,50,46
2016-11-05 08:00,1575,1621,669,15,-683,55,64
2016-11-05 09:00,1685,1742,762,21,-771,52,77
2016-11-05 10:00,1728,1789,764,29,-771,52,98
2016-11-05 11:00,1697,1755,730,37,-776,83,133
2016-11-05 12:00,1663,1723,690,39,-868,121,177
2016-11-05 13:00,1614,1669,665,38,-799,83,149
2016-11-05 14:00,1566,1619,706,40,-799,83,148
2016-11-05 15:00,1520,1572,703,37,-799,84,145
2016-11-05 16:00,1492,1546,628,36,-799,156,147
2016-11-05 17:00,1517,1574,591,26,-800,158,158
2016-11-05 18:00,1569,1631,560,33,-800,187,166
2016-11-05 19:00,1595,1659,562,33,-800,187,170
2016-11-05 20:00,1580,1642,564,21,-800,187,164
2016-11-05 21:00,1544,1604,571,17,-800,186,159
2016-11-05 22:00,1493,1548,671,13,-795,114,148
2016-11-05 23:00,1427,1474,636,14,-732,98,147
2016-11-06 00:00,1355,1396,641,9,-624,99,128
2016-11-06 01:00,1301,1343,712,5,-696,99,120
2016-11-06 01:00,1272,1310,657,16,-700,91,120
2016-11-06 02:00,1264,1305,700,17,-775,125,108
2016-11-06 03:00,1269,1309,697,17,-776,134,119
2016-11-06 04:00,1276,1317,697,17,-778,134,120
2016-11-06 05:00,1289,1331,697,20,-800,133,121
2016-11-06 06:00,1324,1369,697,18,-801,122,127
2016-11-06 07:00,1390,1436,708,7,-804,97,132
2016-11-06 08:00,1483,1533,706,9,-824,108,144
2016-11-06 09:00,1587,1642,681,15,-834,137,152
2016-11-06 10:00,1655,1712,652,27,-777,133,158
2016-11-06 11:00,1647,1703,654,35,-777,132,160
2016-11-06 12:00,1622,1673,703,35,-777,90,145
2016-11-06 13:00,1588,1639,711,33,-777,152,135
2016-11-06 14:00,1556,1604,761,32,-777,182,128
2016-11-06 15:00,1543,1590,775,30,-777,183,96
2016-11-06 16:00,1551,1600,775,28,-777,182,59
2016-11-06 17:00,1640,1694,735,29,-777,173,73
2016-11-06 18:00,1717,1776,694,41,-777,162,98
2016-11-06 19:00,1705,1764,687,43,-777,162,112
2016-11-06 20:00,1673,1730,679,40,-777,162,104
2016-11-06 21:00,1638,1689,678,37,-777,160,109
2016-11-06 22:00,1567,1613,758,29,-777,84,96
2016-11-06 23:00,1485,1526,753,22,-770,97,90
2016-11-07 00:00,1399,1437,703,32,-695,99,100
2016-11-07 01:00,1351,1392,711,25,-701,99,80
2016-11-07 02:00,1351,1393,777,24,-770,65,90
2016-11-07 03:00,1355,1393,703,26,-695,35,90
2016-11-07 04:00,1376,1415,699,26,-695,35,102
2016-11-07 05:00,1424,1466,695,26,-700,35,108
2016-11-07 06:00,1507,1554,690,28,-746,35,123
2016-11-07 07:00,1704,1758,487,21,-754,45,151
2016-11-07 08:00,1887,1952,459,35,-857,74,172
2016-11-07 09:00,1833,1906,512,45,-949,151,184
2016-11-07 10:00,1729,1797,542,48,-941,162,181
2016-11-07 11:00,1659,1722,618,63,-852,128,184
2016-11-07 12:00,1595,1655,580,75,-777,127,184
2016-11-07 13:00,1513,1569,658,61,-777,108,178
2016-11-07 14:00,1467,1521,676,60,-777,93,174
2016-11-07 15:00,1427,1482,721,59,-777,123,162
2016-11-07 16:00,1433,1490,681,58,-777,166,153
2016-11-07 17:00,1513,1574,643,58,-777,163,187
2016-11-07 18:00,1628,1694,652,52,-777,159,187
2016-11-07 19:00,1650,1715,714,48,-777,150,182
