HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2021-03-01 00:00,1704,1767,268,55,-928,117,151
2021-03-01 01:00,1675,1735,441,41,-909,55,141
2021-03-01 02:00,1670,1730,409,28,-910,11,146
2021-03-01 03:00,1664,1724,482,25,-910,10,145
2021-03-01 04:00,1669,1728,519,24,-910,10,141
2021-03-01 05:00,1694,1751,485,20,-910,10,133
2021-03-01 06:00,1754,1811,464,22,-910,11,115
2021-03-01 07:00,1889,1954,451,31,-912,12,103
2021-03-01 08:00,2020,2091,365,31,-933,14,102
2021-03-01 09:00,2085,2158,373,36,-949,15,93
2021-03-01 10:00,2090,2165,471,41,-950,15,93
2021-03-01 11:00,2096,2174,323,50,-950,14,92
2021-03-01 12:00,2108,2185,295,57,-950,13,90
2021-03-01 13:00,2099,2175,244,55,-950,13,84
2021-03-01 14:00,2085,2161,251,59,-950,13,59
2021-03-01 15:00,2071,2143,270,68,-950,13,57
2021-03-01 16:00,2072,2145,200,79,-950,14,68
2021-03-01 17:00,2098,2173,159,80,-950,15,73
2021-03-01 18:00,2093,2168,172,78,-950,15,87
2021-03-01 19:00,2067,2144,221,85,-951,16,82
2021-03-01 20:00,2029,2108,305,81,-959,15,74
2021-03-01 21:00,1974,2051,214,77,-958,13,147
2021-03-01 22:00,1905,1975,256,54,-940,12,165
2021-03-01 23:00,1819,1886,316,41,-938,11,161
2021-03-02 00:00,1750,1819,432,36,-907,10,133
2021-03-02 01:00,1698,1757,345,34,-789,6,130
2021-03-02 02:00,1738,1797,500,29,-902,6,94
2021-03-02 03:00,1785,1847,536,33,-930,7,62
2021-03-02 04:00,1849,1917,514,34,-930,8,3
2021-03-02 05:00,1932,2001,338,37,-931,9,15
2021-03-02 06:00,2055,2127,288,41,-951,10,111
2021-03-02 07:00,2253,2335,197,47,-976,15,76
2021-03-02 08:00,2456,2548,27,58,-999,16,118
2021-03-02 09:00,2535,2633,-14,66,-999,20,115
2021-03-02 10:00,2534,2632,-52,70,-999,20,117
2021-03-02 11:00,2521,2618,-44,74,-999,20,105
2021-03-02 12:00,2537,2633,-152,73,-999,20,110
2021-03-02 13:00,2541,2638,-178,68,-999,19,110
2021-03-02 14:00,2493,2589,-189,65,-999,19,103
2021-03-02 15:00,2448,2541,-188,66,-999,19,118
2021-03-02 16:00,2437,2531,-189,65,-999,38,123
2021-03-02 17:00,2527,2628,-140,64,-999,51,137
2021-03-02 18:00,2549,2654,0,70,-1017,20,161
2021-03-02 19:00,2571,2683,0,68,-1017,46,161
2021-03-02 20:00,2598,2710,0,67,-1017,45,148
2021-03-02 21:00,2542,2648,-1,77,-1015,47,146
2021-03-02 22:00,2468,2567,-50,60,-999,62,113
2021-03-02 23:00,2364,2456,-112,49,-996,62,99
2021-03-03 00:00,2274,2361,-26,44,-968,60,83
2021-03-03 01:00,2224,2307,59,38,-968,14,0
2021-03-03 02:00,2200,2282,48,33,-968,11,78
2021-03-03 03:00,2196,2277,-9,32,-968,11,78
2021-03-03 04:00,2209,2291,25,32,-968,12,76
2021-03-03 05:00,2241,2325,17,34,-968,16,81
2021-03-03 06:00,2309,2398,-113,37,-970,87,92
2021-03-03 07:00,2449,2545,-198,43,-991,55,110
2021-03-03 08:00,2577,2685,-190,55,-1017,54,120
2021-03-03 09:00,2544,2651,-189,59,-1017,51,129
2021-03-03 10:00,2459,2560,-141,59,-1014,50,129
2021-03-03 11:00,2362,2455,-133,58,-990,21,111
2021-03-03 12:00,2284,2374,30,NA,NA,37,NA
2021-03-03 13:00,2190,2273,1,NA,NA,37,NA
2021-03-03 14:00,2116,2195,53,51,-973,18,84
2021-03-03 15:00,2041,2118,182,50,-976,16,97
2021-03-03 16:00,2009,2085,207,50,-996,16,108
2021-03-03 17:00,2015,2090,179,51,-963,16,116
2021-03-03 18:00,2055,2133,213,54,-963,16,128
2021-03-03 19:00,2141,2223,199,57,-964,17,128
2021-03-03 20:00,2163,2244,88,56,-965,17,118
2021-03-03 21:00,2131,2211,194,53,-965,16,98
2021-03-03 22:00,2074,2151,262,49,-964,15,98
2021-03-03 23:00,1984,2058,377,43,-960,13,84
2021-03-04 00:00,1910,1982,440,39,-925,12,55
2021-03-04 01:00,1870,1938,409,35,-907,13,26
2021-03-04 02:00,1879,1945,405,33,-924,61,35
2021-03-04 03:00,1888,1957,392,32,-924,61,36
2021-03-04 04:00,1911,1983,368,31,-924,61,40
2021-03-04 05:00,1955,2028,319,31,-926,61,46
2021-03-04 06:00,2031,2103,220,33,-949,15,49
2021-03-04 07:00,2183,2260,62,40,-949,17,63
2021-03-04 08:00,2323,2409,-56,51,-997,38,46
2021-03-04 09:00,2300,2386,4,55,-998,19,102
2021-03-04 10:00,2232,2313,111,56,-998,19,86
2021-03-04 11:00,2190,2256,110,55,-998,65,83
2021-03-04 12:00,2147,2214,-34,54,-998,65,67
2021-03-04 13:00,2075,2136,-194,53,-998,17,74
2021-03-04 14:00,2016,2074,-97,51,-995,14,68
2021-03-04 15:00,1956,2014,5,50,-964,13,65
2021-03-04 16:00,1966,2025,107,50,-964,13,40
2021-03-04 17:00,2061,2126,109,50,-966,13,56
2021-03-04 18:00,2133,2207,42,53,-998,14,80
2021-03-04 19:00,2197,2277,41,56,-998,15,84
2021-03-04 20:00,2205,2286,53,56,-998,15,77
2021-03-04 21:00,2169,2249,37,53,-998,14,76
