HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2015-08-01 00:00,1148,1171,672,-17,-373,0,67
2015-08-01 01:00,1063,1080,651,-28,-332,0,65
2015-08-01 02:00,1022,1036,466,-14,-409,0,50
2015-08-01 03:00,1010,1024,444,-13,-430,0,53
2015-08-01 04:00,1001,1015,352,-12,-408,0,64
2015-08-01 05:00,995,1009,346,-10,-408,0,66
2015-08-01 06:00,999,1016,347,-10,-482,44,67
2015-08-01 07:00,1020,1038,342,-11,-528,45,86
2015-08-01 08:00,1097,1119,349,-19,-537,64,105
2015-08-01 09:00,1207,1234,359,-23,-591,93,138
2015-08-01 10:00,1289,1321,357,-15,-692,94,160
2015-08-01 11:00,1332,1369,373,-10,-802,94,172
2015-08-01 12:00,1355,1393,340,-9,-797,125,172
2015-08-01 13:00,1354,1395,530,-9,-829,123,172
2015-08-01 14:00,1330,1368,568,-12,-829,94,171
2015-08-01 15:00,1306,1341,522,-13,-818,94,160
2015-08-01 16:00,1283,1318,520,-13,-799,94,153
2015-08-01 17:00,1286,1326,470,-13,-799,94,145
2015-08-01 18:00,1288,1326,229,-14,-802,94,154
2015-08-01 19:00,1266,1301,229,-15,-831,93,142
2015-08-01 20:00,1243,1276,321,-16,-829,87,101
2015-08-01 21:00,1240,1276,367,-15,-828,87,85
2015-08-01 22:00,1258,1296,278,-13,-820,86,72
2015-08-01 23:00,1213,1246,281,-16,-806,63,111
2015-08-02 00:00,1137,1161,205,-11,-575,1,93
2015-08-02 01:00,1071,1094,289,-15,-555,0,92
2015-08-02 02:00,1037,1057,276,10,-479,0,85
2015-08-02 03:00,1015,1032,228,9,-385,0,73
2015-08-02 04:00,1002,1019,272,9,-410,0,68
2015-08-02 05:00,1002,1020,298,9,-439,0,47
2015-08-02 06:00,1006,1025,337,2,-512,0,60
2015-08-02 07:00,1015,1034,331,1,-517,1,62
2015-08-02 08:00,1075,1098,198,4,-583,63,66
2015-08-02 09:00,1175,1208,219,-10,-757,93,59
2015-08-02 10:00,1260,1296,50,-4,-762,94,127
2015-08-02 11:00,1301,1339,73,-9,-807,94,136
2015-08-02 12:00,1324,1363,147,-7,-834,94,140
2015-08-02 13:00,1320,1360,312,-6,-851,94,133
2015-08-02 14:00,1289,1325,273,-5,-840,94,99
2015-08-02 15:00,1250,1284,213,-3,-800,94,113
2015-08-02 16:00,1239,1274,450,-3,-799,94,113
2015-08-02 17:00,1267,1302,378,-14,-801,94,113
2015-08-02 18:00,1283,1319,457,-13,-819,94,125
2015-08-02 19:00,1271,1305,388,-14,-830,94,124
2015-08-02 20:00,1243,1273,483,-17,-844,94,120
2015-08-02 21:00,1229,1258,492,-11,-844,94,102
2015-08-02 22:00,1266,1296,500,-9,-817,93,93
2015-08-02 23:00,1218,1242,509,4,-779,63,72
2015-08-03 00:00,1134,1150,475,3,-560,1,94
2015-08-03 01:00,1069,1084,475,-16,-435,0,8
2015-08-03 02:00,1025,1038,480,-25,-405,0,9
2015-08-03 03:00,1005,1017,456,-26,-380,0,41
2015-08-03 04:00,995,1007,445,-26,-358,0,46
2015-08-03 05:00,995,1007,376,-25,-364,0,47
2015-08-03 06:00,1004,1017,359,-23,-433,0,57
2015-08-03 07:00,1025,1038,361,-18,-437,1,85
2015-08-03 08:00,1083,1100,469,-18,-492,62,97
2015-08-03 09:00,1183,1204,340,-7,-426,64,110
2015-08-03 10:00,1270,1294,333,0,-457,63,148
2015-08-03 11:00,1318,1344,394,4,-480,19,156
2015-08-03 12:00,1351,1379,472,5,-524,19,179
2015-08-03 13:00,1337,1366,450,4,-500,21,172
2015-08-03 14:00,1320,1353,449,5,-600,116,162
2015-08-03 15:00,1297,1327,425,6,-534,119,161
2015-08-03 16:00,1296,1327,424,6,-570,149,149
2015-08-03 17:00,1330,1364,424,4,-612,163,147
2015-08-03 18:00,1359,1392,427,3,-664,164,149
2015-08-03 19:00,1341,1377,565,-16,-722,164,113
2015-08-03 20:00,1324,1361,661,13,-722,162,80
2015-08-03 21:00,1317,1357,720,26,-722,93,78
2015-08-03 22:00,1328,1371,778,37,-705,20,58
2015-08-03 23:00,1250,1286,568,32,-496,18,69
2015-08-04 00:00,1163,1189,362,28,-283,0,51
2015-08-04 01:00,1071,1093,365,21,-307,0,39
2015-08-04 02:00,1031,1056,519,22,-475,0,38
2015-08-04 03:00,1008,1030,486,21,-437,0,36
2015-08-04 04:00,996,1016,440,18,-321,0,38
2015-08-04 05:00,998,1020,436,18,-304,0,28
2015-08-04 06:00,1019,1044,439,21,-313,0,24
2015-08-04 07:00,1108,1135,371,26,-428,44,37
2015-08-04 08:00,1249,1295,576,25,-673,62,55
2015-08-04 09:00,1312,1350,364,25,-454,19,84
2015-08-04 10:00,1348,1385,366,34,-467,19,99
2015-08-04 11:00,1379,1415,390,10,-422,19,141
2015-08-04 12:00,1403,1438,411,55,-438,19,133
2015-08-04 13:00,1394,1432,536,55,-528,19,128
2015-08-04 14:00,1412,1455,648,23,-608,19,128
2015-08-04 15:00,1419,1466,776,22,-740,19,129
2015-08-04 16:00,1426,1473,802,13,-740,19,119
2015-08-04 17:00,1449,1495,792,11,-740,19,137
2015-08-04 18:00,1436,1484,804,8,-740,19,130
2015-08-04 19:00,1387,1433,818,-5,-733,19,111
2015-08-04 20:00,1360,1402,725,5,-658,19,101
2015-08-04 21:00,1350,1386,658,10,-590,19,73
2015-08-04 22:00,1334,1369,649,22,-590,19,90
2015-08-04 23:00,1246,1269,516,9,-410,18,45
2015-08-05 00:00,1146,1163,406,1,-284,0,18
2015-08-05 01:00,1070,1085,561,-15,-317,0,-6
2015-08-05 02:00,1038,1057,667,-24,-486,0,50
2015-08-05 03:00,1012,1028,497,-25,-301,0,24
2015-08-05 04:00,1002,1018,492,-28,-300,0,21
2015-08-05 05:00,1004,1021,391,-27,-283,0,38
2015-08-05 06:00,1028,1047,370,-26,-283,0,67
2015-08-05 07:00,1109,1131,493,-23,-307,1,103
2015-08-05 08:00,1262,1291,503,-25,-369,63,125
2015-08-05 09:00,1343,1376,374,-14,-379,93,140
2015-08-05 10:00,1391,1428,314,-1,-379,94,148
2015-08-05 11:00,1376,1415,381,3,-479,94,155
2015-08-05 12:00,1405,1448,454,7,-560,94,171
2015-08-05 13:00,1418,1463,566,5,-600,94,166
2015-08-05 14:00,1422,1467,574,4,-600,94,145
2015-08-05 15:00,1410,1454,578,5,-600,94,145
2015-08-05 16:00,1380,1424,611,3,-751,93,134
2015-08-05 17:00,1411,1451,418,-2,-453,63,127
2015-08-05 18:00,1397,1438,433,7,-501,88,158
2015-08-05 19:00,1358,1398,505,2,-529,91,152
2015-08-05 20:00,1330,1371,564,-6,-567,93,138
2015-08-05 21:00,1326,1362,505,-11,-484,94,112
2015-08-05 22:00,1326,1364,539,-19,-488,93,110
2015-08-05 23:00,1253,1284,420,-19,-348,64,98
2015-08-06 00:00,1145,1169,417,-27,-284,45,72
2015-08-06 01:00,1055,1076,406,-36,-300,44,84
2015-08-06 02:00,1018,1036,386,-35,-283,44,64
2015-08-06 03:00,1007,1025,385,-37,-283,44,55
2015-08-06 04:00,1006,1024,385,-38,-283,44,55
2015-08-06 05:00,1008,1027,375,-37,-283,44,76
2015-08-06 06:00,1040,1060,367,-35,-283,44,86
2015-08-06 07:00,1104,1127,366,-30,-283,45,97
2015-08-06 08:00,1252,1283,372,-21,-351,64,114
2015-08-06 09:00,1341,1376,367,-10,-384,94,139
2015-08-06 10:00,1401,1441,372,-12,-432,138,155
2015-08-06 11:00,1408,1450,365,-1,-458,138,158
2015-08-06 12:00,1414,1455,372,4,-476,138,162
2015-08-06 13:00,1381,1418,375,-1,-476,138,155
2015-08-06 14:00,1394,1431,379,-3,-473,138,148
2015-08-06 15:00,1375,1411,385,-4,-449,138,141
2015-08-06 16:00,1368,1402,398,-1,-449,138,123
2015-08-06 17:00,1397,1432,401,1,-446,138,108
2015-08-06 18:00,1380,1417,396,11,-421,138,109
2015-08-06 19:00,1341,1374,398,12,-399,138,114
2015-08-06 20:00,1314,1355,398,0,-399,138,126
2015-08-06 21:00,1302,1350,409,-3,-402,138,134
2015-08-06 22:00,1325,1371,388,-2,-469,137,140
2015-08-06 23:00,1249,1291,381,-3,-423,64,97
2015-08-07 00:00,1140,1175,402,-11,-283,1,50
2015-08-07 01:00,1067,1098,399,-19,-283,0,38
2015-08-07 02:00,1030,1056,386,-20,-283,0,38
2015-08-07 03:00,1014,1039,385,-21,-283,0,26
2015-08-07 04:00,1006,1032,384,-20,-283,0,29
2015-08-07 05:00,1013,1039,386,-19,-294,0,29
2015-08-07 06:00,1038,1068,386,-21,-429,44,41
2015-08-07 07:00,1114,1149,385,-17,-432,45,65
2015-08-07 08:00,1247,1289,375,-9,-482,93,100
2015-08-07 09:00,1320,1365,359,7,-503,124,126
2015-08-07 10:00,1355,1400,354,10,-412,125,161
2015-08-07 11:00,1378,1420,349,4,-412,125,178
2015-08-07 12:00,1390,1431,355,9,-420,125,169
2015-08-07 13:00,1368,1408,361,9,-431,125,165
2015-08-07 14:00,1366,1406,368,1,-431,125,166
2015-08-07 15:00,1352,1391,367,3,-431,125,169
2015-08-07 16:00,1341,1380,408,8,-431,125,167
2015-08-07 17:00,1361,1401,361,6,-431,125,171
2015-08-07 18:00,1353,1391,360,6,-431,125,170
2015-08-07 19:00,1319,1357,364,3,-431,125,169
2015-08-07 20:00,1281,1316,372,-5,-426,124,163
2015-08-07 21:00,1253,1286,356,-8,-377,94,157
2015-08-07 22:00,1273,1304,362,-7,-348,63,149
2015-08-07 23:00,1219,1247,357,-7,-301,19,132
2015-08-08 00:00,1138,1162,286,-15,-283,0,110
2015-08-08 01:00,1065,1094,369,-16,-395,0,91
2015-08-08 02:00,1026,1056,347,1,-538,0,92
2015-08-08 03:00,1017,1047,354,-1,-532,0,71
2015-08-08 04:00,1034,1066,249,-3,-496,0,89
2015-08-08 05:00,1038,1073,275,-3,-590,0,82
2015-08-08 06:00,1032,1069,280,-2,-618,29,84
2015-08-08 07:00,1022,1063,341,-2,-723,30,89
2015-08-08 08:00,1087,1134,349,1,-777,63,95
2015-08-08 09:00,1189,1239,354,-1,-761,93,113
2015-08-08 10:00,1263,1315,349,6,-783,93,124
2015-08-08 11:00,1298,1350,342,11,-798,88,142
2015-08-08 12:00,1313,1365,342,12,-780,84,154
2015-08-08 13:00,1308,1361,367,11,-799,84,137
2015-08-08 14:00,1303,1355,372,9,-798,93,122
2015-08-08 15:00,1285,1336,370,8,-799,94,126
2015-08-08 16:00,1268,1319,381,-3,-798,93,117
2015-08-08 17:00,1287,1338,378,-3,-799,88,119
2015-08-08 18:00,1288,1340,294,-2,-799,60,119
2015-08-08 19:00,1272,1321,333,-3,-798,48,113
2015-08-08 20:00,1234,1281,340,-15,-746,19,118
2015-08-08 21:00,1232,1278,358,-7,-749,19,126
2015-08-08 22:00,1240,1287,359,-4,-769,19,114
2015-08-08 23:00,1186,1229,381,-8,-747,18,112
2015-08-09 00:00,1114,1151,367,-16,-758,0,99
2015-08-09 01:00,1047,1080,369,-20,-627,0,83
2015-08-09 02:00,1001,1032,351,-8,-510,0,78
2015-08-09 03:00,976,1007,342,-11,-488,0,81
2015-08-09 04:00,978,1008,343,-10,-467,0,86
2015-08-09 05:00,979,1010,342,-9,-512,0,85
2015-08-09 06:00,987,1018,339,-6,-510,0,84
2015-08-09 07:00,996,1027,347,-6,-489,0,77
2015-08-09 08:00,1043,1075,353,-5,-517,19,84
2015-08-09 09:00,1137,1177,359,-10,-651,63,93
2015-08-09 10:00,1236,1278,358,-2,-663,64,108
2015-08-09 11:00,1282,1329,357,1,-784,63,121
2015-08-09 12:00,1310,1360,364,7,-819,61,128
2015-08-09 13:00,1322,1373,364,7,-833,60,131
2015-08-09 14:00,1300,1352,373,7,-818,63,120
2015-08-09 15:00,1202,1254,446,7,-833,58,126
2015-08-09 16:00,1172,1221,345,-3,-816,63,126
2015-08-09 17:00,1201,1252,377,-3,-820,63,125
2015-08-09 18:00,1228,1281,431,-3,-823,59,131
2015-08-09 19:00,1250,1304,457,-3,-825,59,129
2015-08-09 20:00,1283,1337,438,-3,-837,60,119
2015-08-09 21:00,1285,1339,411,5,-816,63,139
2015-08-09 22:00,1304,1357,457,7,-811,57,139
2015-08-09 23:00,1232,1277,370,4,-725,62,129
2015-08-10 00:00,1139,1178,382,-11,-803,0,94
2015-08-10 01:00,1056,1084,362,-23,-608,-30,80
2015-08-10 02:00,1020,1043,367,-30,-562,-61,47
2015-08-10 03:00,1001,1023,367,-32,-560,-61,43
2015-08-10 04:00,992,1014,365,-32,-538,-61,23
2015-08-10 05:00,998,1020,361,-31,-542,-61,29
2015-08-10 06:00,1047,1070,360,-28,-597,-30,36
