HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2016-05-01 00:00,1266,1310,549,-37,-639,35,115
2016-05-01 01:00,1223,1272,508,-45,-669,58,104
2016-05-01 02:00,1210,1259,507,-48,-669,58,105
2016-05-01 03:00,1220,1269,506,-53,-669,59,105
2016-05-01 04:00,1241,1291,488,-63,-669,74,111
2016-05-01 05:00,1282,1332,486,-60,-671,75,115
2016-05-01 06:00,1328,1381,514,-43,-687,90,125
2016-05-01 07:00,1377,1427,525,-42,-613,100,130
2016-05-01 08:00,1414,1467,525,-38,-681,100,137
2016-05-01 09:00,1458,1515,525,-32,-703,99,143
2016-05-01 10:00,1472,1527,525,-29,-725,39,146
2016-05-01 11:00,1447,1501,525,-28,-722,37,150
2016-05-01 12:00,1410,1463,507,-28,-699,33,150
2016-05-01 13:00,1381,1434,526,-29,-699,46,144
2016-05-01 14:00,1330,1383,526,-29,-698,89,140
2016-05-01 15:00,1272,1318,487,-34,-600,59,134
2016-05-01 16:00,1257,1302,525,-35,-599,66,132
2016-05-01 17:00,1290,1335,512,-35,-599,59,129
2016-05-01 18:00,1312,1357,519,-29,-599,59,128
2016-05-01 19:00,1313,1360,536,-29,-592,89,126
2016-05-01 20:00,1344,1391,549,-30,-584,46,115
2016-05-01 21:00,1393,1441,525,-29,-604,46,112
2016-05-01 22:00,1396,1444,525,-29,-602,46,104
2016-05-01 23:00,1310,1356,525,-36,-592,80,93
2016-05-02 00:00,1205,1248,486,-42,-583,80,75
2016-05-02 01:00,1144,1184,424,-55,-552,47,50
2016-05-02 02:00,1127,1163,398,-56,-586,85,42
2016-05-02 03:00,1131,1164,399,-50,-586,83,38
2016-05-02 04:00,1141,1175,399,-49,-586,81,52
2016-05-02 05:00,1170,1206,400,-51,-586,81,59
2016-05-02 06:00,1234,1272,484,-47,-588,81,82
2016-05-02 07:00,1416,1462,444,-44,-638,80,85
2016-05-02 08:00,1606,1654,330,-21,-590,36,117
2016-05-02 09:00,1605,1655,323,-13,-595,0,138
2016-05-02 10:00,1564,1617,350,-12,-595,0,136
2016-05-02 11:00,1544,1596,352,-16,-595,0,145
