HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2014-05-01 00:00,1427,1463,334,30,-170,1,102
2014-05-01 01:00,1358,1391,221,42,-207,48,94
2014-05-01 02:00,1345,1379,248,16,-103,50,82
2014-05-01 03:00,1354,1388,263,6,-105,50,77
2014-05-01 04:00,1368,1401,222,-3,-105,50,67
2014-05-01 05:00,1399,1433,218,1,-105,48,45
2014-05-01 06:00,1467,1502,159,4,-105,1,53
2014-05-01 07:00,1641,1682,155,9,-105,0,80
2014-05-01 08:00,1835,1887,289,17,-509,0,108
2014-05-01 09:00,1856,1913,295,22,-557,0,116
2014-05-01 10:00,1812,1869,326,12,-541,0,119
2014-05-01 11:00,1775,1832,366,12,-547,0,140
2014-05-01 12:00,1752,1805,246,18,-441,33,137
2014-05-01 13:00,1706,1755,333,9,-439,0,169
2014-05-01 14:00,1701,1749,345,3,-416,0,169
2014-05-01 15:00,1688,1735,355,3,-351,0,168
2014-05-01 16:00,1699,1744,356,2,-354,0,163
2014-05-01 17:00,1738,1786,389,1,-382,0,129
2014-05-01 18:00,1730,1776,395,2,-380,0,127
2014-05-01 19:00,1725,1768,382,10,-358,0,120
2014-05-01 20:00,1725,1765,298,10,-261,0,90
2014-05-01 21:00,1715,1758,383,13,-395,0,69
2014-05-01 22:00,1667,1710,456,23,-433,1,39
2014-05-01 23:00,1568,1608,261,14,-182,48,75
2014-05-02 00:00,1459,1497,117,3,-53,50,63
2014-05-02 01:00,1381,1417,244,-1,-104,48,70
2014-05-02 02:00,1351,1384,242,-3,-103,1,64
2014-05-02 03:00,1346,1378,237,-3,-104,0,71
2014-05-02 04:00,1350,1381,237,-4,-103,0,80
2014-05-02 05:00,1367,1401,237,-6,-105,1,76
2014-05-02 06:00,1419,1454,149,-8,-109,48,94
2014-05-02 07:00,1547,1587,114,-5,-167,49,103
2014-05-02 08:00,1695,1744,100,12,-316,48,123
2014-05-02 09:00,1724,1777,208,13,-442,23,148
2014-05-02 10:00,1691,1745,241,12,-442,49,155
2014-05-02 11:00,1676,1728,309,18,-440,19,165
2014-05-02 12:00,1644,1694,329,27,-432,3,166
2014-05-02 13:00,1564,1609,319,27,-350,7,162
2014-05-02 14:00,1551,1590,349,17,-300,1,151
2014-05-02 15:00,1510,1549,398,4,-300,73,144
2014-05-02 16:00,1465,1503,474,2,-279,74,135
2014-05-02 17:00,1464,1499,393,2,-51,74,136
2014-05-02 18:00,1453,1488,439,5,-51,74,128
2014-05-02 19:00,1442,1475,445,3,-51,73,122
2014-05-02 20:00,1429,1459,515,-9,-51,1,117
2014-05-02 21:00,1446,1475,474,-6,-52,0,116
2014-05-02 22:00,1463,1493,644,9,-299,0,107
2014-05-02 23:00,1400,1428,545,-4,-52,1,82
2014-05-03 00:00,1321,1347,531,-13,-56,71,67
2014-05-03 01:00,1233,1255,502,-14,-103,1,71
2014-05-03 02:00,1250,1277,235,-28,-429,0,73
2014-05-03 03:00,1263,1288,122,-30,-270,0,71
2014-05-03 04:00,1282,1311,123,-30,-270,44,60
2014-05-03 05:00,1307,1337,126,-27,-267,44,67
2014-05-03 06:00,1333,1365,121,-24,-225,44,80
2014-05-03 07:00,1370,1402,120,-18,-294,0,86
2014-05-03 08:00,1394,1429,123,-10,-350,0,92
2014-05-03 09:00,1429,1468,222,6,-459,0,112
2014-05-03 10:00,1438,1477,227,14,-496,0,133
2014-05-03 11:00,1434,1477,307,20,-509,0,120
2014-05-03 12:00,1440,1483,300,23,-509,0,124
2014-05-03 13:00,1409,1452,330,21,-507,0,129
2014-05-03 14:00,1367,1408,311,19,-471,0,134
2014-05-03 15:00,1338,1372,219,16,-321,0,126
2014-05-03 16:00,1324,1358,218,14,-291,0,127
2014-05-03 17:00,1351,1385,219,14,-290,0,129
2014-05-03 18:00,1376,1410,190,14,-289,0,133
2014-05-03 19:00,1361,1394,167,14,-269,0,132
2014-05-03 20:00,1354,1385,167,13,-277,0,125
