HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2018-02-01 00:00,2096,2168,757,0,-877,225,133
2018-02-01 01:00,1999,2069,611,-6,-794,249,113
2018-02-01 02:00,1998,2075,609,-25,-973,236,111
2018-02-01 03:00,2013,2092,565,-19,-973,221,133
2018-02-01 04:00,2022,2101,557,-19,-959,220,153
2018-02-01 05:00,2057,2138,563,-23,-958,220,150
2018-02-01 06:00,2112,2195,558,-20,-956,220,167
2018-02-01 07:00,2257,2341,550,-15,-920,181,199
2018-02-01 08:00,2413,2503,553,-4,-979,185,201
2018-02-01 09:00,2379,2468,587,1,-979,156,176
2018-02-01 10:00,2306,2392,618,8,-979,134,148
2018-02-01 11:00,2239,2322,613,9,-979,133,140
2018-02-01 12:00,2174,2255,475,10,-979,86,139
2018-02-01 13:00,2107,2186,410,16,-979,109,152
2018-02-01 14:00,2085,2163,447,18,-979,114,152
2018-02-01 15:00,2075,2151,440,17,-979,86,152
2018-02-01 16:00,2093,2171,338,13,-979,120,177
2018-02-01 17:00,2142,2221,362,14,-979,115,185
2018-02-01 18:00,2147,2225,360,15,-979,115,208
2018-02-01 19:00,2160,2239,375,14,-979,113,187
2018-02-01 20:00,2111,2188,598,15,-996,61,157
2018-02-01 21:00,2049,2123,542,9,-979,58,143
2018-02-01 22:00,1963,2031,637,5,-978,1,132
2018-02-01 23:00,1837,1900,774,0,-952,0,102
2018-02-02 00:00,1721,1777,787,-10,-864,0,89
2018-02-02 01:00,1650,1700,796,-14,-792,0,63
2018-02-02 02:00,1632,1690,974,-24,-928,0,61
2018-02-02 03:00,1622,1680,976,-23,-928,0,58
2018-02-02 04:00,1627,1684,922,-22,-923,14,44
2018-02-02 05:00,1664,1717,853,-21,-856,14,89
2018-02-02 06:00,1719,1774,826,-20,-864,0,82
2018-02-02 07:00,1886,1948,830,-14,-949,-25,125
2018-02-02 08:00,2053,2121,692,-5,-950,-35,168
2018-02-02 09:00,2065,2133,715,-4,-969,-40,163
2018-02-02 10:00,2046,2113,680,-1,-969,26,143
2018-02-02 11:00,2031,2100,686,2,-969,0,116
2018-02-02 12:00,2018,2087,760,6,-969,0,102
2018-02-02 13:00,2058,2129,753,3,-969,0,119
2018-02-02 14:00,2082,2150,769,-1,-969,-45,119
2018-02-02 15:00,2082,2148,720,-2,-969,-46,133
2018-02-02 16:00,2118,2185,734,1,-967,-46,109
2018-02-02 17:00,2188,2259,791,-1,-951,-76,79
2018-02-02 18:00,2209,2281,811,-7,-973,-76,62
2018-02-02 19:00,2287,2361,812,-7,-973,-76,67
2018-02-02 20:00,2228,2301,804,-12,-964,-76,73
2018-02-02 21:00,2190,2263,803,-13,-964,-76,67
2018-02-02 22:00,2197,2271,820,-18,-966,-75,45
2018-02-02 23:00,2198,2273,875,-22,-971,-1,41
2018-02-03 00:00,2148,2215,876,-29,-854,0,29
2018-02-03 01:00,2132,2200,857,-33,-840,0,30
2018-02-03 02:00,2136,2204,836,-33,-848,0,31
2018-02-03 03:00,2136,2204,834,-35,-848,0,37
2018-02-03 04:00,2208,2277,814,-36,-848,0,34
2018-02-03 05:00,2253,2323,812,-36,-848,0,39
2018-02-03 06:00,2318,2389,811,-33,-859,0,44
2018-02-03 07:00,2417,2497,862,-31,-973,1,54
2018-02-03 08:00,2533,2622,754,-29,-973,73,68
2018-02-03 09:00,2599,2691,734,-28,-973,74,96
2018-02-03 10:00,2576,2666,733,-14,-973,74,106
2018-02-03 11:00,2528,2616,732,-6,-973,74,102
2018-02-03 12:00,2463,2549,728,-1,-973,74,94
2018-02-03 13:00,2396,2479,722,-2,-968,76,102
2018-02-03 14:00,2340,2424,637,-5,-961,148,98
2018-02-03 15:00,2284,2367,618,-5,-960,149,93
2018-02-03 16:00,2270,2352,587,1,-949,149,105
2018-02-03 17:00,2311,2396,589,-7,-949,149,131
2018-02-03 18:00,2404,2495,627,-4,-949,150,150
2018-02-03 19:00,2530,2625,598,-1,-951,184,156
2018-02-03 20:00,2478,2572,608,-4,-977,185,165
2018-02-03 21:00,2494,2587,621,-5,-978,185,142
2018-02-03 22:00,2456,2548,619,-8,-979,183,131
2018-02-03 23:00,2409,2495,663,-15,-979,111,128
2018-02-04 00:00,2350,2436,580,-19,-977,110,127
2018-02-04 01:00,2327,2413,589,-24,-958,110,99
2018-02-04 02:00,2330,2417,522,-23,-958,154,130
2018-02-04 03:00,2334,2422,413,-37,-958,173,160
2018-02-04 04:00,2326,2409,460,-38,-958,125,166
2018-02-04 05:00,2332,2412,450,-38,-958,90,151
2018-02-04 06:00,2355,2434,476,-27,-960,90,116
2018-02-04 07:00,2393,2474,436,-29,-973,129,88
2018-02-04 08:00,2433,2515,439,-28,-973,130,80
2018-02-04 09:00,2459,2543,514,-27,-973,129,96
2018-02-04 10:00,2425,2509,563,-17,-973,82,89
2018-02-04 11:00,2400,2480,657,-9,-962,-43,54
2018-02-04 12:00,2306,2382,620,-1,-973,-46,46
2018-02-04 13:00,2278,2352,615,2,-973,-46,55
2018-02-04 14:00,2216,2288,709,1,-973,-46,55
2018-02-04 15:00,2165,2235,831,-2,-973,-76,53
2018-02-04 16:00,2135,2205,878,-2,-973,-76,59
2018-02-04 17:00,2163,2234,874,-1,-967,-76,58
2018-02-04 18:00,2186,2259,870,1,-963,-76,64
2018-02-04 19:00,2168,2241,884,3,-973,-76,62
2018-02-04 20:00,2109,2181,810,-1,-973,-76,55
2018-02-04 21:00,2036,2105,813,1,-971,-76,52
2018-02-04 22:00,1947,2011,877,-1,-949,-75,20
2018-02-04 23:00,1839,1901,989,-9,-949,-2,1
2018-02-05 00:00,1742,1794,872,-17,-845,-22,-9
2018-02-05 01:00,1673,1715,761,-20,-799,-71,4
2018-02-05 02:00,1644,1689,912,-23,-866,-73,6
2018-02-05 03:00,1624,1669,948,-23,-848,-92,9
2018-02-05 04:00,1622,1665,909,-30,-850,-73,2
2018-02-05 05:00,1636,1681,924,-30,-867,-74,3
2018-02-05 06:00,1699,1746,929,-25,-867,-136,6
2018-02-05 07:00,1845,1907,921,-16,-964,-103,28
