HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2016-08-01 00:00,1089,1114,645,-1,-349,0,149
2016-08-01 01:00,1040,1063,650,-6,-349,46,121
2016-08-01 02:00,1000,1022,647,-11,-349,49,103
2016-08-01 03:00,977,1000,510,-13,-349,96,105
2016-08-01 04:00,969,993,506,-14,-349,98,107
2016-08-01 05:00,975,999,506,-13,-349,98,110
2016-08-01 06:00,993,1020,506,-11,-349,122,112
2016-08-01 07:00,1011,1040,505,-5,-349,121,124
2016-08-01 08:00,1080,1108,462,0,-349,45,148
2016-08-01 09:00,1169,1198,526,18,-350,2,173
2016-08-01 10:00,1253,1288,480,26,-399,63,182
2016-08-01 11:00,1318,1355,407,27,-448,65,184
2016-08-01 12:00,1348,1387,369,24,-447,64,184
2016-08-01 13:00,1344,1381,411,23,-399,21,184
2016-08-01 14:00,1318,1354,434,23,-399,20,183
2016-08-01 15:00,1291,1326,480,23,-399,20,183
2016-08-01 16:00,1294,1330,459,22,-349,64,183
2016-08-01 17:00,1327,1364,437,15,-399,63,182
2016-08-01 18:00,1337,1373,502,15,-399,2,180
2016-08-01 19:00,1310,1346,464,10,-399,63,179
2016-08-01 20:00,1284,1319,508,3,-399,65,178
2016-08-01 21:00,1285,1319,509,0,-398,65,175
2016-08-01 22:00,1303,1337,466,6,-349,65,169
2016-08-01 23:00,1227,1259,493,-2,-349,65,140
2016-08-02 00:00,1126,1153,445,-2,-349,65,115
2016-08-02 01:00,1053,1076,446,-7,-349,66,100
2016-08-02 02:00,1015,1038,478,-15,-349,138,94
2016-08-02 03:00,995,1019,421,-15,-349,163,92
2016-08-02 04:00,987,1010,461,-14,-349,125,88
2016-08-02 05:00,996,1019,453,-14,-349,124,101
2016-08-02 06:00,1020,1045,456,-14,-349,104,101
2016-08-02 07:00,1114,1141,471,-19,-356,42,115
2016-08-02 08:00,1253,1289,534,-14,-449,88,131
2016-08-02 09:00,1330,1369,463,3,-449,65,157
2016-08-02 10:00,1375,1415,414,10,-449,66,159
2016-08-02 11:00,1408,1451,294,13,-451,133,162
2016-08-02 12:00,1439,1482,259,21,-499,134,176
2016-08-02 13:00,1429,1472,258,21,-499,134,171
2016-08-02 14:00,1428,1470,256,21,-474,134,170
2016-08-02 15:00,1419,1461,258,21,-475,135,170
2016-08-02 16:00,1420,1462,259,20,-475,149,171
2016-08-02 17:00,1448,1491,259,20,-475,135,173
2016-08-02 18:00,1435,1478,263,20,-475,134,171
2016-08-02 19:00,1403,1444,311,17,-475,134,172
2016-08-02 20:00,1367,1408,371,13,-475,134,168
2016-08-02 21:00,1349,1388,372,12,-470,134,159
2016-08-02 22:00,1347,1381,259,13,-359,134,152
2016-08-02 23:00,1271,1306,417,9,-475,135,121
2016-08-03 00:00,1171,1201,421,0,-471,181,99
2016-08-03 01:00,1075,1102,409,-6,-349,155,85
2016-08-03 02:00,1034,1059,472,-11,-349,111,78
2016-08-03 03:00,1009,1032,483,-12,-349,80,81
2016-08-03 04:00,998,1020,510,-13,-349,50,97
2016-08-03 05:00,1001,1022,465,-11,-305,50,93
2016-08-03 06:00,1023,1047,500,-10,-349,52,102
2016-08-03 07:00,1100,1128,348,-5,-349,149,118
2016-08-03 08:00,1215,1248,281,-3,-349,115,142
2016-08-03 09:00,1261,1296,279,10,-349,115,164
2016-08-03 10:00,1307,1342,276,17,-349,144,175
2016-08-03 11:00,1338,1374,278,19,-403,144,177
2016-08-03 12:00,1361,1400,352,20,-447,157,176
2016-08-03 13:00,1343,1382,354,21,-423,140,177
2016-08-03 14:00,1356,1396,355,20,-421,140,172
2016-08-03 15:00,1339,1379,356,19,-399,140,168
2016-08-03 16:00,1316,1357,365,18,-399,140,157
2016-08-03 17:00,1362,1404,453,17,-397,149,161
2016-08-03 18:00,1361,1402,458,17,-372,148,160
2016-08-03 19:00,1333,1371,442,11,-349,96,151
2016-08-03 20:00,1314,1349,429,9,-349,95,139
2016-08-03 21:00,1322,1356,436,5,-349,93,132
2016-08-03 22:00,1370,1400,434,4,-349,23,126
2016-08-03 23:00,1292,1323,404,-1,-349,93,117
2016-08-04 00:00,1181,1208,420,-2,-349,75,89
2016-08-04 01:00,1095,1121,520,-8,-349,74,61
2016-08-04 02:00,1051,1073,510,-10,-349,74,68
2016-08-04 03:00,1028,1046,504,-12,-349,30,65
2016-08-04 04:00,1020,1037,531,-12,-349,30,30
2016-08-04 05:00,1033,1051,540,-10,-349,30,21
2016-08-04 06:00,1058,1077,538,-7,-373,29,33
2016-08-04 07:00,1142,1167,528,-3,-374,25,57
2016-08-04 08:00,1263,1298,438,0,-394,74,99
2016-08-04 09:00,1324,1359,375,10,-349,104,122
2016-08-04 10:00,1359,1392,314,16,-349,119,137
2016-08-04 11:00,1400,1435,294,18,-350,119,136
2016-08-04 12:00,1421,1460,327,26,-423,119,90
2016-08-04 13:00,1391,1430,334,25,-423,118,97
