HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2018-09-01 00:00,1102,1142,749,7,-786,31,101
2018-09-01 01:00,1029,1055,540,3,-502,30,88
2018-09-01 02:00,1007,1039,751,-5,-715,30,88
2018-09-01 03:00,989,1022,753,-7,-715,29,92
2018-09-01 04:00,983,1013,749,-12,-715,0,92
2018-09-01 05:00,987,1017,748,-12,-715,0,94
2018-09-01 06:00,1001,1033,744,-12,-715,0,97
2018-09-01 07:00,1032,1069,740,-20,-719,1,112
2018-09-01 08:00,1096,1140,735,-10,-768,48,128
2018-09-01 09:00,1183,1232,645,5,-799,51,152
2018-09-01 10:00,1240,1292,506,11,-799,106,161
2018-09-01 11:00,1264,1318,417,15,-799,163,167
2018-09-01 12:00,1275,1327,400,15,-799,164,170
2018-09-01 13:00,1260,1311,408,11,-799,164,167
2018-09-01 14:00,1249,1298,428,10,-799,164,157
2018-09-01 15:00,1236,1284,467,9,-799,164,148
2018-09-01 16:00,1230,1281,501,9,-799,164,149
2018-09-01 17:00,1244,1295,500,6,-799,164,145
2018-09-01 18:00,1255,1306,500,7,-799,164,144
2018-09-01 19:00,1240,1289,521,7,-799,157,132
2018-09-01 20:00,1214,1265,578,9,-799,155,117
2018-09-01 21:00,1227,1275,530,10,-799,153,115
2018-09-01 22:00,1197,1244,693,2,-799,75,106
2018-09-01 23:00,1141,1182,763,-8,-761,78,74
2018-09-02 00:00,1076,1107,777,-16,-715,2,41
2018-09-02 01:00,1018,1048,789,-28,-715,28,23
2018-09-02 02:00,984,1014,823,-26,-715,0,25
2018-09-02 03:00,969,998,842,-27,-715,12,27
2018-09-02 04:00,960,990,849,-28,-715,0,26
2018-09-02 05:00,957,985,842,-28,-715,0,36
2018-09-02 06:00,965,993,827,-26,-715,0,23
2018-09-02 07:00,985,1015,799,-11,-715,1,28
2018-09-02 08:00,1031,1064,774,-10,-717,77,40
2018-09-02 09:00,1120,1158,744,1,-739,50,60
2018-09-02 10:00,1196,1241,664,12,-798,50,97
2018-09-02 11:00,1237,1283,627,17,-799,50,105
2018-09-02 12:00,1261,1308,599,17,-799,50,105
2018-09-02 13:00,1268,1315,592,17,-799,50,104
2018-09-02 14:00,1257,1303,591,17,-799,50,104
2018-09-02 15:00,1236,1283,619,17,-799,50,111
2018-09-02 16:00,1233,1280,605,12,-799,50,117
2018-09-02 17:00,1254,1302,589,12,-799,50,123
2018-09-02 18:00,1247,1295,616,14,-799,50,121
2018-09-02 19:00,1223,1273,644,11,-799,50,110
2018-09-02 20:00,1204,1254,674,9,-799,50,113
2018-09-02 21:00,1229,1277,634,12,-799,50,127
2018-09-02 22:00,1229,1274,654,11,-799,50,120
2018-09-02 23:00,1138,1181,743,5,-751,48,82
2018-09-03 00:00,1083,1121,765,-1,-715,1,64
2018-09-03 01:00,1024,1056,754,-8,-715,0,75
2018-09-03 02:00,994,1024,818,-18,-715,-25,73
2018-09-03 03:00,981,1009,780,-20,-715,-26,66
2018-09-03 04:00,974,1003,778,-18,-715,-26,64
2018-09-03 05:00,973,1002,776,-17,-715,-26,64
2018-09-03 06:00,987,1016,775,-24,-715,-26,96
2018-09-03 07:00,1014,1044,776,-18,-715,-24,83
2018-09-03 08:00,1064,1098,750,-18,-718,48,94
2018-09-03 09:00,1139,1182,743,-7,-759,50,106
2018-09-03 10:00,1225,1274,667,9,-799,50,126
2018-09-03 11:00,1287,1335,579,16,-799,79,140
2018-09-03 12:00,1324,1371,540,16,-799,80,162
2018-09-03 13:00,1341,1388,553,10,-799,80,133
2018-09-03 14:00,1354,1403,554,13,-799,79,129
2018-09-03 15:00,1350,1398,560,9,-799,74,127
2018-09-03 16:00,1356,1401,606,8,-799,27,94
2018-09-03 17:00,1389,1437,577,12,-799,35,120
2018-09-03 18:00,1402,1450,733,13,-800,-18,116
2018-09-03 19:00,1379,1430,971,2,-819,-21,116
2018-09-03 20:00,1363,1417,843,11,-819,-70,112
2018-09-03 21:00,1374,1430,943,12,-819,-70,77
2018-09-03 22:00,1306,1361,953,9,-819,-19,73
2018-09-03 23:00,1202,1247,809,3,-806,45,94
2018-09-04 00:00,1107,1145,848,-14,-715,16,66
2018-09-04 01:00,1044,1078,820,-20,-715,26,54
2018-09-04 02:00,1011,1042,852,-29,-715,-33,56
2018-09-04 03:00,997,1028,852,-31,-715,-35,40
2018-09-04 04:00,1003,1036,859,-31,-715,-26,29
2018-09-04 05:00,1008,1046,866,-32,-715,-26,32
2018-09-04 06:00,1045,1086,865,-30,-717,-25,47
2018-09-04 07:00,1138,1181,806,-21,-734,0,59
2018-09-04 08:00,1318,1367,716,-8,-792,48,83
2018-09-04 09:00,1344,1388,576,-8,-718,50,107
2018-09-04 10:00,1372,1412,489,0,-679,50,116
2018-09-04 11:00,1392,1436,464,3,-678,50,113
2018-09-04 12:00,1397,1445,542,8,-675,50,72
2018-09-04 13:00,1386,1438,447,15,-749,50,112
2018-09-04 14:00,1396,1448,438,27,-762,50,131
2018-09-04 15:00,1388,1443,506,28,-799,55,135
2018-09-04 16:00,1399,1456,493,14,-798,64,157
2018-09-04 17:00,1425,1482,491,14,-789,54,159
2018-09-04 18:00,1411,1469,552,14,-789,51,161
2018-09-04 19:00,1383,1441,516,11,-808,113,138
2018-09-04 20:00,1350,1407,513,10,-808,115,135
2018-09-04 21:00,1369,1423,522,11,-808,115,152
2018-09-04 22:00,1318,1369,523,5,-808,140,135
2018-09-04 23:00,1213,1261,715,-7,-805,53,89
2018-09-05 00:00,1108,1149,793,-16,-733,29,81
2018-09-05 01:00,1027,1048,447,-32,-396,0,79
2018-09-05 02:00,1005,1037,748,-18,-715,0,86
2018-09-05 03:00,989,1024,753,-19,-715,0,98
2018-09-05 04:00,981,1016,750,-4,-715,0,100
2018-09-05 05:00,980,1019,746,-3,-715,0,104
2018-09-05 06:00,1007,1046,740,-1,-722,0,113
2018-09-05 07:00,1097,1138,718,5,-799,29,129
2018-09-05 08:00,1218,1259,524,19,-790,50,149
2018-09-05 09:00,1231,1272,365,27,-699,79,170
2018-09-05 10:00,1248,1290,353,32,-699,79,192
2018-09-05 11:00,1269,1311,358,32,-698,69,179
2018-09-05 12:00,1285,1327,345,31,-695,72,193
2018-09-05 13:00,1260,1302,349,28,-695,67,177
2018-09-05 14:00,1281,1322,358,27,-703,79,176
2018-09-05 15:00,1277,1320,433,19,-759,51,175
2018-09-05 16:00,1285,1332,459,17,-757,66,178
