HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2017-04-01 00:00,1582,1636,839,0,-852,-42,118
2017-04-01 01:00,1548,1609,680,-7,-898,0,107
2017-04-01 02:00,1542,1604,675,-8,-889,0,98
2017-04-01 03:00,1558,1619,626,-15,-889,44,98
2017-04-01 04:00,1581,1643,623,-15,-889,45,91
2017-04-01 05:00,1613,1676,607,-15,-889,60,90
2017-04-01 06:00,1652,1716,517,-14,-889,79,104
2017-04-01 07:00,1733,1801,486,-12,-889,80,127
2017-04-01 08:00,1831,1902,397,-11,-889,79,132
2017-04-01 09:00,1903,1977,347,2,-889,40,144
2017-04-01 10:00,1897,1971,315,9,-889,25,150
2017-04-01 11:00,1843,1915,357,12,-889,20,158
2017-04-01 12:00,1780,1848,333,15,-889,10,159
2017-04-01 13:00,1712,1779,379,14,-889,8,154
2017-04-01 14:00,1659,1723,476,11,-889,-18,139
2017-04-01 15:00,1632,1695,549,9,-889,-18,135
2017-04-01 16:00,1627,1691,577,8,-889,-15,127
2017-04-01 17:00,1659,1724,584,9,-889,-20,125
2017-04-01 18:00,1696,1760,598,10,-889,-60,128
2017-04-01 19:00,1705,1768,621,10,-889,-61,129
2017-04-01 20:00,1732,1797,614,10,-889,-61,141
2017-04-01 21:00,1765,1831,547,10,-889,-60,143
2017-04-01 22:00,1724,1790,495,8,-889,-28,140
2017-04-01 23:00,1664,1728,618,6,-889,-45,138
2017-04-02 00:00,1595,1657,700,-1,-889,-61,132
2017-04-02 01:00,1553,1614,767,-6,-889,-46,132
2017-04-02 02:00,1539,1599,815,-7,-889,-46,128
2017-04-02 03:00,1537,1597,782,-7,-889,-61,125
2017-04-02 04:00,1545,1605,765,-7,-889,-46,132
2017-04-02 05:00,1548,1608,762,-7,-889,-46,139
2017-04-02 06:00,1579,1640,715,-12,-889,-46,139
2017-04-02 07:00,1642,1704,715,-14,-889,-46,140
2017-04-02 08:00,1720,1785,735,-13,-889,-46,126
2017-04-02 09:00,1801,1869,622,-11,-889,-46,146
2017-04-02 10:00,1830,1899,587,-8,-889,-60,153
2017-04-02 11:00,1792,1861,509,-7,-889,-28,160
2017-04-02 12:00,1753,1822,463,-2,-889,-27,162
2017-04-02 13:00,1690,1756,458,-1,-889,-28,167
2017-04-02 14:00,1622,1685,536,-3,-889,-30,156
2017-04-02 15:00,1577,1639,584,-8,-889,0,140
2017-04-02 16:00,1558,1620,633,-12,-881,0,107
2017-04-02 17:00,1575,1633,541,-12,-790,0,139
2017-04-02 18:00,1570,1629,549,-17,-790,0,142
2017-04-02 19:00,1575,1632,585,-17,-790,-37,148
2017-04-02 20:00,1621,1680,583,-20,-790,-38,150
2017-04-02 21:00,1707,1768,490,-20,-790,-38,152
2017-04-02 22:00,1680,1741,507,-21,-790,-37,142
2017-04-02 23:00,1609,1666,570,-16,-790,-14,126
2017-04-03 00:00,1532,1588,752,-22,-790,-37,119
2017-04-03 01:00,1482,1537,755,-26,-790,-38,107
2017-04-03 02:00,1481,1534,796,-21,-790,-39,106
2017-04-03 03:00,1476,1521,601,-21,-790,-12,104
2017-04-03 04:00,1494,1538,550,-20,-587,0,93
2017-04-03 05:00,1540,1586,552,-15,-642,0,90
2017-04-03 06:00,1624,1677,646,-1,-790,0,78
2017-04-03 07:00,1825,1885,601,3,-790,0,89
2017-04-03 08:00,2008,2073,508,14,-790,-39,95
2017-04-03 09:00,1970,2035,553,18,-790,-40,102
2017-04-03 10:00,1887,1949,557,20,-790,-43,99
2017-04-03 11:00,1818,1878,527,21,-790,-9,90
2017-04-03 12:00,1746,1803,514,38,-790,-15,85
2017-04-03 13:00,1645,1698,572,44,-790,-45,72
2017-04-03 14:00,1592,1644,610,44,-790,-40,76
2017-04-03 15:00,1552,1603,666,43,-790,-39,66
2017-04-03 16:00,1552,1602,552,41,-750,0,107
2017-04-03 17:00,1569,1623,550,41,-790,0,109
2017-04-03 18:00,1559,1612,550,29,-780,0,121
2017-04-03 19:00,1531,1578,550,28,-689,0,119
2017-04-03 20:00,1567,1617,550,29,-695,0,121
2017-04-03 21:00,1667,1724,550,30,-764,0,117
2017-04-03 22:00,1651,1707,550,28,-762,0,111
2017-04-03 23:00,1576,1628,550,42,-746,0,118
2017-04-04 00:00,1494,1541,545,32,-654,0,101
2017-04-04 01:00,1453,1491,353,19,-378,0,81
2017-04-04 02:00,1473,1518,545,56,-629,0,109
2017-04-04 03:00,1503,1548,550,57,-634,0,108
2017-04-04 04:00,1532,1581,550,57,-684,0,106
2017-04-04 05:00,1578,1628,550,56,-707,0,103
2017-04-04 06:00,1669,1723,547,44,-794,0,125
2017-04-04 07:00,1874,1937,429,20,-774,0,136
2017-04-04 08:00,2038,2108,316,33,-766,0,160
2017-04-04 09:00,1961,2029,381,37,-786,1,170
2017-04-04 10:00,1843,1907,473,36,-796,79,165
2017-04-04 11:00,1735,1793,434,37,-796,104,167
2017-04-04 12:00,1666,1719,383,36,-796,104,161
2017-04-04 13:00,1600,1650,382,35,-796,104,152
2017-04-04 14:00,1588,1636,452,34,-796,60,152
2017-04-04 15:00,1555,1602,528,33,-796,59,155
2017-04-04 16:00,1566,1615,521,32,-796,59,158
2017-04-04 17:00,1621,1671,463,28,-804,30,160
2017-04-04 18:00,1641,1693,551,50,-888,29,170
2017-04-04 19:00,1657,1711,695,20,-806,-9,154
2017-04-04 20:00,1697,1757,723,23,-806,-30,138
2017-04-04 21:00,1725,1788,743,24,-806,-45,140
2017-04-04 22:00,1678,1739,721,19,-806,-27,132
2017-04-04 23:00,1588,1646,757,15,-805,-15,128
2017-04-05 00:00,1495,1549,786,8,-794,-15,92
2017-04-05 01:00,1427,1471,668,3,-679,-15,85
2017-04-05 02:00,1420,1468,795,-5,-790,-27,73
2017-04-05 03:00,1426,1475,803,1,-790,-56,75
2017-04-05 04:00,1454,1504,830,1,-790,-41,56
2017-04-05 05:00,1491,1542,738,-5,-790,-41,62
2017-04-05 06:00,1561,1612,673,-21,-798,-76,96
2017-04-05 07:00,1765,1831,621,-25,-890,-76,130
2017-04-05 08:00,1949,2024,496,-13,-895,-41,153
2017-04-05 09:00,1940,2016,627,-7,-895,-50,159
2017-04-05 10:00,1893,1966,654,-5,-895,-51,162
2017-04-05 11:00,1848,1918,653,0,-895,-52,140
2017-04-05 12:00,1798,1865,571,2,-895,-76,158
2017-04-05 13:00,1734,1800,616,7,-895,-77,150
2017-04-05 14:00,1709,1773,685,5,-895,-122,138
2017-04-05 15:00,1675,1738,704,7,-895,-122,138
2017-04-05 16:00,1683,1746,690,12,-895,-122,139
2017-04-05 17:00,1714,1775,590,39,-895,-93,130
2017-04-05 18:00,1729,1793,671,30,-895,-122,136
2017-04-05 19:00,1726,1789,699,30,-895,-122,139
2017-04-05 20:00,1749,1814,705,31,-895,-79,142
2017-04-05 21:00,1777,1843,773,29,-895,-121,153
2017-04-05 22:00,1727,1792,741,17,-895,-77,145
2017-04-05 23:00,1612,1673,744,9,-895,-27,127
2017-04-06 00:00,1506,1564,778,19,-890,-22,123
2017-04-06 01:00,1445,1500,774,12,-817,-24,114
2017-04-06 02:00,1434,1486,766,17,-839,-20,102
2017-04-06 03:00,1431,1482,779,18,-839,9,90
2017-04-06 04:00,1447,1498,773,18,-844,53,99
2017-04-06 05:00,1472,1524,771,18,-889,78,101
