HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2018-06-01 00:00,1114,1144,264,-13,-301,169,81
2018-06-01 01:00,1031,1057,265,-19,-305,153,84
2018-06-01 02:00,1000,1026,462,-14,-348,76,67
2018-06-01 03:00,980,1006,498,-23,-348,74,71
2018-06-01 04:00,973,999,484,-7,-348,74,70
2018-06-01 05:00,985,1011,462,-3,-348,75,72
2018-06-01 06:00,1011,1038,347,0,-348,104,111
2018-06-01 07:00,1126,1159,327,-4,-348,78,101
2018-06-01 08:00,1285,1327,251,9,-348,149,122
2018-06-01 09:00,1327,1372,252,11,-348,151,145
2018-06-01 10:00,1331,1376,252,11,-348,151,150
2018-06-01 11:00,1339,1383,193,13,-294,151,157
2018-06-01 12:00,1352,1397,138,14,-248,190,152
2018-06-01 13:00,1331,1376,137,16,-256,190,150
2018-06-01 14:00,1344,1390,232,14,-348,190,147
2018-06-01 15:00,1340,1383,275,12,-348,146,154
2018-06-01 16:00,1349,1390,278,9,-348,116,154
2018-06-01 17:00,1371,1413,283,9,-356,115,152
2018-06-01 18:00,1360,1409,477,8,-473,107,132
2018-06-01 19:00,1338,1386,512,8,-459,107,130
2018-06-01 20:00,1306,1352,513,8,-459,107,124
2018-06-01 21:00,1286,1331,509,10,-459,107,117
2018-06-01 22:00,1277,1322,556,7,-467,106,114
2018-06-01 23:00,1224,1268,643,2,-551,86,103
2018-06-02 00:00,1134,1173,569,-6,-538,84,90
2018-06-02 01:00,1059,1085,454,-15,-376,30,71
2018-06-02 02:00,1019,1046,641,-19,-504,0,71
2018-06-02 03:00,997,1023,634,-25,-456,0,59
2018-06-02 04:00,985,1014,638,-27,-457,0,53
2018-06-02 05:00,980,1011,670,-28,-469,0,70
2018-06-02 06:00,980,1013,730,-37,-471,1,63
2018-06-02 07:00,1022,1054,702,-38,-471,30,64
2018-06-02 08:00,1094,1128,622,-33,-481,31,41
2018-06-02 09:00,1182,1223,719,-30,-584,31,-6
2018-06-02 10:00,1243,1288,727,-24,-584,31,4
2018-06-02 11:00,1282,1328,751,-18,-604,31,11
2018-06-02 12:00,1298,1346,837,-17,-640,30,16
2018-06-02 13:00,1292,1345,925,-16,-680,1,14
2018-06-02 14:00,1263,1315,880,-19,-672,-20,23
2018-06-02 15:00,1235,1286,833,-21,-577,0,34
2018-06-02 16:00,1238,1289,883,-24,-534,1,25
2018-06-02 17:00,1258,1309,841,-24,-531,1,31
2018-06-02 18:00,1269,1318,854,-23,-503,1,37
2018-06-02 19:00,1251,1295,761,-23,-503,1,31
2018-06-02 20:00,1247,1288,759,-23,-503,1,4
2018-06-02 21:00,1244,1281,755,-19,-503,1,-5
2018-06-02 22:00,1246,1279,796,-17,-499,1,-4
2018-06-02 23:00,1211,1241,747,-17,-456,1,-6
2018-06-03 00:00,1142,1167,687,-14,-456,1,-15
2018-06-03 01:00,1092,1117,770,2,-632,-1,-23
2018-06-03 02:00,1061,1091,957,-18,-741,-64,-31
2018-06-03 03:00,1054,1085,916,-19,-741,-65,-34
2018-06-03 04:00,1062,1092,904,-19,-741,-65,-37
2018-06-03 05:00,1073,1101,910,-18,-741,-65,-34
2018-06-03 06:00,1084,1112,862,-13,-741,-64,9
2018-06-03 07:00,1114,1142,873,-20,-741,-59,12
2018-06-03 08:00,1191,1220,882,-13,-741,-58,5
2018-06-03 09:00,1284,1315,892,-9,-750,-58,4
2018-06-03 10:00,1351,1385,830,0,-861,-58,16
2018-06-03 11:00,1359,1393,750,6,-879,-57,27
2018-06-03 12:00,1353,1387,689,8,-877,0,26
2018-06-03 13:00,1341,1375,676,7,-849,1,29
2018-06-03 14:00,1307,1340,713,3,-849,1,23
2018-06-03 15:00,1267,1300,781,1,-849,1,26
2018-06-03 16:00,1258,1292,785,-1,-848,1,34
2018-06-03 17:00,1275,1310,710,-1,-830,1,79
2018-06-03 18:00,1295,1331,641,0,-830,1,86
2018-06-03 19:00,1290,1328,661,2,-830,45,99
2018-06-03 20:00,1291,1330,544,2,-810,90,110
2018-06-03 21:00,1312,1354,541,-1,-810,91,111
2018-06-03 22:00,1336,1380,544,0,-810,89,127
2018-06-03 23:00,1289,1328,577,12,-810,42,135
2018-06-04 00:00,1179,1213,478,7,-809,40,130
2018-06-04 01:00,1120,1153,520,-13,-810,40,117
2018-06-04 02:00,1100,1134,499,-14,-810,79,111
2018-06-04 03:00,1106,1140,461,-12,-810,80,112
2018-06-04 04:00,1107,1140,447,-18,-810,80,114
2018-06-04 05:00,1140,1174,444,-17,-810,80,122
2018-06-04 06:00,1200,1235,392,-14,-810,80,138
2018-06-04 07:00,1346,1387,382,-18,-811,81,150
2018-06-04 08:00,1483,1530,350,-9,-835,81,162
2018-06-04 09:00,1464,1509,240,3,-834,81,170
2018-06-04 10:00,1431,1474,307,21,-831,79,166
2018-06-04 11:00,1407,1448,361,24,-794,2,163
2018-06-04 12:00,1399,1439,357,24,-794,1,160
2018-06-04 13:00,1368,1407,395,14,-804,1,156
2018-06-04 14:00,1367,1406,392,14,-804,1,157
2018-06-04 15:00,1350,1388,397,12,-804,1,157
2018-06-04 16:00,1359,1397,401,19,-804,1,155
2018-06-04 17:00,1411,1451,387,18,-804,1,152
2018-06-04 18:00,1429,1471,444,17,-804,1,144
2018-06-04 19:00,1425,1467,494,14,-804,1,136
2018-06-04 20:00,1426,1468,514,11,-804,1,133
2018-06-04 21:00,1426,1468,485,10,-804,1,152
2018-06-04 22:00,1404,1444,518,12,-804,1,151
2018-06-04 23:00,1322,1357,453,17,-804,1,130
2018-06-05 00:00,1216,1248,495,8,-800,1,105
2018-06-05 01:00,1144,1170,500,2,-755,6,83
2018-06-05 02:00,1132,1161,518,-13,-799,73,73
2018-06-05 03:00,1115,1144,503,-13,-799,74,85
2018-06-05 04:00,1118,1148,477,-13,-799,73,83
2018-06-05 05:00,1138,1167,524,-7,-799,1,84
2018-06-05 06:00,1179,1209,474,-4,-799,0,101
2018-06-05 07:00,1320,1357,373,-17,-799,44,119
2018-06-05 08:00,1465,1509,188,-4,-801,44,135
2018-06-05 09:00,1469,1513,233,6,-829,44,156
2018-06-05 10:00,1400,1442,246,12,-829,44,174
2018-06-05 11:00,1402,1444,247,14,-829,44,179
2018-06-05 12:00,1380,1421,237,14,-838,45,175
2018-06-05 13:00,1353,1393,209,9,-799,86,172
2018-06-05 14:00,1352,1392,243,9,-802,89,170
2018-06-05 15:00,1339,1379,203,19,-838,101,162
2018-06-05 16:00,1356,1396,247,19,-838,107,157
2018-06-05 17:00,1412,1455,244,20,-830,90,152
2018-06-05 18:00,1417,1459,271,19,-739,89,153
2018-06-05 19:00,1413,1454,271,17,-739,89,158
2018-06-05 20:00,1428,1470,225,14,-739,89,157
2018-06-05 21:00,1418,1462,240,13,-741,89,157
2018-06-05 22:00,1391,1436,239,12,-763,89,166
2018-06-05 23:00,1301,1338,197,18,-763,47,154
2018-06-06 00:00,1191,1226,213,10,-763,123,139
2018-06-06 01:00,1120,1151,242,6,-763,125,119
2018-06-06 02:00,1133,1165,330,6,-769,134,108
2018-06-06 03:00,1145,1178,362,5,-800,125,110
