HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2021-10-01 00:00,1156,1205,778,43,-621,109,119
2021-10-01 01:00,1095,1140,707,41,-577,107,114
2021-10-01 02:00,1070,1116,717,37,-623,107,111
2021-10-01 03:00,1058,1104,729,36,-624,107,109
2021-10-01 04:00,1058,1104,748,35,-624,106,107
2021-10-01 05:00,1077,1123,703,38,-624,113,108
2021-10-01 06:00,1113,1159,651,58,-618,77,116
2021-10-01 07:00,1254,1306,647,62,-694,81,137
2021-10-01 08:00,1400,1463,511,58,-763,179,156
2021-10-01 09:00,1445,1510,473,59,-774,183,160
2021-10-01 10:00,1456,1522,460,58,-774,211,167
2021-10-01 11:00,1454,1521,460,60,-774,216,163
2021-10-01 12:00,1440,1506,445,65,-774,215,165
2021-10-01 13:00,1406,1471,461,64,-770,223,158
2021-10-01 14:00,1391,1455,461,63,-746,224,147
2021-10-01 15:00,1372,1434,465,61,-731,223,145
2021-10-01 16:00,1371,1433,472,60,-721,222,143
2021-10-01 17:00,1387,1448,481,58,-691,222,145
2021-10-01 18:00,1396,1462,529,59,-773,223,155
2021-10-01 19:00,1393,1459,539,58,-774,221,152
2021-10-01 20:00,1396,1461,516,61,-749,215,158
2021-10-01 21:00,1363,1425,539,64,-748,181,161
2021-10-01 22:00,1310,1371,618,60,-748,180,155
2021-10-01 23:00,1245,1303,644,58,-748,177,144
2021-10-02 00:00,1170,1222,681,44,-705,128,114
2021-10-02 01:00,1110,1154,586,49,-563,103,128
2021-10-02 02:00,1088,1135,772,55,-716,85,117
2021-10-02 03:00,1071,1116,727,52,-712,100,115
2021-10-02 04:00,1071,1112,694,51,-653,102,87
2021-10-02 05:00,1079,1121,757,51,-730,110,90
2021-10-02 06:00,1099,1143,777,50,-730,103,78
2021-10-02 07:00,1145,1191,732,53,-688,94,72
2021-10-02 08:00,1210,1260,668,57,-749,129,98
2021-10-02 09:00,1332,1386,570,60,-774,195,120
2021-10-02 10:00,1393,1449,530,63,-774,200,135
2021-10-02 11:00,1359,1416,585,72,-774,182,128
2021-10-02 12:00,1406,1466,603,71,-774,181,134
2021-10-02 13:00,1380,1440,617,69,-774,181,133
2021-10-02 14:00,1339,1397,614,65,-774,180,133
2021-10-02 15:00,1313,1368,654,66,-774,181,131
2021-10-02 16:00,1305,1361,662,65,-765,179,137
2021-10-02 17:00,1325,1385,666,63,-755,180,136
2021-10-02 18:00,1342,1404,669,64,-755,181,146
2021-10-02 19:00,1337,1399,651,62,-754,180,146
2021-10-02 20:00,1357,1419,646,65,-754,189,143
2021-10-02 21:00,1326,1386,638,65,-754,200,141
2021-10-02 22:00,1283,1341,686,63,-744,197,127
2021-10-02 23:00,1230,1278,698,56,-712,137,122
2021-10-03 00:00,1171,1212,667,52,-637,146,122
2021-10-03 01:00,1128,1169,727,52,-707,103,107
2021-10-03 02:00,1101,1144,717,51,-688,101,98
2021-10-03 03:00,1086,1131,706,50,-688,116,99
2021-10-03 04:00,1086,1130,704,48,-688,121,107
2021-10-03 05:00,1096,1140,726,48,-716,115,109
2021-10-03 06:00,1115,1163,735,47,-716,102,98
2021-10-03 07:00,1164,1215,729,45,-716,103,107
2021-10-03 08:00,1231,1281,526,48,-625,130,122
2021-10-03 09:00,1312,1367,428,50,-625,179,137
2021-10-03 10:00,1371,1433,463,56,-774,181,147
2021-10-03 11:00,1376,1438,494,64,-755,181,150
2021-10-03 12:00,1365,1428,491,65,-755,221,152
2021-10-03 13:00,1349,1411,524,66,-755,221,154
2021-10-03 14:00,1321,1383,561,65,-755,221,155
2021-10-03 15:00,1300,1363,598,62,-755,221,150
2021-10-03 16:00,1302,1366,639,62,-755,220,150
2021-10-03 17:00,1349,1414,672,58,-755,221,150
2021-10-03 18:00,1373,1439,626,62,-755,220,154
2021-10-03 19:00,1379,1444,611,65,-755,211,158
2021-10-03 20:00,1419,1485,583,66,-765,215,154
2021-10-03 21:00,1388,1452,625,65,-765,220,147
2021-10-03 22:00,1317,1375,601,63,-760,178,145
2021-10-03 23:00,1226,1280,642,55,-760,130,127
2021-10-04 00:00,1151,1203,725,58,-749,127,111
2021-10-04 01:00,1102,1152,747,58,-726,107,107
2021-10-04 02:00,1082,1125,723,56,-652,101,97
2021-10-04 03:00,1074,1114,750,52,-651,72,94
2021-10-04 04:00,1073,1116,770,48,-701,101,82
2021-10-04 05:00,1098,1143,758,57,-701,102,62
2021-10-04 06:00,1153,1200,714,62,-701,102,78
2021-10-04 07:00,1305,1356,619,68,-739,107,107
2021-10-04 08:00,1471,1522,339,75,-641,132,120
