HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2014-07-01 00:00,1209,1233,207,21,-302,0,39
2014-07-01 01:00,1113,1143,392,13,-426,0,7
2014-07-01 02:00,1059,1091,334,12,-423,0,20
2014-07-01 03:00,1032,1062,319,15,-423,0,26
2014-07-01 04:00,1009,1037,290,14,-373,0,38
2014-07-01 05:00,1006,1034,293,18,-373,0,38
2014-07-01 06:00,1010,1038,293,18,-375,0,40
2014-07-01 07:00,1048,1075,247,22,-399,0,54
2014-07-01 08:00,1144,1173,147,32,-416,0,87
2014-07-01 09:00,1247,1280,176,31,-444,0,89
2014-07-01 10:00,1330,1365,74,41,-444,0,119
2014-07-01 11:00,1396,1432,66,49,-444,0,136
2014-07-01 12:00,1421,1458,57,53,-444,0,130
2014-07-01 13:00,1412,1449,40,58,-444,44,142
2014-07-01 14:00,1396,1433,95,58,-444,44,121
2014-07-01 15:00,1376,1412,82,53,-444,44,102
2014-07-01 16:00,1371,1407,108,50,-444,44,95
2014-07-01 17:00,1386,1423,91,48,-444,44,88
2014-07-01 18:00,1391,1428,120,42,-445,44,77
2014-07-01 19:00,1370,1407,214,30,-450,44,86
2014-07-01 20:00,1351,1387,228,29,-450,44,61
2014-07-01 21:00,1342,1376,237,24,-454,44,77
2014-07-01 22:00,1341,1375,156,38,-444,44,75
2014-07-01 23:00,1291,1324,265,36,-437,0,46
2014-07-02 00:00,1211,1245,366,25,-412,0,20
2014-07-02 01:00,1121,1152,385,21,-369,0,10
2014-07-02 02:00,1071,1101,325,20,-332,0,17
2014-07-02 03:00,1044,1071,307,17,-305,0,4
2014-07-02 04:00,1041,1068,282,17,-297,0,8
2014-07-02 05:00,1043,1072,330,20,-363,0,1
2014-07-02 06:00,1068,1097,330,18,-442,0,11
2014-07-02 07:00,1175,1204,245,19,-440,0,21
2014-07-02 08:00,1317,1348,81,21,-426,0,50
2014-07-02 09:00,1397,1431,16,32,-448,0,61
2014-07-02 10:00,1456,1497,43,34,-458,0,82
2014-07-02 11:00,1499,1543,-106,57,-395,0,95
2014-07-02 12:00,1504,1550,-71,58,-449,0,99
2014-07-02 13:00,1477,1521,-51,53,-459,1,90
2014-07-02 14:00,1482,1527,-1,41,-458,73,73
2014-07-02 15:00,1468,1513,-34,44,-449,74,61
2014-07-02 16:00,1458,1504,-32,45,-449,74,63
2014-07-02 17:00,1472,1517,-6,55,-449,45,60
2014-07-02 18:00,1456,1501,-25,52,-449,44,72
2014-07-02 19:00,1425,1467,15,42,-449,44,49
2014-07-02 20:00,1402,1443,43,31,-449,44,56
2014-07-02 21:00,1374,1413,24,32,-449,0,51
2014-07-02 22:00,1382,1422,31,43,-449,0,50
2014-07-02 23:00,1332,1371,51,31,-426,0,30
2014-07-03 00:00,1213,1240,101,29,-169,0,66
2014-07-03 01:00,1102,1130,308,15,-179,0,-12
2014-07-03 02:00,1060,1089,243,10,-425,0,12
2014-07-03 03:00,1053,1077,227,25,-354,0,15
2014-07-03 04:00,1038,1059,137,28,-157,0,13
2014-07-03 05:00,1034,1057,224,25,-157,0,16
2014-07-03 06:00,1051,1072,227,28,-157,0,7
2014-07-03 07:00,1137,1161,226,27,-165,0,20
2014-07-03 08:00,1229,1256,184,32,-271,1,37
2014-07-03 09:00,1311,1346,216,47,-441,48,76
2014-07-03 10:00,1351,1390,184,55,-460,50,79
2014-07-03 11:00,1379,1418,187,69,-462,50,80
2014-07-03 12:00,1395,1434,165,70,-461,50,93
2014-07-03 13:00,1370,1407,216,71,-460,50,71
2014-07-03 14:00,1382,1419,314,71,-460,50,43
2014-07-03 15:00,1373,1412,399,70,-459,48,36
2014-07-03 16:00,1379,1417,445,63,-454,1,49
2014-07-03 17:00,1418,1452,357,62,-444,0,89
2014-07-03 18:00,1430,1462,302,65,-383,0,113
2014-07-03 19:00,1415,1449,594,62,-448,0,59
2014-07-03 20:00,1393,1427,599,63,-442,0,91
2014-07-03 21:00,1375,1408,598,60,-461,0,80
2014-07-03 22:00,1382,1415,538,59,-462,0,49
2014-07-03 23:00,1339,1371,532,52,-412,0,53
2014-07-04 00:00,1225,1249,535,55,-343,0,39
2014-07-04 01:00,1123,1141,326,47,-161,0,34
2014-07-04 02:00,1084,1100,387,33,-207,0,30
2014-07-04 03:00,1060,1074,329,31,-157,0,48
2014-07-04 04:00,1050,1063,320,38,-153,0,41
2014-07-04 05:00,1052,1067,320,39,-118,0,35
2014-07-04 06:00,1068,1083,320,29,-120,0,37
2014-07-04 07:00,1148,1165,321,27,-148,0,49
2014-07-04 08:00,1291,1313,369,28,-210,0,56
2014-07-04 09:00,1355,1382,399,33,-253,1,70
2014-07-04 10:00,1388,1422,400,41,-329,48,84
2014-07-04 11:00,1419,1454,398,47,-359,51,84
2014-07-04 12:00,1436,1470,334,46,-387,134,107
2014-07-04 13:00,1422,1456,339,43,-355,135,88
2014-07-04 14:00,1421,1457,332,41,-337,134,98
2014-07-04 15:00,1409,1446,331,40,-275,134,107
2014-07-04 16:00,1411,1447,330,43,-257,134,153
2014-07-04 17:00,1403,1441,429,43,-257,130,170
2014-07-04 18:00,1389,1426,432,44,-242,118,182
2014-07-04 19:00,1364,1401,432,43,-309,117,182
2014-07-04 20:00,1326,1360,432,42,-325,116,182
2014-07-04 21:00,1303,1335,439,36,-257,132,163
2014-07-04 22:00,1304,1334,448,25,-257,76,138
2014-07-04 23:00,1262,1290,450,28,-257,74,118
2014-07-05 00:00,1169,1194,450,17,-248,74,107
2014-07-05 01:00,1088,1107,322,30,-155,60,113
2014-07-05 02:00,1036,1054,317,28,-140,59,80
2014-07-05 03:00,1013,1030,214,36,-150,30,55
2014-07-05 04:00,1000,1018,317,22,-150,30,64
2014-07-05 05:00,987,1005,320,22,-149,30,58
2014-07-05 06:00,992,1009,317,23,-149,30,59
2014-07-05 07:00,1005,1021,209,37,-136,30,48
2014-07-05 08:00,1051,1069,47,40,-10,30,78
2014-07-05 09:00,1086,1106,162,50,-129,74,53
2014-07-05 10:00,1109,1132,239,61,-93,74,61
2014-07-05 11:00,1139,1161,52,65,-11,74,81
2014-07-05 12:00,1136,1159,306,65,-143,75,40
2014-07-05 13:00,1120,1139,323,51,-129,75,52
2014-07-05 14:00,1100,1120,276,63,-102,74,55
2014-07-05 15:00,1069,1089,274,50,-102,75,68
2014-07-05 16:00,1054,1075,274,33,-102,89,73
2014-07-05 17:00,1063,1084,274,37,-102,89,61
2014-07-05 18:00,1070,1089,274,32,-101,89,65
2014-07-05 19:00,1033,1057,274,42,-99,89,82
2014-07-05 20:00,1000,1023,270,37,-100,89,88
2014-07-05 21:00,992,1013,269,26,-99,89,101
2014-07-05 22:00,977,997,269,31,-95,89,134
2014-07-05 23:00,949,965,234,36,-95,44,121
2014-07-06 00:00,906,919,269,4,-96,0,30
2014-07-06 01:00,855,867,269,4,-98,0,62
2014-07-06 02:00,817,829,269,8,-107,0,56
2014-07-06 03:00,809,821,260,16,-108,0,49
2014-07-06 04:00,805,818,252,15,-119,0,83
2014-07-06 05:00,808,821,269,8,-121,0,83
2014-07-06 06:00,806,819,269,11,-121,0,82
2014-07-06 07:00,814,827,270,8,-116,0,81
2014-07-06 08:00,846,860,299,13,-135,0,105
2014-07-06 09:00,875,890,300,21,-136,0,115
2014-07-06 10:00,931,949,299,42,-122,0,123
2014-07-06 11:00,1002,1019,290,36,-114,0,125
2014-07-06 12:00,1031,1050,289,40,-105,0,98
2014-07-06 13:00,1038,1060,283,40,-105,45,60
2014-07-06 14:00,1032,1055,289,38,-111,118,65
2014-07-06 15:00,1006,1029,290,38,-105,134,62
2014-07-06 16:00,975,998,290,37,-96,131,68
2014-07-06 17:00,1028,1053,290,37,-4,119,80
2014-07-06 18:00,1042,1067,290,38,-4,102,97
2014-07-06 19:00,1031,1059,290,38,23,119,90
2014-07-06 20:00,1043,1068,290,37,57,102,97
2014-07-06 21:00,1047,1073,290,37,31,102,97
2014-07-06 22:00,1053,1077,319,38,-116,102,98
2014-07-06 23:00,1023,1045,273,36,5,104,74
2014-07-07 00:00,942,960,269,29,108,45,52
2014-07-07 01:00,874,892,269,21,189,0,41
2014-07-07 02:00,841,857,269,4,189,0,36
2014-07-07 03:00,833,850,269,4,189,38,33
2014-07-07 04:00,831,848,269,3,189,25,27
2014-07-07 05:00,832,849,269,-4,189,24,38
2014-07-07 06:00,855,874,269,2,189,25,38
2014-07-07 07:00,930,951,269,9,135,50,50
2014-07-07 08:00,1056,1078,269,20,-59,74,73
2014-07-07 09:00,1118,1145,270,30,-105,86,113
2014-07-07 10:00,1152,1183,287,38,-111,80,119
2014-07-07 11:00,1185,1216,406,39,-166,70,129
2014-07-07 12:00,1204,1236,434,43,-170,71,128
2014-07-07 13:00,1192,1222,434,41,-171,60,139
2014-07-07 14:00,1216,1246,434,31,-171,67,131
2014-07-07 15:00,1221,1251,435,38,-170,70,128
2014-07-07 16:00,1242,1272,448,50,-168,70,129
2014-07-07 17:00,1278,1310,386,52,-68,76,124
