HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2021-07-01 00:00,1215,1253,481,61,-868,45,126
2021-07-01 01:00,1135,1170,556,58,-849,36,108
2021-07-01 02:00,1092,1126,662,53,-848,45,106
2021-07-01 03:00,1058,1091,698,46,-838,50,104
2021-07-01 04:00,1046,1081,732,39,-838,107,97
2021-07-01 05:00,1039,1075,799,30,-829,107,98
2021-07-01 06:00,1031,1067,686,47,-830,107,112
2021-07-01 07:00,1079,1118,707,41,-829,107,115
2021-07-01 08:00,1157,1201,563,57,-833,155,121
2021-07-01 09:00,1251,1299,486,50,-836,156,140
2021-07-01 10:00,1331,1381,412,51,-850,156,158
2021-07-01 11:00,1377,1428,380,48,-860,110,163
2021-07-01 12:00,1407,1457,420,46,-860,108,163
2021-07-01 13:00,1395,1444,418,56,-860,107,161
2021-07-01 14:00,1371,1420,470,60,-860,146,138
2021-07-01 15:00,1340,1387,542,60,-860,147,118
2021-07-01 16:00,1322,1368,571,63,-860,147,111
2021-07-01 17:00,1338,1384,597,64,-860,147,112
2021-07-01 18:00,1330,1376,605,59,-866,146,111
2021-07-01 19:00,1308,1352,613,59,-864,147,103
2021-07-01 20:00,1283,1327,611,58,-849,182,91
2021-07-01 21:00,1258,1300,616,54,-849,184,84
2021-07-01 22:00,1243,1283,597,57,-849,183,82
2021-07-01 23:00,1196,1233,575,66,-845,176,61
2021-07-02 00:00,1123,1154,625,61,-802,79,43
2021-07-02 01:00,1061,1086,642,55,-675,75,35
2021-07-02 02:00,1034,1065,835,53,-805,74,28
2021-07-02 03:00,1016,1046,804,52,-797,74,52
2021-07-02 04:00,1003,1034,773,55,-819,74,68
2021-07-02 05:00,1007,1039,742,46,-828,75,68
2021-07-02 06:00,1021,1053,766,47,-814,76,67
2021-07-02 07:00,1074,1107,791,49,-762,77,85
2021-07-02 08:00,1164,1202,655,62,-819,105,109
2021-07-02 09:00,1243,1285,521,72,-820,125,119
2021-07-02 10:00,1298,1342,533,76,-835,155,123
2021-07-02 11:00,1323,1367,485,77,-825,155,127
2021-07-02 12:00,1338,1383,477,74,-829,155,120
2021-07-02 13:00,1332,1376,477,66,-807,155,121
2021-07-02 14:00,1319,1362,463,66,-811,185,122
2021-07-02 15:00,1299,1340,508,65,-811,184,105
2021-07-02 16:00,1305,1346,505,63,-797,189,92
2021-07-02 17:00,1329,1371,505,63,-803,170,83
2021-07-02 18:00,1339,1381,536,62,-798,169,96
2021-07-02 19:00,1324,1366,562,61,-822,168,121
2021-07-02 20:00,1291,1332,569,61,-822,168,121
2021-07-02 21:00,1266,1306,550,60,-825,168,133
2021-07-02 22:00,1270,1313,589,61,-870,168,121
2021-07-02 23:00,1240,1280,572,59,-870,132,114
2021-07-03 00:00,1176,1212,632,55,-865,78,97
2021-07-03 01:00,1118,1151,712,50,-819,31,90
2021-07-03 02:00,1080,1112,689,44,-818,30,96
2021-07-03 03:00,1060,1092,700,40,-821,59,91
2021-07-03 04:00,1053,1085,671,40,-860,59,93
2021-07-03 05:00,1053,1086,651,42,-860,60,104
2021-07-03 06:00,1060,1093,639,43,-860,60,97
2021-07-03 07:00,1090,1124,644,43,-860,61,103
2021-07-03 08:00,1157,1195,587,48,-866,120,117
2021-07-03 09:00,1228,1267,518,51,-889,105,118
2021-07-03 10:00,1295,1337,514,57,-890,124,114
2021-07-03 11:00,1333,1376,483,62,-890,153,108
2021-07-03 12:00,1342,1385,464,65,-890,156,116
2021-07-03 13:00,1336,1380,455,64,-891,184,106
2021-07-03 14:00,1296,1339,527,61,-902,179,89
2021-07-03 15:00,1269,1310,530,61,-880,179,88
2021-07-03 16:00,1251,1292,535,59,-882,179,90
2021-07-03 17:00,1279,1321,545,58,-865,178,87
2021-07-03 18:00,1306,1347,680,56,-879,136,97
2021-07-03 19:00,1291,1331,686,54,-875,134,100
2021-07-03 20:00,1273,1311,698,53,-838,104,98
2021-07-03 21:00,1242,1278,695,53,-814,103,83
2021-07-03 22:00,1235,1273,657,57,-848,104,86
2021-07-03 23:00,1187,1224,586,53,-846,102,74
